receive_time_ns,parse_ok,error,source_topic,source_stamp_sec,unity_update_time_sec,latency_ms,joint_count,raw_data
1783590567353193145,True,,/joint_states,1783590567.23888,1783590567.257,18.122,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.238880000,""unity_update_time_sec"":1783590567.257,""latency_ms"":18.122,""joint_count"":9}"
1783590567423719250,True,,/joint_states,1783590567.33743,1783590567.353,15.575,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.337430000,""unity_update_time_sec"":1783590567.353,""latency_ms"":15.575,""joint_count"":9}"
1783590567570037833,True,,/joint_states,1783590567.43977,1783590567.469,29.227,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.439770000,""unity_update_time_sec"":1783590567.469,""latency_ms"":29.227,""joint_count"":9}"
1783590567603314146,True,,/joint_states,1783590567.53804,1783590567.55,11.961,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.538040000,""unity_update_time_sec"":1783590567.550,""latency_ms"":11.961,""joint_count"":9}"
1783590567726280776,True,,/joint_states,1783590567.64048,1783590567.68,39.522,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.640480000,""unity_update_time_sec"":1783590567.680,""latency_ms"":39.522,""joint_count"":9}"
1783590567848378359,True,,/joint_states,1783590567.73884,1783590567.759,20.162,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.738840000,""unity_update_time_sec"":1783590567.759,""latency_ms"":20.162,""joint_count"":9}"
1783590567966129922,True,,/joint_states,1783590567.83712,1783590567.851,13.88,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.837120000,""unity_update_time_sec"":1783590567.851,""latency_ms"":13.880,""joint_count"":9}"
1783590567989526719,True,,/joint_states,1783590567.93937,1783590567.969,29.634,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590567.939370000,""unity_update_time_sec"":1783590567.969,""latency_ms"":29.634,""joint_count"":9}"
1783590568251287203,True,,/joint_states,1783590568.03775,1783590568.068,30.254,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.037750000,""unity_update_time_sec"":1783590568.068,""latency_ms"":30.254,""joint_count"":9}"
1783590568280131906,True,,/joint_states,1783590568.14009,1783590568.251,110.913,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.140090000,""unity_update_time_sec"":1783590568.251,""latency_ms"":110.913,""joint_count"":9}"
1783590568335205282,True,,/joint_states,1783590568.23841,1783590568.267,28.587,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.238410000,""unity_update_time_sec"":1783590568.267,""latency_ms"":28.587,""joint_count"":9}"
1783590568417736899,True,,/joint_states,1783590568.34078,1783590568.349,8.218,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.340780000,""unity_update_time_sec"":1783590568.349,""latency_ms"":8.218,""joint_count"":9}"
1783590568614076738,True,,/joint_states,1783590568.43912,1783590568.459,19.882,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.439120000,""unity_update_time_sec"":1783590568.459,""latency_ms"":19.882,""joint_count"":9}"
1783590568660434592,True,,/joint_states,1783590568.54141,1783590568.603,61.586,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.541410000,""unity_update_time_sec"":1783590568.603,""latency_ms"":61.586,""joint_count"":9}"
1783590568818148117,True,,/joint_states,1783590568.63984,1783590568.676,36.159,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.639840000,""unity_update_time_sec"":1783590568.676,""latency_ms"":36.159,""joint_count"":9}"
1783590568921882426,True,,/joint_states,1783590568.73817,1783590568.789,50.829,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.738170000,""unity_update_time_sec"":1783590568.789,""latency_ms"":50.829,""joint_count"":9}"
1783590568999551441,True,,/joint_states,1783590568.84077,1783590568.888,47.231,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.840770000,""unity_update_time_sec"":1783590568.888,""latency_ms"":47.231,""joint_count"":9}"
1783590569080680184,True,,/joint_states,1783590568.93877,1783590568.949,10.234,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590568.938770000,""unity_update_time_sec"":1783590568.949,""latency_ms"":10.234,""joint_count"":9}"
1783590569124415145,True,,/joint_states,1783590569.04113,1783590569.059,17.867,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.041130000,""unity_update_time_sec"":1783590569.059,""latency_ms"":17.867,""joint_count"":9}"
1783590569305408888,True,,/joint_states,1783590569.13957,1783590569.188,48.427,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.139570000,""unity_update_time_sec"":1783590569.188,""latency_ms"":48.427,""joint_count"":9}"
1783590569359736689,True,,/joint_states,1783590569.24186,1783590569.258,16.136,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.241860000,""unity_update_time_sec"":1783590569.258,""latency_ms"":16.136,""joint_count"":9}"
1783590569463795791,True,,/joint_states,1783590569.34024,1783590569.359,18.758,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.340240000,""unity_update_time_sec"":1783590569.359,""latency_ms"":18.758,""joint_count"":9}"
1783590569497612232,True,,/joint_states,1783590569.43852,1783590569.46,21.484,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.438520000,""unity_update_time_sec"":1783590569.460,""latency_ms"":21.484,""joint_count"":9}"
1783590569660736883,True,,/joint_states,1783590569.5409,1783590569.559,18.102,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.540900000,""unity_update_time_sec"":1783590569.559,""latency_ms"":18.102,""joint_count"":9}"
1783590569707488900,True,,/joint_states,1783590569.63933,1783590569.648,8.674,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.639330000,""unity_update_time_sec"":1783590569.648,""latency_ms"":8.674,""joint_count"":9}"
1783590569827938907,True,,/joint_states,1783590569.74158,1783590569.757,15.419,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.741580000,""unity_update_time_sec"":1783590569.757,""latency_ms"":15.419,""joint_count"":9}"
1783590569916590967,True,,/joint_states,1783590569.83994,1783590569.87,30.058,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.839940000,""unity_update_time_sec"":1783590569.870,""latency_ms"":30.058,""joint_count"":9}"
1783590570054393363,True,,/joint_states,1783590569.94212,1783590569.959,16.88,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590569.942120000,""unity_update_time_sec"":1783590569.959,""latency_ms"":16.880,""joint_count"":9}"
1783590570226800675,True,,/joint_states,1783590570.04059,1783590570.078,37.405,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.040590000,""unity_update_time_sec"":1783590570.078,""latency_ms"":37.405,""joint_count"":9}"
1783590570300026046,True,,/joint_states,1783590570.1389,1783590570.176,37.098,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.138900000,""unity_update_time_sec"":1783590570.176,""latency_ms"":37.098,""joint_count"":9}"
1783590570493888888,True,,/joint_states,1783590570.2412,1783590570.295,53.8,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.241200000,""unity_update_time_sec"":1783590570.295,""latency_ms"":53.800,""joint_count"":9}"
1783590570567718438,True,,/joint_states,1783590570.33953,1783590570.376,36.473,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.339530000,""unity_update_time_sec"":1783590570.376,""latency_ms"":36.473,""joint_count"":9}"
1783590570750481584,True,,/joint_states,1783590570.4418,1783590570.493,51.202,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.441800000,""unity_update_time_sec"":1783590570.493,""latency_ms"":51.202,""joint_count"":9}"
1783590570800285120,True,,/joint_states,1783590570.54031,1783590570.585,44.687,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.540310000,""unity_update_time_sec"":1783590570.585,""latency_ms"":44.687,""joint_count"":9}"
1783590570915982853,True,,/joint_states,1783590570.64248,1783590570.75,107.515,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.642480000,""unity_update_time_sec"":1783590570.750,""latency_ms"":107.515,""joint_count"":9}"
1783590570979249028,True,,/joint_states,1783590570.74096,1783590570.802,61.043,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.740960000,""unity_update_time_sec"":1783590570.802,""latency_ms"":61.043,""joint_count"":9}"
1783590571015716545,True,,/joint_states,1783590570.83929,1783590570.924,84.71,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.839290000,""unity_update_time_sec"":1783590570.924,""latency_ms"":84.710,""joint_count"":9}"
1783590571126995230,True,,/joint_states,1783590570.94182,1783590570.985,43.184,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590570.941820000,""unity_update_time_sec"":1783590570.985,""latency_ms"":43.184,""joint_count"":9}"
1783590571180703345,True,,/joint_states,1783590571.04003,1783590571.076,35.97,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.040030000,""unity_update_time_sec"":1783590571.076,""latency_ms"":35.970,""joint_count"":9}"
1783590571243556621,True,,/joint_states,1783590571.14228,1783590571.183,40.72,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.142280000,""unity_update_time_sec"":1783590571.183,""latency_ms"":40.720,""joint_count"":9}"
1783590571429937394,True,,/joint_states,1783590571.24079,1783590571.287,46.214,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.240790000,""unity_update_time_sec"":1783590571.287,""latency_ms"":46.214,""joint_count"":9}"
1783590571517619797,True,,/joint_states,1783590571.34284,1783590571.41,67.157,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.342840000,""unity_update_time_sec"":1783590571.410,""latency_ms"":67.157,""joint_count"":9}"
1783590571592791545,True,,/joint_states,1783590571.44136,1783590571.475,33.639,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.441360000,""unity_update_time_sec"":1783590571.475,""latency_ms"":33.639,""joint_count"":9}"
1783590571641546997,True,,/joint_states,1783590571.54365,1783590571.559,15.35,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.543650000,""unity_update_time_sec"":1783590571.559,""latency_ms"":15.350,""joint_count"":9}"
1783590571859107282,True,,/joint_states,1783590571.64192,1783590571.667,25.078,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.641920000,""unity_update_time_sec"":1783590571.667,""latency_ms"":25.078,""joint_count"":9}"
1783590571974886679,True,,/joint_states,1783590571.74048,1783590571.864,123.518,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.740480000,""unity_update_time_sec"":1783590571.864,""latency_ms"":123.518,""joint_count"":9}"
1783590572032818773,True,,/joint_states,1783590571.84258,1783590571.909,66.416,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.842580000,""unity_update_time_sec"":1783590571.909,""latency_ms"":66.416,""joint_count"":9}"
1783590572084080497,True,,/joint_states,1783590571.94121,1783590571.994,52.791,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590571.941210000,""unity_update_time_sec"":1783590571.994,""latency_ms"":52.791,""joint_count"":9}"
1783590572182105388,True,,/joint_states,1783590572.04321,1783590572.057,13.791,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.043210000,""unity_update_time_sec"":1783590572.057,""latency_ms"":13.791,""joint_count"":9}"
1783590572278724270,True,,/joint_states,1783590572.14177,1783590572.164,22.229,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.141770000,""unity_update_time_sec"":1783590572.164,""latency_ms"":22.229,""joint_count"":9}"
1783590572404014499,True,,/joint_states,1783590572.24005,1783590572.256,15.951,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.240050000,""unity_update_time_sec"":1783590572.256,""latency_ms"":15.951,""joint_count"":9}"
1783590572486760810,True,,/joint_states,1783590572.34234,1783590572.364,21.657,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.342340000,""unity_update_time_sec"":1783590572.364,""latency_ms"":21.657,""joint_count"":9}"
1783590572640375521,True,,/joint_states,1783590572.44458,1783590572.509,64.417,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.444580000,""unity_update_time_sec"":1783590572.509,""latency_ms"":64.417,""joint_count"":9}"
1783590572723876715,True,,/joint_states,1783590572.54304,1783590572.557,13.957,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.543040000,""unity_update_time_sec"":1783590572.557,""latency_ms"":13.957,""joint_count"":9}"
1783590572775546118,True,,/joint_states,1783590572.64143,1783590572.701,59.566,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.641430000,""unity_update_time_sec"":1783590572.701,""latency_ms"":59.566,""joint_count"":9}"
1783590572906922995,True,,/joint_states,1783590572.74361,1783590572.782,38.392,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.743610000,""unity_update_time_sec"":1783590572.782,""latency_ms"":38.392,""joint_count"":9}"
1783590573324902247,True,,/joint_states,1783590572.84201,1783590572.857,14.987,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.842010000,""unity_update_time_sec"":1783590572.857,""latency_ms"":14.987,""joint_count"":9}"
1783590573350015248,True,,/joint_states,1783590572.94428,1783590573.066,121.725,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590572.944280000,""unity_update_time_sec"":1783590573.066,""latency_ms"":121.725,""joint_count"":9}"
1783590573442851091,True,,/joint_states,1783590573.04353,1783590573.355,311.471,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.043530000,""unity_update_time_sec"":1783590573.355,""latency_ms"":311.471,""joint_count"":9}"
1783590573443043885,True,,/joint_states,1783590573.14097,1783590573.4,259.031,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.140970000,""unity_update_time_sec"":1783590573.400,""latency_ms"":259.031,""joint_count"":9}"
1783590573445745566,True,,/joint_states,1783590573.2433,1783590573.4,156.702,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.243300000,""unity_update_time_sec"":1783590573.400,""latency_ms"":156.702,""joint_count"":9}"
1783590573486982900,True,,/joint_states,1783590573.34179,1783590573.4,58.213,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.341790000,""unity_update_time_sec"":1783590573.400,""latency_ms"":58.213,""joint_count"":9}"
1783590573551926235,True,,/joint_states,1783590573.44396,1783590573.483,39.043,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.443960000,""unity_update_time_sec"":1783590573.483,""latency_ms"":39.043,""joint_count"":9}"
1783590573632009138,True,,/joint_states,1783590573.54247,1783590573.554,11.534,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.542470000,""unity_update_time_sec"":1783590573.554,""latency_ms"":11.534,""joint_count"":9}"
1783590573742812057,True,,/joint_states,1783590573.64077,1783590573.681,40.23,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.640770000,""unity_update_time_sec"":1783590573.681,""latency_ms"":40.230,""joint_count"":9}"
1783590573893441724,True,,/joint_states,1783590573.74308,1783590573.792,48.923,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.743080000,""unity_update_time_sec"":1783590573.792,""latency_ms"":48.923,""joint_count"":9}"
1783590573974763781,True,,/joint_states,1783590573.84524,1783590573.865,19.763,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.845240000,""unity_update_time_sec"":1783590573.865,""latency_ms"":19.763,""joint_count"":9}"
1783590574044730432,True,,/joint_states,1783590573.94365,1783590573.974,30.346,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590573.943650000,""unity_update_time_sec"":1783590573.974,""latency_ms"":30.346,""joint_count"":9}"
1783590574160716829,True,,/joint_states,1783590574.04225,1783590574.072,29.752,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.042250000,""unity_update_time_sec"":1783590574.072,""latency_ms"":29.752,""joint_count"":9}"
1783590574270944825,True,,/joint_states,1783590574.1444,1783590574.18,35.604,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.144400000,""unity_update_time_sec"":1783590574.180,""latency_ms"":35.604,""joint_count"":9}"
1783590574318088920,True,,/joint_states,1783590574.24273,1783590574.273,30.266,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.242730000,""unity_update_time_sec"":1783590574.273,""latency_ms"":30.266,""joint_count"":9}"
1783590574519559247,True,,/joint_states,1783590574.3451,1783590574.382,36.905,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.345100000,""unity_update_time_sec"":1783590574.382,""latency_ms"":36.905,""joint_count"":9}"
1783590574551760104,True,,/joint_states,1783590574.44368,1783590574.472,28.322,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.443680000,""unity_update_time_sec"":1783590574.472,""latency_ms"":28.322,""joint_count"":9}"
1783590574598613572,True,,/joint_states,1783590574.54184,1783590574.552,10.158,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.541840000,""unity_update_time_sec"":1783590574.552,""latency_ms"":10.158,""joint_count"":9}"
1783590574759809137,True,,/joint_states,1783590574.64415,1783590574.661,16.855,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.644150000,""unity_update_time_sec"":1783590574.661,""latency_ms"":16.855,""joint_count"":9}"
1783590574809720998,True,,/joint_states,1783590574.74248,1783590574.763,20.523,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.742480000,""unity_update_time_sec"":1783590574.763,""latency_ms"":20.523,""joint_count"":9}"
1783590574968265298,True,,/joint_states,1783590574.84472,1783590574.882,37.279,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.844720000,""unity_update_time_sec"":1783590574.882,""latency_ms"":37.279,""joint_count"":9}"
1783590575017776844,True,,/joint_states,1783590574.94329,1783590574.971,27.713,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590574.943290000,""unity_update_time_sec"":1783590574.971,""latency_ms"":27.713,""joint_count"":9}"
1783590575117220699,True,,/joint_states,1783590575.04553,1783590575.061,15.474,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.045530000,""unity_update_time_sec"":1783590575.061,""latency_ms"":15.474,""joint_count"":9}"
1783590575283101183,True,,/joint_states,1783590575.14405,1783590575.165,20.947,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.144050000,""unity_update_time_sec"":1783590575.165,""latency_ms"":20.947,""joint_count"":9}"
1783590575328126255,True,,/joint_states,1783590575.24619,1783590575.28,33.815,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.246190000,""unity_update_time_sec"":1783590575.280,""latency_ms"":33.815,""joint_count"":9}"
1783590575477989728,True,,/joint_states,1783590575.34454,1783590575.379,34.458,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.344540000,""unity_update_time_sec"":1783590575.379,""latency_ms"":34.458,""joint_count"":9}"
1783590575524233457,True,,/joint_states,1783590575.44299,1783590575.48,37.013,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.442990000,""unity_update_time_sec"":1783590575.480,""latency_ms"":37.013,""joint_count"":9}"
1783590575667863653,True,,/joint_states,1783590575.54526,1783590575.571,25.736,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.545260000,""unity_update_time_sec"":1783590575.571,""latency_ms"":25.736,""joint_count"":9}"
1783590575754176075,True,,/joint_states,1783590575.64378,1783590575.671,27.22,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.643780000,""unity_update_time_sec"":1783590575.671,""latency_ms"":27.220,""joint_count"":9}"
1783590575854836242,True,,/joint_states,1783590575.74578,1783590575.761,15.218,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.745780000,""unity_update_time_sec"":1783590575.761,""latency_ms"":15.218,""joint_count"":9}"
1783590575989501265,True,,/joint_states,1783590575.84432,1783590575.862,17.678,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.844320000,""unity_update_time_sec"":1783590575.862,""latency_ms"":17.678,""joint_count"":9}"
1783590576043502722,True,,/joint_states,1783590575.94645,1783590575.959,12.553,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590575.946450000,""unity_update_time_sec"":1783590575.959,""latency_ms"":12.553,""joint_count"":9}"
1783590576182815874,True,,/joint_states,1783590576.04482,1783590576.071,26.185,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.044820000,""unity_update_time_sec"":1783590576.071,""latency_ms"":26.185,""joint_count"":9}"
1783590576212767413,True,,/joint_states,1783590576.14325,1783590576.171,27.747,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.143250000,""unity_update_time_sec"":1783590576.171,""latency_ms"":27.747,""joint_count"":9}"
1783590576361041781,True,,/joint_states,1783590576.24556,1783590576.27,24.439,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.245560000,""unity_update_time_sec"":1783590576.270,""latency_ms"":24.439,""joint_count"":9}"
1783590576400698467,True,,/joint_states,1783590576.34402,1783590576.36,15.985,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.344020000,""unity_update_time_sec"":1783590576.360,""latency_ms"":15.985,""joint_count"":9}"
1783590576531109114,True,,/joint_states,1783590576.44618,1783590576.462,15.816,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.446180000,""unity_update_time_sec"":1783590576.462,""latency_ms"":15.816,""joint_count"":9}"
1783590576578558625,True,,/joint_states,1783590576.54452,1783590576.559,14.482,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.544520000,""unity_update_time_sec"":1783590576.559,""latency_ms"":14.482,""joint_count"":9}"
1783590576769291829,True,,/joint_states,1783590576.64683,1783590576.661,14.17,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.646830000,""unity_update_time_sec"":1783590576.661,""latency_ms"":14.170,""joint_count"":9}"
1783590576904821112,True,,/joint_states,1783590576.74528,1783590576.787,41.716,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.745280000,""unity_update_time_sec"":1783590576.787,""latency_ms"":41.716,""joint_count"":9}"
1783590577121103880,True,,/joint_states,1783590576.84367,1783590576.878,34.325,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.843670000,""unity_update_time_sec"":1783590576.878,""latency_ms"":34.325,""joint_count"":9}"
1783590577292025363,True,,/joint_states,1783590576.94596,1783590577.123,177.036,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590576.945960000,""unity_update_time_sec"":1783590577.123,""latency_ms"":177.036,""joint_count"":9}"
1783590577298355361,True,,/joint_states,1783590577.04435,1783590577.223,178.653,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.044350000,""unity_update_time_sec"":1783590577.223,""latency_ms"":178.653,""joint_count"":9}"
1783590577351988824,True,,/joint_states,1783590577.14656,1783590577.223,76.438,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.146560000,""unity_update_time_sec"":1783590577.223,""latency_ms"":76.438,""joint_count"":9}"
1783590577395042341,True,,/joint_states,1783590577.24521,1783590577.297,51.786,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.245210000,""unity_update_time_sec"":1783590577.297,""latency_ms"":51.786,""joint_count"":9}"
1783590577436614346,True,,/joint_states,1783590577.34746,1783590577.387,39.541,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.347460000,""unity_update_time_sec"":1783590577.387,""latency_ms"":39.541,""joint_count"":9}"
1783590577595268123,True,,/joint_states,1783590577.44572,1783590577.487,41.284,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.445720000,""unity_update_time_sec"":1783590577.487,""latency_ms"":41.284,""joint_count"":9}"
1783590577611208590,True,,/joint_states,1783590577.54395,1783590577.569,25.054,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.543950000,""unity_update_time_sec"":1783590577.569,""latency_ms"":25.054,""joint_count"":9}"
1783590577709927920,True,,/joint_states,1783590577.6464,1783590577.659,12.598,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.646400000,""unity_update_time_sec"":1783590577.659,""latency_ms"":12.598,""joint_count"":9}"
1783590577829906580,True,,/joint_states,1783590577.74466,1783590577.798,53.343,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.744660000,""unity_update_time_sec"":1783590577.798,""latency_ms"":53.343,""joint_count"":9}"
1783590577904586030,True,,/joint_states,1783590577.84703,1783590577.859,11.968,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.847030000,""unity_update_time_sec"":1783590577.859,""latency_ms"":11.968,""joint_count"":9}"
1783590578024369122,True,,/joint_states,1783590577.94555,1783590577.957,11.446,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590577.945550000,""unity_update_time_sec"":1783590577.957,""latency_ms"":11.446,""joint_count"":9}"
1783590578143945032,True,,/joint_states,1783590578.04762,1783590578.07,22.384,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.047620000,""unity_update_time_sec"":1783590578.070,""latency_ms"":22.384,""joint_count"":9}"
1783590578340792458,True,,/joint_states,1783590578.14628,1783590578.178,31.717,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.146280000,""unity_update_time_sec"":1783590578.178,""latency_ms"":31.717,""joint_count"":9}"
1783590578413217401,True,,/joint_states,1783590578.24857,1783590578.304,55.429,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.248570000,""unity_update_time_sec"":1783590578.304,""latency_ms"":55.429,""joint_count"":9}"
1783590578579012403,True,,/joint_states,1783590578.34676,1783590578.389,42.242,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.346760000,""unity_update_time_sec"":1783590578.389,""latency_ms"":42.242,""joint_count"":9}"
1783590578674926888,True,,/joint_states,1783590578.44508,1783590578.513,67.923,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.445080000,""unity_update_time_sec"":1783590578.513,""latency_ms"":67.923,""joint_count"":9}"
1783590578732925938,True,,/joint_states,1783590578.5474,1783590578.614,66.601,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.547400000,""unity_update_time_sec"":1783590578.614,""latency_ms"":66.601,""joint_count"":9}"
1783590578773272704,True,,/joint_states,1783590578.64582,1783590578.684,38.18,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.645820000,""unity_update_time_sec"":1783590578.684,""latency_ms"":38.180,""joint_count"":9}"
1783590578931196956,True,,/joint_states,1783590578.74804,1783590578.775,26.961,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.748040000,""unity_update_time_sec"":1783590578.775,""latency_ms"":26.961,""joint_count"":9}"
1783590578964108402,True,,/joint_states,1783590578.84643,1783590578.912,65.567,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.846430000,""unity_update_time_sec"":1783590578.912,""latency_ms"":65.567,""joint_count"":9}"
1783590579029338838,True,,/joint_states,1783590578.94477,1783590578.966,21.234,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590578.944770000,""unity_update_time_sec"":1783590578.966,""latency_ms"":21.234,""joint_count"":9}"
1783590579178694934,True,,/joint_states,1783590579.04709,1783590579.057,9.913,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.047090000,""unity_update_time_sec"":1783590579.057,""latency_ms"":9.913,""joint_count"":9}"
