sample_time_ns,tf_time_ns,tf_age_ms,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw
1783426856335567800,1.7834268563119544e+18,23.613346,base_link,winch_link,10.62080806762489,1.1336620633020464,-1.2036086505165418,-0.0006174056407958719,0.009936019204016796,0.05852944288077263,0.9982360435531861
1783426856435559482,1.783426856410436e+18,25.123267,base_link,winch_link,10.614716180678817,1.1330620646808711,-1.2286364282066087,-0.0006168072995270023,0.009936044191231206,0.05852979483035199,0.9982360230384907
1783426856535545061,1.7834268565126879e+18,22.857111,base_link,winch_link,10.603333736518449,1.131931458574227,-1.2566426072724848,-0.0006162083443928827,0.009936069204081117,0.058530145735950535,0.9982360025846475
1783426856635892633,1.7834268566113208e+18,24.571853,base_link,winch_link,10.586643686577652,1.1302685382260305,-1.287592825602644,-0.0006156087772176841,0.00993609424249045,0.058530495596498214,0.998235982191719
1783426856735546208,1.783426856713342e+18,22.204289,base_link,winch_link,10.56463214701503,1.1280719095687162,-1.32146221456112,-0.0006150085998281678,0.009936119306382727,0.05853084441093059,0.9982359618597674
1783426856835559359,1.7834268568117614e+18,23.798033,base_link,winch_link,10.535783211919496,1.1251785438559592,-1.337909346830382,-0.0006150085998281678,0.009936119306382727,0.05853084441093059,0.9982359618597674
1783426856935636943,1.78342685691019e+18,25.446925,base_link,winch_link,10.511030199912035,1.122706967604214,-1.3731254807470117,-0.000614407825517384,0.009936144395202823,0.058531192171561525,0.9982359415892404
1783426857035571216,1.7834268570123246e+18,23.246587,base_link,winch_link,10.494067920981019,1.1210167530756077,-1.40379316243333,-0.0006138064331970327,0.00993616950983158,0.0585315388905975,0.9982359213794266
1783426857135542839,1.783426857110736e+18,24.807072,base_link,winch_link,10.482289995114911,1.1198465012609429,-1.431423024303993,-0.0006132044361527246,0.009936194649714073,0.05853188456033961,0.998235901230775
1783426857235642434,1.7834268572132014e+18,22.440983,base_link,winch_link,10.466508818915747,1.1182637506535382,-1.440306851973947,-0.0006132044361527246,0.009936194649714073,0.05853188456033961,0.998235901230775
1783426857335641929,1.7834268573114422e+18,24.199801,base_link,winch_link,10.457281962770312,1.11734935675659,-1.4663833163723916,-0.0006126018362178654,0.009936219814773824,0.05853222917973494,0.9982358811433467
1783426857435706097,1.7834268574136727e+18,22.033439,base_link,winch_link,10.445360397351125,1.1161647069179659,-1.4938796249034938,-0.0006119986352284275,0.00993624500493428,0.05853257274773326,0.998235861117203
1783426857535636703,1.7834268575120617e+18,23.575072,base_link,winch_link,10.419005641043878,1.1135214915613192,-1.5086007704650086,-0.0006119986352284275,0.00993624500493428,0.05853257274773326,0.998235861117203
1783426857635565336,1.7834268576104507e+18,25.114644,base_link,winch_link,10.396439728349282,1.1112692809764901,-1.541875222982237,-0.0006113948465440355,0.009936270219637028,0.05853291525676629,0.998235841152785
1783426857735563299,1.783426857712816e+18,22.747286,base_link,winch_link,10.368507965872872,1.1084789145504301,-1.577980890536395,-0.0006107904489706528,0.00993629545976755,0.0585332567188548,0.998235821249392
1783426857835541224,1.7834268578112015e+18,24.339627,base_link,winch_link,10.342102240540676,1.1058305873229735,-1.592609490150038,-0.0006107904489706528,0.00993629545976755,0.0585332567188548,0.998235821249392
1783426857935552432,1.7834268579134374e+18,22.115004,base_link,winch_link,10.324621085210916,1.1040883538627906,-1.622727082952215,-0.0006101854558604661,0.009936320724768405,0.05853359712641696,0.9982358014074662
1783426858035558239,1.7834268580119572e+18,23.600914,base_link,winch_link,10.312357004868478,1.1028693631628514,-1.6498645888831285,-0.0006095798690563766,0.009936346014562163,0.05853393647841523,0.9982357816270678
1783426858135561222,1.783426858113987e+18,21.574023,base_link,winch_link,10.29912840201205,1.1015426179708463,-1.6571327548833368,-0.0006095798690563766,0.009936346014562163,0.05853393647841523,0.9982357816270678
1783426858235601855,1.7834268582125064e+18,23.095482,base_link,winch_link,10.295586217118355,1.1012094062715345,-1.6996443154929197,-0.0006083669333259009,0.00993639666773749,0.05853461200516733,0.9982357422514686
1783426858335589338,1.7834268583108234e+18,24.765972,base_link,winch_link,10.271729847205403,1.0988167647755112,-1.712639404730339,-0.0006083669333259009,0.00993639666773749,0.05853461200516733,0.9982357422514686
1783426858435553838,1.783426858413188e+18,22.365788,base_link,winch_link,10.248644169431836,1.0965124440083085,-1.7453488089085134,-0.0006077595765267003,0.009936422031447645,0.05853494818430526,0.9982357226560121
1783426858535651388,1.78342685851158e+18,24.071509,base_link,winch_link,10.216806157266547,1.0933192942757881,-1.7626207422538875,-0.0006077595765267003,0.009936422031447645,0.05853494818430526,0.9982357226560121
1783426858635549213,1.783426858613824e+18,21.725211,base_link,winch_link,10.19360547185467,1.0910034419786636,-1.7951829662924694,-0.0006071516334234353,0.009936447419642447,0.05853528330376431,0.9982357031223231
1783426858735602349,1.7834268587123364e+18,23.265971,base_link,winch_link,10.172979563234472,1.0889458279816904,-1.826218812694776,-0.000606543105867771,0.009936472832244338,0.0585356173625229,0.9982356836504609
1783426858835643494,1.7834268588145526e+18,21.091032,base_link,winch_link,10.157596340505506,1.0874140266447716,-1.8543166433744902,-0.0006059339957133518,0.00993649826917613,0.0585359503595636,0.9982356642404849
1783426858935636317,1.7834268589128934e+18,22.742831,base_link,winch_link,10.147469759486137,1.0864094344199842,-1.8795120496633906,-0.0006053243164502755,0.00993652372987445,0.05853628228755129,0.9982356448928227
1783426859035640832,1.7834268590112727e+18,24.368005,base_link,winch_link,10.131491939585159,1.084806960147953,-1.8880375731760202,-0.0006053243164502755,0.00993652372987445,0.05853628228755129,0.9982356448928227
1783426859135543014,1.7834268591135936e+18,21.949527,base_link,winch_link,10.118626936724565,1.0835277231335674,-1.9145793287776003,-0.0006047140466780137,0.009936549215232657,0.05853661315813745,0.9982356256067951
1783426859235604085,1.7834268592119798e+18,23.624308,base_link,winch_link,10.09769508603001,1.0814394366274507,-1.945296629513156,-0.0006041031998786769,0.00993657472468823,0.05853694296397196,0.9982356063828305
1783426859335561051,1.7834268593141885e+18,21.372454,base_link,winch_link,10.06834718794159,1.078496028082583,-1.960824489213686,-0.0006041031998786769,0.00993657472468823,0.05853694296397196,0.9982356063828305
1783426859435565526,1.7834268594126487e+18,22.916864,base_link,winch_link,10.04196967619725,1.075861579020812,-1.99422062838972,-0.0006034917779130946,0.009936600258162944,0.058537271704050875,0.9982355872209874
