time_ns,time_s,statusjoy,state_name
1783496650071289671,1783496650.0712895,128,engine_on
1783496650086625620,1783496650.0866256,128,engine_on
1783496650090800987,1783496650.090801,128,engine_on
1783496650091073711,1783496650.0910738,128,engine_on
1783496650101386497,1783496650.1013865,128,engine_on
1783496650106930059,1783496650.1069303,128,engine_on
1783496650111294833,1783496650.1112947,128,engine_on
1783496650115224868,1783496650.1152248,128,engine_on
1783496650131688369,1783496650.1316884,128,engine_on
1783496650137482092,1783496650.137482,128,engine_on
1783496650143899859,1783496650.1439,128,engine_on
1783496650152231677,1783496650.1522317,128,engine_on
1783496650156355357,1783496650.1563554,128,engine_on
1783496650160319457,1783496650.1603196,128,engine_on
1783496650164208235,1783496650.1642082,128,engine_on
1783496650172853143,1783496650.1728532,128,engine_on
1783496650184800255,1783496650.1848001,128,engine_on
1783496650189681500,1783496650.1896813,128,engine_on
1783496650197046419,1783496650.1970465,128,engine_on
1783496650197317079,1783496650.1973171,128,engine_on
1783496650213409411,1783496650.2134094,128,engine_on
1783496650213671845,1783496650.213672,128,engine_on
1783496650220299697,1783496650.2202997,128,engine_on
1783496650230192684,1783496650.2301927,128,engine_on
1783496650233842001,1783496650.233842,128,engine_on
1783496650251180869,1783496650.251181,128,engine_on
1783496650255288289,1783496650.2552884,128,engine_on
1783496650259360913,1783496650.259361,128,engine_on
1783496650262665040,1783496650.262665,128,engine_on
1783496650270797384,1783496650.2707973,128,engine_on
1783496650275879467,1783496650.2758794,128,engine_on
1783496650287511336,1783496650.2875113,128,engine_on
1783496650291526973,1783496650.2915268,128,engine_on
1783496650304400919,1783496650.304401,128,engine_on
1783496650308301368,1783496650.3083012,128,engine_on
1783496650312577886,1783496650.3125777,128,engine_on
1783496650316041434,1783496650.3160415,128,engine_on
1783496650325241957,1783496650.3252418,128,engine_on
1783496650332755526,1783496650.3327556,128,engine_on
1783496650344431648,1783496650.3444316,128,engine_on
1783496650352852785,1783496650.3528528,128,engine_on
1783496650361171810,1783496650.3611717,128,engine_on
1783496650369005531,1783496650.3690057,128,engine_on
1783496650369223461,1783496650.3692234,128,engine_on
1783496650373571634,1783496650.3735716,128,engine_on
1783496650377575268,1783496650.3775752,128,engine_on
1783496650385814723,1783496650.3858147,128,engine_on
1783496650390658317,1783496650.3906584,128,engine_on
1783496650406917704,1783496650.4069176,128,engine_on
1783496650411179203,1783496650.4111793,128,engine_on
1783496650414379045,1783496650.4143791,0,no_battery_power
1783496650418514347,1783496650.4185145,0,no_battery_power
1783496650422439383,1783496650.4224393,0,no_battery_power
1783496650426898804,1783496650.4268987,0,no_battery_power
1783496650430736206,1783496650.430736,0,no_battery_power
1783496650452447512,1783496650.4524474,0,no_battery_power
1783496650452743609,1783496650.4527438,0,no_battery_power
1783496650455241800,1783496650.4552417,0,no_battery_power
1783496650467638398,1783496650.4676383,0,no_battery_power
1783496650472856067,1783496650.472856,0,no_battery_power
1783496650475650686,1783496650.4756505,0,no_battery_power
1783496650479908047,1783496650.479908,0,no_battery_power
1783496650492131739,1783496650.492132,0,no_battery_power
1783496650496862622,1783496650.4968626,0,no_battery_power
1783496650516128827,1783496650.5161288,0,no_battery_power
1783496650516426477,1783496650.5164266,0,no_battery_power
1783496650517078875,1783496650.5170789,0,no_battery_power
1783496650521287114,1783496650.5212872,0,no_battery_power
1783496650528847301,1783496650.5288475,0,no_battery_power
1783496650534918295,1783496650.5349183,0,no_battery_power
1783496650537058092,1783496650.537058,0,no_battery_power
1783496650547785579,1783496650.5477855,0,no_battery_power
1783496650553628664,1783496650.5536287,0,no_battery_power
1783496650566196043,1783496650.566196,0,no_battery_power
1783496650569986196,1783496650.5699863,0,no_battery_power
1783496650576102295,1783496650.5761025,0,no_battery_power
1783496650578255607,1783496650.5782557,0,no_battery_power
1783496650582292784,1783496650.5822928,0,no_battery_power
1783496650590220272,1783496650.5902202,0,no_battery_power
1783496650598501496,1783496650.5985014,0,no_battery_power
1783496650611505206,1783496650.6115053,0,no_battery_power
1783496650619527111,1783496650.619527,0,no_battery_power
1783496650629072053,1783496650.6290722,0,no_battery_power
1783496650631331525,1783496650.6313317,0,no_battery_power
1783496650635673626,1783496650.6356735,0,no_battery_power
1783496650639756910,1783496650.639757,0,no_battery_power
1783496650652023493,1783496650.6520236,0,no_battery_power
1783496650652242615,1783496650.6522427,0,no_battery_power
1783496650656214399,1783496650.6562142,0,no_battery_power
1783496650668483968,1783496650.6684842,0,no_battery_power
1783496650672417300,1783496650.6724172,0,no_battery_power
1783496650706422731,1783496650.7064228,0,no_battery_power
1783496650708217849,1783496650.7082179,0,no_battery_power
1783496650708422394,1783496650.7084224,0,no_battery_power
1783496650708575693,1783496650.7085757,0,no_battery_power
1783496650708715746,1783496650.7087157,0,no_battery_power
1783496650715464185,1783496650.715464,0,no_battery_power
1783496650715764971,1783496650.715765,0,no_battery_power
1783496650723497062,1783496650.723497,0,no_battery_power
1783496650736296247,1783496650.7362962,0,no_battery_power
1783496650736675110,1783496650.736675,0,no_battery_power
1783496650737719916,1783496650.7377198,0,no_battery_power
1783496650742321064,1783496650.7423213,0,no_battery_power
1783496650746261269,1783496650.7462614,0,no_battery_power
1783496650755805309,1783496650.7558053,0,no_battery_power
1783496650760144835,1783496650.760145,0,no_battery_power
1783496650770831535,1783496650.7708316,0,no_battery_power
1783496650780101299,1783496650.7801013,0,no_battery_power
1783496650810666557,1783496650.8106666,0,no_battery_power
1783496650810906528,1783496650.8109066,0,no_battery_power
1783496650817916500,1783496650.8179164,0,no_battery_power
1783496650818124651,1783496650.8181245,0,no_battery_power
1783496650818276798,1783496650.818277,0,no_battery_power
1783496650822526695,1783496650.8225267,0,no_battery_power
1783496650827953217,1783496650.827953,0,no_battery_power
1783496650832846214,1783496650.8328464,0,no_battery_power
1783496650836166182,1783496650.8361661,0,no_battery_power
1783496650840453880,1783496650.8404539,0,no_battery_power
1783496650848501153,1783496650.8485012,0,no_battery_power
1783496650856768070,1783496650.856768,0,no_battery_power
1783496650857056964,1783496650.857057,0,no_battery_power
1783496650868990400,1783496650.8689904,0,no_battery_power
1783496650873250797,1783496650.8732507,0,no_battery_power
1783496650877073030,1783496650.877073,0,no_battery_power
1783496650893900887,1783496650.8939009,0,no_battery_power
1783496650894182056,1783496650.8941822,0,no_battery_power
1783496650897559100,1783496650.897559,0,no_battery_power
1783496650901915158,1783496650.901915,0,no_battery_power
1783496650914339708,1783496650.9143395,0,no_battery_power
1783496650919325420,1783496650.9193254,0,no_battery_power
1783496650934668172,1783496650.9346683,0,no_battery_power
1783496650938519469,1783496650.9385195,0,no_battery_power
1783496650942411453,1783496650.9424114,0,no_battery_power
1783496650950904335,1783496650.9509044,0,no_battery_power
1783496650956925746,1783496650.9569256,0,no_battery_power
1783496650959114846,1783496650.9591148,0,no_battery_power
1783496650967679242,1783496650.9676793,0,no_battery_power
1783496650981231916,1783496650.981232,0,no_battery_power
1783496650981529466,1783496650.9815292,0,no_battery_power
1783496650991545884,1783496650.991546,0,no_battery_power
1783496650995815178,1783496650.9958153,0,no_battery_power
1783496651000190832,1783496651.0001907,0,no_battery_power
1783496651008018953,1783496651.008019,0,no_battery_power
1783496651012531605,1783496651.0125318,0,no_battery_power
1783496651021080192,1783496651.02108,0,no_battery_power
1783496651028647642,1783496651.0286477,0,no_battery_power
1783496651032448344,1783496651.0324483,0,no_battery_power
1783496651036894391,1783496651.0368946,0,no_battery_power
1783496651049252266,1783496651.0492523,0,no_battery_power
1783496651053511160,1783496651.0535111,0,no_battery_power
1783496651053602692,1783496651.053603,0,no_battery_power
1783496651061960420,1783496651.0619605,0,no_battery_power
1783496651072485636,1783496651.0724857,0,no_battery_power
1783496651073707756,1783496651.0737078,0,no_battery_power
1783496651077883594,1783496651.0778837,0,no_battery_power
1783496651090586608,1783496651.0905867,0,no_battery_power
1783496651094206200,1783496651.094206,0,no_battery_power
1783496651106827510,1783496651.1068275,0,no_battery_power
1783496651107108750,1783496651.1071088,0,no_battery_power
1783496651114960084,1783496651.1149602,0,no_battery_power
1783496651115127589,1783496651.1151276,0,no_battery_power
1783496651126940579,1783496651.1269407,0,no_battery_power
1783496651127390155,1783496651.1273901,0,no_battery_power
1783496651131088084,1783496651.131088,0,no_battery_power
1783496651139712152,1783496651.1397123,0,no_battery_power
1783496651147529593,1783496651.1475294,0,no_battery_power
1783496651151708467,1783496651.1517084,0,no_battery_power
1783496651161728332,1783496651.1617281,0,no_battery_power
1783496651168142442,1783496651.1681423,0,no_battery_power
1783496651183021451,1783496651.1830215,0,no_battery_power
1783496651183370097,1783496651.1833699,0,no_battery_power
1783496651183535829,1783496651.1835358,0,no_battery_power
1783496651192755919,1783496651.192756,0,no_battery_power
1783496651200930853,1783496651.2009308,0,no_battery_power
1783496651208850636,1783496651.2088506,0,no_battery_power
1783496651213337409,1783496651.2133374,0,no_battery_power
1783496651221484641,1783496651.2214847,0,no_battery_power
1783496651221697391,1783496651.2216973,0,no_battery_power
1783496651229459959,1783496651.22946,0,no_battery_power
1783496651234059915,1783496651.23406,0,no_battery_power
1783496651250344569,1783496651.2503445,0,no_battery_power
1783496651254002763,1783496651.2540026,0,no_battery_power
1783496651257979276,1783496651.2579794,0,no_battery_power
1783496651266673837,1783496651.2666738,0,no_battery_power
1783496651270399568,1783496651.2703996,0,no_battery_power
1783496651277404059,1783496651.277404,0,no_battery_power
1783496651277581503,1783496651.2775815,0,no_battery_power
1783496651278734974,1783496651.278735,0,no_battery_power
1783496651295114376,1783496651.2951145,0,no_battery_power
1783496651300610028,1783496651.30061,0,no_battery_power
1783496651310570652,1783496651.3105707,0,no_battery_power
1783496651311637199,1783496651.3116372,0,no_battery_power
1783496651324718135,1783496651.324718,0,no_battery_power
1783496651329304104,1783496651.329304,0,no_battery_power
1783496651332267851,1783496651.3322678,0,no_battery_power
1783496651332511420,1783496651.3325114,0,no_battery_power
1783496651348309579,1783496651.3483095,0,no_battery_power
1783496651355124132,1783496651.3551242,0,no_battery_power
1783496651363382202,1783496651.3633823,0,no_battery_power
1783496651368599219,1783496651.3685994,0,no_battery_power
1783496651373311467,1783496651.3733115,0,no_battery_power
1783496651379617894,1783496651.3796177,0,no_battery_power
1783496651380993453,1783496651.3809936,0,no_battery_power
1783496651389318489,1783496651.3893185,0,no_battery_power
1783496651393413515,1783496651.3934135,0,no_battery_power
1783496651410286757,1783496651.410287,0,no_battery_power
1783496651413872765,1783496651.4138727,0,no_battery_power
1783496651422349636,1783496651.4223495,0,no_battery_power
1783496651430815698,1783496651.4308157,0,no_battery_power
1783496651437717666,1783496651.4377177,0,no_battery_power
1783496651437938762,1783496651.4379387,0,no_battery_power
1783496651438499728,1783496651.4385,0,no_battery_power
1783496651451101842,1783496651.451102,0,no_battery_power
1783496651454762461,1783496651.4547625,0,no_battery_power
1783496651471313025,1783496651.4713132,0,no_battery_power
1783496651475220088,1783496651.47522,0,no_battery_power
1783496651475422498,1783496651.4754224,0,no_battery_power
1783496651487500457,1783496651.4875004,0,no_battery_power
1783496651491770933,1783496651.491771,0,no_battery_power
1783496651495694506,1783496651.4956946,0,no_battery_power
1783496651499809890,1783496651.4998097,0,no_battery_power
1783496651508384276,1783496651.5083842,0,no_battery_power
1783496651513819063,1783496651.5138192,0,no_battery_power
1783496651528501582,1783496651.5285015,0,no_battery_power
1783496651536130488,1783496651.5361307,0,no_battery_power
1783496651536735056,1783496651.536735,0,no_battery_power
1783496651540903710,1783496651.5409036,0,no_battery_power
1783496651541144874,1783496651.5411448,0,no_battery_power
1783496651548961043,1783496651.548961,0,no_battery_power
1783496651553070676,1783496651.5530705,0,no_battery_power
1783496651561388368,1783496651.5613883,0,no_battery_power
1783496651572549261,1783496651.5725493,0,no_battery_power
1783496651573617361,1783496651.5736175,0,no_battery_power
1783496651584762403,1783496651.5847623,0,no_battery_power
1783496651589874343,1783496651.5898745,0,no_battery_power
1783496651594590277,1783496651.5945902,0,no_battery_power
1783496651598133655,1783496651.5981338,0,no_battery_power
1783496651610478385,1783496651.6104784,0,no_battery_power
1783496651619208544,1783496651.6192083,0,no_battery_power
1783496651619449537,1783496651.6194496,0,no_battery_power
1783496651631111352,1783496651.6311114,0,no_battery_power
1783496651635507214,1783496651.635507,0,no_battery_power
1783496651638951035,1783496651.6389508,0,no_battery_power
1783496651643072130,1783496651.6430724,0,no_battery_power
1783496651651644712,1783496651.6516447,0,no_battery_power
1783496651655348622,1783496651.6553488,0,no_battery_power
1783496651660871444,1783496651.6608715,0,no_battery_power
1783496651675040508,1783496651.6750405,0,no_battery_power
1783496651677732093,1783496651.677732,0,no_battery_power
1783496651688539249,1783496651.688539,0,no_battery_power
1783496651692638002,1783496651.692638,0,no_battery_power
1783496651696479351,1783496651.6964793,0,no_battery_power
1783496651696683595,1783496651.6966834,0,no_battery_power
1783496651708835763,1783496651.7088358,0,no_battery_power
1783496651713160221,1783496651.7131603,0,no_battery_power
1783496651729396644,1783496651.7293968,0,no_battery_power
1783496651733662051,1783496651.733662,0,no_battery_power
1783496651743307712,1783496651.7433078,0,no_battery_power
1783496651748059865,1783496651.74806,0,no_battery_power
1783496651754548275,1783496651.7545483,0,no_battery_power
1783496651754870842,1783496651.754871,0,no_battery_power
1783496651762124692,1783496651.7621248,0,no_battery_power
1783496651769839529,1783496651.7698395,0,no_battery_power
1783496651776051539,1783496651.7760515,0,no_battery_power
1783496651803661235,1783496651.8036613,0,no_battery_power
1783496651810729726,1783496651.8107297,0,no_battery_power
1783496651811343451,1783496651.8113434,0,no_battery_power
1783496651818513433,1783496651.8185134,0,no_battery_power
1783496651818713139,1783496651.8187132,0,no_battery_power
1783496651819890295,1783496651.8198903,0,no_battery_power
1783496651825219713,1783496651.8252199,0,no_battery_power
1783496651843702795,1783496651.8437028,0,no_battery_power
1783496651844017587,1783496651.8440177,0,no_battery_power
1783496651848469284,1783496651.8484693,0,no_battery_power
1783496651856296153,1783496651.8562963,0,no_battery_power
1783496651860696223,1783496651.8606963,0,no_battery_power
1783496651860963636,1783496651.8609636,0,no_battery_power
1783496651872905959,1783496651.872906,0,no_battery_power
1783496651873189052,1783496651.8731892,0,no_battery_power
1783496651893547702,1783496651.8935478,0,no_battery_power
1783496651893764660,1783496651.8937645,0,no_battery_power
1783496651901353301,1783496651.9013531,0,no_battery_power
1783496651901476462,1783496651.9014764,0,no_battery_power
1783496651913296826,1783496651.913297,0,no_battery_power
1783496651913959944,1783496651.91396,0,no_battery_power
1783496651922915546,1783496651.9229157,0,no_battery_power
1783496651923144076,1783496651.923144,0,no_battery_power
1783496651934254714,1783496651.9342546,0,no_battery_power
1783496651934511417,1783496651.9345114,0,no_battery_power
1783496651944523909,1783496651.944524,0,no_battery_power
1783496651955038846,1783496651.9550388,0,no_battery_power
1783496651955418049,1783496651.955418,0,no_battery_power
1783496651963288139,1783496651.963288,0,no_battery_power
1783496651963590819,1783496651.9635909,0,no_battery_power
1783496651976992087,1783496651.976992,0,no_battery_power
1783496651982834481,1783496651.9828343,0,no_battery_power
1783496651995484977,1783496651.9954848,0,no_battery_power
1783496652001167660,1783496652.0011675,0,no_battery_power
1783496652007971343,1783496652.0079713,0,no_battery_power
1783496652016187114,1783496652.0161872,0,no_battery_power
1783496652016361442,1783496652.0163615,0,no_battery_power
1783496652021401917,1783496652.021402,0,no_battery_power
1783496652037395313,1783496652.0373952,0,no_battery_power
1783496652037722599,1783496652.0377226,0,no_battery_power
1783496652053673726,1783496652.0536737,0,no_battery_power
1783496652053818839,1783496652.053819,0,no_battery_power
1783496652061076296,1783496652.0610762,0,no_battery_power
1783496652069263201,1783496652.0692632,0,no_battery_power
1783496652073585074,1783496652.073585,0,no_battery_power
1783496652077252746,1783496652.0772529,0,no_battery_power
1783496652089697174,1783496652.0896974,0,no_battery_power
1783496652094885006,1783496652.094885,0,no_battery_power
1783496652102028028,1783496652.1020281,0,no_battery_power
1783496652114543640,1783496652.1145437,0,no_battery_power
1783496652114648096,1783496652.114648,0,no_battery_power
1783496652122623895,1783496652.122624,0,no_battery_power
1783496652127134743,1783496652.1271348,0,no_battery_power
1783496652131084596,1783496652.1310844,0,no_battery_power
1783496652135071899,1783496652.135072,0,no_battery_power
1783496652143100928,1783496652.143101,0,no_battery_power
1783496652151526904,1783496652.151527,0,no_battery_power
1783496652156447233,1783496652.1564472,0,no_battery_power
1783496652163595465,1783496652.1635954,0,no_battery_power
1783496652163799739,1783496652.1637998,0,no_battery_power
1783496652176456015,1783496652.176456,0,no_battery_power
1783496652180402532,1783496652.1804025,0,no_battery_power
1783496652186457296,1783496652.1864574,0,no_battery_power
1783496652199031678,1783496652.1990316,0,no_battery_power
1783496652200118563,1783496652.2001185,0,no_battery_power
1783496652213611554,1783496652.2136116,0,no_battery_power
1783496652216648699,1783496652.2166488,0,no_battery_power
1783496652220386443,1783496652.2203865,0,no_battery_power
1783496652228922716,1783496652.2289226,0,no_battery_power
1783496652236478946,1783496652.236479,0,no_battery_power
1783496652237346739,1783496652.237347,0,no_battery_power
1783496652254006519,1783496652.2540066,0,no_battery_power
1783496652254287347,1783496652.2542872,0,no_battery_power
1783496652261937213,1783496652.2619371,0,no_battery_power
1783496652269902522,1783496652.2699027,0,no_battery_power
1783496652276950655,1783496652.2769506,0,no_battery_power
1783496652282192338,1783496652.2821925,0,no_battery_power
1783496652288313477,1783496652.2883136,0,no_battery_power
1783496652294467357,1783496652.2944672,0,no_battery_power
1783496652302622734,1783496652.3026228,0,no_battery_power
1783496652315196655,1783496652.3151968,0,no_battery_power
1783496652323221246,1783496652.3232212,0,no_battery_power
1783496652327245519,1783496652.3272455,0,no_battery_power
1783496652335504430,1783496652.3355043,0,no_battery_power
1783496652343944393,1783496652.3439445,0,no_battery_power
1783496652344185556,1783496652.3441856,0,no_battery_power
1783496652355973438,1783496652.3559735,0,no_battery_power
1783496652364189830,1783496652.3641899,0,no_battery_power
1783496652376389858,1783496652.37639,0,no_battery_power
1783496652380609498,1783496652.3806095,0,no_battery_power
1783496652380902309,1783496652.3809023,0,no_battery_power
1783496652389018322,1783496652.3890183,0,no_battery_power
1783496652393027937,1783496652.3930278,0,no_battery_power
1783496652397065264,1783496652.3970652,0,no_battery_power
1783496652400802146,1783496652.4008021,0,no_battery_power
1783496652417738798,1783496652.4177387,0,no_battery_power
1783496652421424523,1783496652.4214246,0,no_battery_power
1783496652429378381,1783496652.4293783,0,no_battery_power
1783496652433647144,1783496652.4336472,0,no_battery_power
1783496652437612345,1783496652.4376123,0,no_battery_power
1783496652442421716,1783496652.4424217,0,no_battery_power
1783496652454704609,1783496652.4547045,0,no_battery_power
1783496652454788938,1783496652.454789,0,no_battery_power
1783496652462339036,1783496652.4623392,0,no_battery_power
1783496652477413813,1783496652.477414,0,no_battery_power
1783496652477506498,1783496652.4775066,0,no_battery_power
1783496652483711444,1783496652.4837115,0,no_battery_power
1783496652487084451,1783496652.4870846,0,no_battery_power
1783496652495010126,1783496652.4950101,0,no_battery_power
1783496652495074096,1783496652.495074,0,no_battery_power
1783496652506529453,1783496652.5065296,0,no_battery_power
1783496652512692380,1783496652.5126925,0,no_battery_power
1783496652515730828,1783496652.5157309,0,no_battery_power
1783496652532232079,1783496652.5322323,0,no_battery_power
1783496652536974013,1783496652.5369742,0,no_battery_power
1783496652540841601,1783496652.5408418,0,no_battery_power
1783496652544530512,1783496652.5445304,0,no_battery_power
1783496652544661148,1783496652.5446613,0,no_battery_power
1783496652552696519,1783496652.5526965,0,no_battery_power
1783496652558617782,1783496652.5586178,0,no_battery_power
1783496652565061457,1783496652.5650613,0,no_battery_power
1783496652577407790,1783496652.5774078,0,no_battery_power
1783496652581233940,1783496652.581234,0,no_battery_power
1783496652589430625,1783496652.5894306,0,no_battery_power
1783496652598808131,1783496652.598808,0,no_battery_power
1783496652601824237,1783496652.6018243,0,no_battery_power
1783496652602081371,1783496652.6020813,0,no_battery_power
1783496652613740741,1783496652.6137407,0,no_battery_power
1783496652622159574,1783496652.6221597,0,no_battery_power
1783496652636309070,1783496652.636309,0,no_battery_power
1783496652636548961,1783496652.6365488,0,no_battery_power
1783496652642660632,1783496652.6426606,0,no_battery_power
1783496652653288512,1783496652.6532884,0,no_battery_power
1783496652655213083,1783496652.655213,0,no_battery_power
1783496652664489389,1783496652.6644895,0,no_battery_power
1783496652676009628,1783496652.6760097,0,no_battery_power
1783496652676544805,1783496652.6765447,0,no_battery_power
1783496652683905356,1783496652.6839054,0,no_battery_power
1783496652697796827,1783496652.6977968,0,no_battery_power
1783496652699903010,1783496652.699903,0,no_battery_power
1783496652704816837,1783496652.7048168,0,no_battery_power
1783496652711288074,1783496652.711288,0,no_battery_power
1783496652712457485,1783496652.7124574,0,no_battery_power
1783496652716718343,1783496652.7167184,0,no_battery_power
1783496652733140486,1783496652.7331405,0,no_battery_power
1783496652737206838,1783496652.7372067,0,no_battery_power
1783496652745868958,1783496652.7458692,0,no_battery_power
1783496652749214854,1783496652.749215,0,no_battery_power
1783496652753255748,1783496652.7532556,0,no_battery_power
1783496652757763661,1783496652.7577636,0,no_battery_power
1783496652761960940,1783496652.761961,0,no_battery_power
1783496652773782385,1783496652.7737823,0,no_battery_power
1783496652777940410,1783496652.7779405,0,no_battery_power
1783496652782419689,1783496652.7824197,0,no_battery_power
1783496652813388485,1783496652.8133886,0,no_battery_power
1783496652814819648,1783496652.8148196,0,no_battery_power
1783496652819009934,1783496652.81901,0,no_battery_power
1783496652819209058,1783496652.8192089,0,no_battery_power
1783496652823183447,1783496652.8231833,0,no_battery_power
1783496652827209363,1783496652.8272095,0,no_battery_power
1783496652836182308,1783496652.8361824,0,no_battery_power
1783496652843388739,1783496652.8433886,0,no_battery_power
1783496652856070904,1783496652.856071,0,no_battery_power
1783496652859891384,1783496652.8598914,0,no_battery_power
1783496652867139473,1783496652.8671396,0,no_battery_power
1783496652868172357,1783496652.8681724,0,no_battery_power
1783496652874203837,1783496652.874204,0,no_battery_power
1783496652876403957,1783496652.876404,0,no_battery_power
1783496652884347264,1783496652.8843474,0,no_battery_power
1783496652897862768,1783496652.8978627,0,no_battery_power
1783496652904960454,1783496652.9049604,0,no_battery_power
1783496652909285102,1783496652.909285,0,no_battery_power
1783496652917250642,1783496652.9172506,0,no_battery_power
1783496652923872873,1783496652.9238727,0,no_battery_power
1783496652925434061,1783496652.925434,0,no_battery_power
1783496652933592063,1783496652.933592,0,no_battery_power
1783496652937893317,1783496652.9378934,0,no_battery_power
1783496652954183211,1783496652.954183,0,no_battery_power
1783496652976769463,1783496652.9767694,0,no_battery_power
1783496652977161611,1783496652.9771616,0,no_battery_power
1783496652977293910,1783496652.9772937,0,no_battery_power
1783496652977397956,1783496652.977398,0,no_battery_power
1783496652981234275,1783496652.981234,0,no_battery_power
1783496652985096633,1783496652.9850967,0,no_battery_power
1783496652997630549,1783496652.9976304,0,no_battery_power
1783496653003603750,1783496653.0036037,0,no_battery_power
1783496653017738789,1783496653.0177388,0,no_battery_power
1783496653023958352,1783496653.0239582,0,no_battery_power
1783496653024211268,1783496653.0242112,0,no_battery_power
1783496653026017828,1783496653.026018,0,no_battery_power
1783496653038603061,1783496653.038603,0,no_battery_power
1783496653038912934,1783496653.038913,0,no_battery_power
1783496653059375379,1783496653.0593753,0,no_battery_power
1783496653059752469,1783496653.0597525,0,no_battery_power
1783496653067358873,1783496653.067359,0,no_battery_power
1783496653072938071,1783496653.072938,0,no_battery_power
1783496653079334168,1783496653.0793343,0,no_battery_power
1783496653083780334,1783496653.0837803,0,no_battery_power
1783496653087480938,1783496653.0874808,0,no_battery_power
1783496653096225233,1783496653.0962253,0,no_battery_power
1783496653099835086,1783496653.0998352,0,no_battery_power
1783496653116290070,1783496653.11629,0,no_battery_power
1783496653122893386,1783496653.1228933,0,no_battery_power
1783496653124650353,1783496653.1246502,0,no_battery_power
1783496653142051738,1783496653.142052,0,no_battery_power
1783496653142191912,1783496653.142192,0,no_battery_power
1783496653142252526,1783496653.1422524,0,no_battery_power
1783496653149551501,1783496653.1495516,0,no_battery_power
1783496653159627041,1783496653.159627,0,no_battery_power
1783496653162522239,1783496653.162522,0,no_battery_power
1783496653175785698,1783496653.1757858,0,no_battery_power
1783496653178134728,1783496653.1781347,0,no_battery_power
1783496653181686572,1783496653.1816866,0,no_battery_power
1783496653185870145,1783496653.1858702,0,no_battery_power
1783496653199037563,1783496653.1990376,0,no_battery_power
1783496653202164738,1783496653.2021646,0,no_battery_power
1783496653218916170,1783496653.2189162,0,no_battery_power
1783496653219036737,1783496653.2190366,0,no_battery_power
1783496653226817829,1783496653.2268178,0,no_battery_power
1783496653240200763,1783496653.2402008,0,no_battery_power
1783496653240503363,1783496653.2405033,0,no_battery_power
1783496653243432955,1783496653.243433,0,no_battery_power
1783496653249246034,1783496653.249246,0,no_battery_power
1783496653261203916,1783496653.261204,0,no_battery_power
1783496653261643313,1783496653.2616432,0,no_battery_power
1783496653281740001,1783496653.28174,0,no_battery_power
1783496653282202401,1783496653.2822025,0,no_battery_power
1783496653284230507,1783496653.2842305,0,no_battery_power
1783496653290845365,1783496653.2908454,0,no_battery_power
1783496653292663456,1783496653.2926636,0,no_battery_power
1783496653305382441,1783496653.3053825,0,no_battery_power
1783496653308733096,1783496653.3087332,0,no_battery_power
1783496653321366669,1783496653.3213668,0,no_battery_power
1783496653329235567,1783496653.3292356,0,no_battery_power
1783496653334594932,1783496653.3345947,0,no_battery_power
1783496653341694903,1783496653.341695,0,no_battery_power
1783496653346101475,1783496653.3461015,0,no_battery_power
1783496653350102684,1783496653.350103,0,no_battery_power
1783496653363731481,1783496653.3637314,0,no_battery_power
1783496653366651235,1783496653.366651,0,no_battery_power
1783496653380629960,1783496653.38063,0,no_battery_power
1783496653383752636,1783496653.3837528,0,no_battery_power
1783496653387168214,1783496653.3871682,0,no_battery_power
1783496653390726459,1783496653.3907263,0,no_battery_power
1783496653399367269,1783496653.399367,0,no_battery_power
1783496653399636316,1783496653.3996363,0,no_battery_power
1783496653407477140,1783496653.4074771,0,no_battery_power
1783496653419920456,1783496653.4199204,0,no_battery_power
1783496653420363600,1783496653.4203634,0,no_battery_power
1783496653430593681,1783496653.4305937,0,no_battery_power
1783496653440476849,1783496653.440477,0,no_battery_power
1783496653440859519,1783496653.4408593,0,no_battery_power
1783496653444265568,1783496653.4442654,0,no_battery_power
1783496653448287046,1783496653.448287,0,no_battery_power
1783496653456348976,1783496653.456349,0,no_battery_power
1783496653460476884,1783496653.4604769,0,no_battery_power
1783496653468721298,1783496653.4687214,0,no_battery_power
1783496653477119131,1783496653.4771192,0,no_battery_power
1783496653482757211,1783496653.482757,0,no_battery_power
1783496653496145755,1783496653.4961457,0,no_battery_power
1783496653504160487,1783496653.5041604,0,no_battery_power
1783496653504444351,1783496653.5044444,0,no_battery_power
1783496653505729991,1783496653.5057302,0,no_battery_power
1783496653519610471,1783496653.5196104,0,no_battery_power
1783496653521986823,1783496653.5219867,0,no_battery_power
1783496653538409627,1783496653.5384097,0,no_battery_power
1783496653542984686,1783496653.5429847,0,no_battery_power
1783496653546559964,1783496653.54656,0,no_battery_power
1783496653559881682,1783496653.5598817,0,no_battery_power
1783496653563668238,1783496653.5636683,0,no_battery_power
1783496653563879706,1783496653.5638797,0,no_battery_power
1783496653568258155,1783496653.568258,0,no_battery_power
1783496653586625408,1783496653.5866256,0,no_battery_power
1783496653586915093,1783496653.586915,0,no_battery_power
1783496653600027468,1783496653.6000273,0,no_battery_power
1783496653604026162,1783496653.604026,0,no_battery_power
1783496653607873412,1783496653.6078734,0,no_battery_power
1783496653613253176,1783496653.613253,0,no_battery_power
1783496653621618477,1783496653.6216185,0,no_battery_power
1783496653628269884,1783496653.62827,0,no_battery_power
1783496653642299725,1783496653.6422997,0,no_battery_power
1783496653642557250,1783496653.6425571,0,no_battery_power
