event_time,sensor_id,raw_time,converted_time,delta_ms,matched,reason
1754904965.868,imu,1754904965.868,1754904965.868,0.04,1,matched
1754904965.875,imu,1754904965.875,1754904965.875,0.07,1,matched
1754904965.881,imu,1754904965.881,1754904965.881,0.05,1,matched
1754904965.888,imu,1754904965.888,1754904965.888,0.05,1,matched
1754904965.895,imu,1754904965.895,1754904965.895,0.06,1,matched
1754904965.902,imu,1754904965.901,1754904965.902,0.10,1,matched
1754904965.908,imu,1754904965.908,1754904965.908,0.10,1,matched
1754904965.915,imu,1754904965.915,1754904965.915,0.05,1,matched
1754904965.922,imu,1754904965.922,1754904965.922,0.07,1,matched
1754904965.928,imu,1754904965.928,1754904965.928,0.10,1,matched
1754904965.935,imu,1754904965.935,1754904965.935,0.04,1,matched
1754904965.942,imu,1754904965.942,1754904965.942,0.03,1,matched
1754904965.950,imu,1754904965.950,1754904965.950,0.08,1,matched
1754904965.957,imu,1754904965.956,1754904965.956,0.08,1,matched
1754904965.963,imu,1754904965.963,1754904965.963,0.06,1,matched
1754904965.969,imu,1754904965.969,1754904965.969,0.06,1,matched
1754904965.976,imu,1754904965.976,1754904965.976,0.06,1,matched
1754904965.983,imu,1754904965.983,1754904965.983,0.05,1,matched
1754904965.989,imu,1754904965.989,1754904965.989,0.05,1,matched
1754904965.996,imu,1754904965.996,1754904965.996,0.04,1,matched
1754904966.003,imu,1754904966.003,1754904966.003,0.05,1,matched
1754904966.009,imu,1754904966.009,1754904966.009,0.04,1,matched
1754904966.016,imu,1754904966.016,1754904966.016,0.06,1,matched
1754904966.023,imu,1754904966.022,1754904966.023,0.06,1,matched
1754904966.029,imu,1754904966.029,1754904966.029,0.04,1,matched
1754904966.036,imu,1754904966.036,1754904966.036,0.05,1,matched
1754904966.042,imu,1754904966.042,1754904966.042,0.04,1,matched
1754904966.049,imu,1754904966.049,1754904966.049,0.06,1,matched
1754904966.056,imu,1754904966.056,1754904966.056,0.06,1,matched
1754904966.062,imu,1754904966.062,1754904966.062,0.05,1,matched
1754904966.067,gps,1754904966.067,1754904966.067,0.04,1,matched
1754904966.069,imu,1754904966.069,1754904966.069,0.04,1,matched
1754904966.070,lidar,1754904966.070,1754904966.070,0.04,1,matched
1754904966.076,imu,1754904966.076,1754904966.076,0.07,1,matched
1754904966.082,imu,1754904966.082,1754904966.082,0.06,1,matched
1754904966.089,imu,1754904966.089,1754904966.089,0.05,1,matched
1754904966.096,imu,1754904966.095,1754904966.096,0.06,1,matched
1754904966.102,imu,1754904966.102,1754904966.102,0.05,1,matched
1754904966.109,imu,1754904966.109,1754904966.109,0.05,1,matched
1754904966.117,imu,1754904966.117,1754904966.117,0.05,1,matched
1754904966.123,imu,1754904966.123,1754904966.123,0.05,1,matched
1754904966.130,imu,1754904966.130,1754904966.130,0.06,1,matched
1754904966.137,imu,1754904966.137,1754904966.137,0.05,1,matched
1754904966.144,imu,1754904966.143,1754904966.144,0.05,1,matched
1754904966.150,imu,1754904966.150,1754904966.150,0.04,1,matched
1754904966.157,imu,1754904966.157,1754904966.157,0.04,1,matched
1754904966.164,imu,1754904966.164,1754904966.164,0.04,1,matched
1754904966.171,imu,1754904966.171,1754904966.171,0.05,1,matched
1754904966.178,imu,1754904966.178,1754904966.178,0.06,1,matched
1754904966.184,imu,1754904966.184,1754904966.184,0.06,1,matched
1754904966.191,imu,1754904966.191,1754904966.191,0.09,1,matched
1754904966.198,imu,1754904966.198,1754904966.198,0.05,1,matched
1754904966.204,imu,1754904966.204,1754904966.204,0.07,1,matched
1754904966.211,imu,1754904966.211,1754904966.211,0.11,1,matched
1754904966.218,imu,1754904966.218,1754904966.218,0.05,1,matched
1754904966.228,imu,1754904966.228,1754904966.228,0.09,1,matched
1754904966.234,imu,1754904966.234,1754904966.234,0.06,1,matched
1754904966.241,imu,1754904966.241,1754904966.241,0.05,1,matched
1754904966.247,imu,1754904966.247,1754904966.247,0.05,1,matched
1754904966.254,imu,1754904966.254,1754904966.254,0.08,1,matched
1754904966.261,imu,1754904966.261,1754904966.261,0.05,1,matched
1754904966.267,imu,1754904966.267,1754904966.267,0.04,1,matched
1754904966.274,imu,1754904966.274,1754904966.274,0.05,1,matched
1754904966.274,gps,1754904966.274,1754904966.274,0.03,1,matched
1754904966.281,imu,1754904966.281,1754904966.281,0.05,1,matched
1754904966.288,imu,1754904966.288,1754904966.288,0.09,1,matched
1754904966.294,imu,1754904966.294,1754904966.294,0.05,1,matched
1754904966.301,imu,1754904966.301,1754904966.301,0.06,1,matched
1754904966.307,imu,1754904966.307,1754904966.307,0.05,1,matched
1754904966.314,imu,1754904966.314,1754904966.314,0.05,1,matched
1754904966.321,imu,1754904966.321,1754904966.321,0.05,1,matched
1754904966.328,imu,1754904966.328,1754904966.328,0.10,1,matched
1754904966.340,imu,1754904966.340,1754904966.340,0.08,1,matched
1754904966.346,imu,1754904966.346,1754904966.346,0.04,1,matched
1754904966.356,imu,1754904966.355,1754904966.356,0.05,1,matched
1754904966.360,imu,1754904966.360,1754904966.360,0.05,1,matched
1754904966.367,imu,1754904966.367,1754904966.367,0.10,1,matched
1754904966.367,lidar,1754904966.367,1754904966.367,0.10,1,matched
1754904966.374,imu,1754904966.373,1754904966.374,0.03,1,matched
1754904966.380,imu,1754904966.380,1754904966.380,0.04,1,matched
1754904966.387,imu,1754904966.386,1754904966.386,0.05,1,matched
1754904966.393,imu,1754904966.393,1754904966.393,0.08,1,matched
1754904966.400,imu,1754904966.400,1754904966.400,0.05,1,matched
1754904966.407,imu,1754904966.407,1754904966.407,0.07,1,matched
1754904966.413,imu,1754904966.413,1754904966.413,0.06,1,matched
1754904966.420,imu,1754904966.420,1754904966.420,0.04,1,matched
1754904966.427,imu,1754904966.426,1754904966.426,0.08,1,matched
1754904966.433,imu,1754904966.433,1754904966.433,0.06,1,matched
1754904966.440,imu,1754904966.440,1754904966.440,0.04,1,matched
1754904966.447,imu,1754904966.446,1754904966.446,0.06,1,matched
1754904966.453,imu,1754904966.453,1754904966.453,0.05,1,matched
1754904966.460,imu,1754904966.460,1754904966.460,0.06,1,matched
1754904966.466,imu,1754904966.466,1754904966.466,0.06,1,matched
1754904966.468,gps,1754904966.468,1754904966.468,0.03,1,matched
1754904966.473,imu,1754904966.473,1754904966.473,0.05,1,matched
1754904966.480,imu,1754904966.480,1754904966.480,0.05,1,matched
1754904966.486,imu,1754904966.486,1754904966.486,0.05,1,matched
1754904966.493,imu,1754904966.493,1754904966.493,0.08,1,matched
1754904966.500,imu,1754904966.500,1754904966.500,0.07,1,matched
1754904966.507,imu,1754904966.507,1754904966.507,0.04,1,matched
1754904966.513,imu,1754904966.513,1754904966.513,0.04,1,matched
1754904966.520,imu,1754904966.520,1754904966.520,0.04,1,matched
1754904966.526,imu,1754904966.526,1754904966.526,0.05,1,matched
1754904966.533,imu,1754904966.533,1754904966.533,0.04,1,matched
1754904966.540,imu,1754904966.539,1754904966.540,0.06,1,matched
1754904966.546,imu,1754904966.546,1754904966.546,0.04,1,matched
1754904966.553,imu,1754904966.553,1754904966.553,0.05,1,matched
1754904966.560,imu,1754904966.560,1754904966.560,0.07,1,matched
1754904966.567,imu,1754904966.567,1754904966.567,0.06,1,matched
1754904966.574,imu,1754904966.574,1754904966.574,0.05,1,matched
1754904966.580,imu,1754904966.580,1754904966.580,0.04,1,matched
1754904966.587,imu,1754904966.587,1754904966.587,0.07,1,matched
1754904966.594,imu,1754904966.594,1754904966.594,0.07,1,matched
1754904966.600,imu,1754904966.600,1754904966.600,0.05,1,matched
1754904966.607,imu,1754904966.607,1754904966.607,0.11,1,matched
1754904966.614,imu,1754904966.614,1754904966.614,0.06,1,matched
1754904966.620,imu,1754904966.620,1754904966.620,0.04,1,matched
1754904966.627,imu,1754904966.627,1754904966.627,0.05,1,matched
1754904966.634,imu,1754904966.634,1754904966.634,0.05,1,matched
1754904966.640,imu,1754904966.640,1754904966.640,0.07,1,matched
1754904966.647,imu,1754904966.647,1754904966.647,0.13,1,matched
1754904966.654,imu,1754904966.654,1754904966.654,0.05,1,matched
1754904966.660,imu,1754904966.660,1754904966.660,0.06,1,matched
1754904966.667,imu,1754904966.667,1754904966.667,0.05,1,matched
1754904966.674,imu,1754904966.674,1754904966.674,0.04,1,matched
1754904966.677,gps,1754904966.677,1754904966.677,0.04,1,matched
1754904966.679,lidar,1754904966.679,1754904966.679,0.04,1,matched
1754904966.680,imu,1754904966.680,1754904966.680,0.05,1,matched
1754904966.687,imu,1754904966.687,1754904966.687,0.13,1,matched
1754904966.694,imu,1754904966.694,1754904966.694,0.05,1,matched
1754904966.700,imu,1754904966.700,1754904966.700,0.05,1,matched
1754904966.707,imu,1754904966.707,1754904966.707,0.06,1,matched
1754904966.714,imu,1754904966.714,1754904966.714,0.05,1,matched
1754904966.723,imu,1754904966.723,1754904966.723,0.05,1,matched
1754904966.731,imu,1754904966.731,1754904966.731,0.07,1,matched
1754904966.740,imu,1754904966.740,1754904966.740,0.05,1,matched
1754904966.744,imu,1754904966.744,1754904966.744,0.04,1,matched
1754904966.751,imu,1754904966.751,1754904966.751,0.05,1,matched
1754904966.758,imu,1754904966.757,1754904966.758,0.05,1,matched
1754904966.764,imu,1754904966.764,1754904966.764,0.09,1,matched
1754904966.771,imu,1754904966.771,1754904966.771,0.06,1,matched
1754904966.778,imu,1754904966.778,1754904966.778,0.05,1,matched
1754904966.784,imu,1754904966.784,1754904966.784,0.04,1,matched
1754904966.791,imu,1754904966.791,1754904966.791,0.07,1,matched
1754904966.798,imu,1754904966.797,1754904966.797,0.04,1,matched
1754904966.804,imu,1754904966.804,1754904966.804,0.07,1,matched
1754904966.811,imu,1754904966.811,1754904966.811,0.07,1,matched
1754904966.819,imu,1754904966.819,1754904966.819,0.05,1,matched
1754904966.824,imu,1754904966.824,1754904966.824,0.05,1,matched
1754904966.831,imu,1754904966.831,1754904966.831,0.06,1,matched
1754904966.837,imu,1754904966.837,1754904966.837,0.04,1,matched
1754904966.844,imu,1754904966.844,1754904966.844,0.04,1,matched
1754904966.851,imu,1754904966.851,1754904966.851,0.04,1,matched
1754904966.858,imu,1754904966.858,1754904966.858,0.07,1,matched
1754904966.864,imu,1754904966.864,1754904966.864,0.04,1,matched
1754904966.871,imu,1754904966.871,1754904966.871,0.05,1,matched
1754904966.878,imu,1754904966.877,1754904966.878,0.06,1,matched
1754904966.884,imu,1754904966.884,1754904966.884,0.05,1,matched
1754904966.889,gps,1754904966.889,1754904966.889,0.04,1,matched
1754904966.891,imu,1754904966.891,1754904966.891,0.03,1,matched
1754904966.897,imu,1754904966.897,1754904966.897,0.06,1,matched
1754904966.904,imu,1754904966.904,1754904966.904,0.05,1,matched
1754904966.911,imu,1754904966.911,1754904966.911,0.04,1,matched
1754904966.917,imu,1754904966.917,1754904966.917,0.05,1,matched
1754904966.924,imu,1754904966.924,1754904966.924,0.04,1,matched
1754904966.931,imu,1754904966.931,1754904966.931,0.04,1,matched
1754904966.939,imu,1754904966.939,1754904966.939,0.04,1,matched
1754904966.945,imu,1754904966.945,1754904966.945,0.04,1,matched
1754904966.952,imu,1754904966.952,1754904966.952,0.04,1,matched
1754904966.959,imu,1754904966.959,1754904966.959,0.09,1,matched
1754904966.965,imu,1754904966.965,1754904966.965,0.04,1,matched
1754904966.975,imu,1754904966.975,1754904966.975,0.06,1,matched
1754904966.978,imu,1754904966.978,1754904966.978,0.03,1,matched
1754904966.985,imu,1754904966.985,1754904966.985,0.04,1,matched
1754904966.992,imu,1754904966.992,1754904966.992,0.06,1,matched
1754904966.999,imu,1754904966.999,1754904966.999,0.04,1,matched
1754904967.005,imu,1754904967.005,1754904967.005,0.04,1,matched
1754904967.012,imu,1754904967.012,1754904967.012,0.06,1,matched
1754904967.019,imu,1754904967.019,1754904967.019,0.05,1,matched
1754904967.025,imu,1754904967.025,1754904967.025,0.07,1,matched
1754904967.028,lidar,1754904967.028,1754904967.028,0.06,1,matched
1754904967.032,imu,1754904967.032,1754904967.032,0.05,1,matched
1754904967.038,imu,1754904967.038,1754904967.038,0.08,1,matched
1754904967.045,imu,1754904967.045,1754904967.045,0.04,1,matched
1754904967.052,imu,1754904967.051,1754904967.051,0.05,1,matched
1754904967.058,imu,1754904967.058,1754904967.058,0.06,1,matched
1754904967.065,imu,1754904967.065,1754904967.065,0.07,1,matched
1754904967.071,imu,1754904967.071,1754904967.071,0.05,1,matched
1754904967.077,gps,1754904967.077,1754904967.077,0.05,1,matched
1754904967.078,imu,1754904967.078,1754904967.078,0.03,1,matched
1754904967.085,imu,1754904967.085,1754904967.085,0.05,1,matched
1754904967.092,imu,1754904967.092,1754904967.092,0.04,1,matched
1754904967.098,imu,1754904967.098,1754904967.098,0.05,1,matched
1754904967.105,imu,1754904967.105,1754904967.105,0.05,1,matched
1754904967.111,imu,1754904967.111,1754904967.111,0.06,1,matched
1754904967.118,imu,1754904967.118,1754904967.118,0.05,1,matched
1754904967.125,imu,1754904967.125,1754904967.125,0.05,1,matched
1754904967.132,imu,1754904967.131,1754904967.131,0.06,1,matched
1754904967.138,imu,1754904967.138,1754904967.138,0.05,1,matched
1754904967.145,imu,1754904967.145,1754904967.145,0.05,1,matched
1754904967.151,imu,1754904967.151,1754904967.151,0.04,1,matched
1754904967.158,imu,1754904967.158,1754904967.158,0.04,1,matched
1754904967.165,imu,1754904967.165,1754904967.165,0.04,1,matched
1754904967.171,imu,1754904967.171,1754904967.171,0.04,1,matched
1754904967.178,imu,1754904967.178,1754904967.178,0.06,1,matched
1754904967.188,imu,1754904967.188,1754904967.188,0.06,1,matched
1754904967.192,imu,1754904967.192,1754904967.192,0.08,1,matched
1754904967.199,imu,1754904967.199,1754904967.199,0.03,1,matched
1754904967.205,imu,1754904967.205,1754904967.205,0.04,1,matched
1754904967.212,imu,1754904967.212,1754904967.212,0.06,1,matched
1754904967.218,imu,1754904967.218,1754904967.218,0.04,1,matched
1754904967.227,imu,1754904967.227,1754904967.227,0.05,1,matched
1754904967.232,imu,1754904967.232,1754904967.232,0.08,1,matched
1754904967.239,imu,1754904967.239,1754904967.239,0.09,1,matched
1754904967.246,imu,1754904967.246,1754904967.246,0.08,1,matched
1754904967.252,imu,1754904967.252,1754904967.252,0.06,1,matched
1754904967.259,imu,1754904967.259,1754904967.259,0.08,1,matched
1754904967.266,imu,1754904967.266,1754904967.266,0.06,1,matched
1754904967.269,gps,1754904967.269,1754904967.269,0.04,1,matched
1754904967.272,imu,1754904967.272,1754904967.272,0.04,1,matched
1754904967.281,imu,1754904967.281,1754904967.281,0.10,1,matched
1754904967.287,imu,1754904967.287,1754904967.287,0.04,1,matched
1754904967.294,imu,1754904967.294,1754904967.294,0.05,1,matched
1754904967.301,imu,1754904967.301,1754904967.301,0.06,1,matched
1754904967.307,imu,1754904967.307,1754904967.307,0.05,1,matched
1754904967.314,imu,1754904967.314,1754904967.314,0.04,1,matched
1754904967.321,imu,1754904967.321,1754904967.321,0.05,1,matched
1754904967.328,imu,1754904967.328,1754904967.328,0.04,1,matched
1754904967.334,imu,1754904967.334,1754904967.334,0.05,1,matched
1754904967.341,imu,1754904967.341,1754904967.341,0.04,1,matched
1754904967.348,imu,1754904967.348,1754904967.348,0.03,1,matched
1754904967.354,imu,1754904967.354,1754904967.354,0.04,1,matched
1754904967.362,imu,1754904967.362,1754904967.362,0.06,1,matched
1754904967.368,imu,1754904967.368,1754904967.368,0.04,1,matched
1754904967.374,lidar,1754904967.374,1754904967.374,0.05,1,matched
1754904967.374,imu,1754904967.374,1754904967.374,0.03,1,matched
1754904967.381,imu,1754904967.381,1754904967.381,0.05,1,matched
1754904967.388,imu,1754904967.388,1754904967.388,0.07,1,matched
1754904967.394,imu,1754904967.394,1754904967.394,0.05,1,matched
1754904967.401,imu,1754904967.401,1754904967.401,0.06,1,matched
1754904967.408,imu,1754904967.407,1754904967.408,0.06,1,matched
1754904967.414,imu,1754904967.414,1754904967.414,0.04,1,matched
1754904967.421,imu,1754904967.421,1754904967.421,0.06,1,matched
1754904967.428,imu,1754904967.427,1754904967.428,0.05,1,matched
1754904967.434,imu,1754904967.434,1754904967.434,0.05,1,matched
1754904967.441,imu,1754904967.441,1754904967.441,0.04,1,matched
1754904967.452,imu,1754904967.451,1754904967.452,0.08,1,matched
1754904967.458,imu,1754904967.458,1754904967.458,0.04,1,matched
1754904967.463,gps,1754904967.463,1754904967.463,0.09,1,matched
1754904967.465,imu,1754904967.465,1754904967.465,0.06,1,matched
1754904967.472,imu,1754904967.471,1754904967.472,0.05,1,matched
1754904967.478,imu,1754904967.478,1754904967.478,0.04,1,matched
1754904967.485,imu,1754904967.485,1754904967.485,0.10,1,matched
1754904967.492,imu,1754904967.492,1754904967.492,0.06,1,matched
1754904967.498,imu,1754904967.498,1754904967.498,0.05,1,matched
1754904967.505,imu,1754904967.505,1754904967.505,0.04,1,matched
1754904967.511,imu,1754904967.511,1754904967.511,0.04,1,matched
1754904967.518,imu,1754904967.518,1754904967.518,0.05,1,matched
1754904967.525,imu,1754904967.525,1754904967.525,0.10,1,matched
1754904967.531,imu,1754904967.531,1754904967.531,0.04,1,matched
1754904967.538,imu,1754904967.538,1754904967.538,0.04,1,matched
1754904967.546,imu,1754904967.546,1754904967.546,0.04,1,matched
1754904967.552,imu,1754904967.552,1754904967.552,0.04,1,matched
1754904967.559,imu,1754904967.559,1754904967.559,0.05,1,matched
1754904967.566,imu,1754904967.566,1754904967.566,0.05,1,matched
1754904967.573,imu,1754904967.573,1754904967.573,0.05,1,matched
1754904967.580,imu,1754904967.579,1754904967.579,0.08,1,matched
1754904967.586,imu,1754904967.586,1754904967.586,0.05,1,matched
1754904967.593,imu,1754904967.593,1754904967.593,0.05,1,matched
1754904967.599,imu,1754904967.599,1754904967.599,0.04,1,matched
1754904967.606,imu,1754904967.606,1754904967.606,0.04,1,matched
