time_ns,time_s,statusjoy,valid_value
1783505158742016944,1783505158.742017,1,True
1783505158745943995,1783505158.745944,1,True
1783505158750278735,1783505158.7502787,1,True
1783505158754370907,1783505158.754371,1,True
1783505158766492433,1783505158.7664924,1,True
1783505158770745969,1783505158.7707458,1,True
1783505158778701894,1783505158.7787018,1,True
1783505158787100442,1783505158.7871003,1,True
1783505158791401388,1783505158.7914014,1,True
1783505158795163749,1783505158.7951636,1,True
1783505158807671482,1783505158.8076715,1,True
1783505158811823718,1783505158.8118236,1,True
1783505158812169459,1783505158.8121696,1,True
1783505158819850315,1783505158.8198502,1,True
1783505158827982111,1783505158.8279822,1,True
1783505158840262295,1783505158.8402624,1,True
1783505158848668779,1783505158.8486686,1,True
1783505158852615908,1783505158.8526158,1,True
1783505158852726857,1783505158.8527267,1,True
1783505158860742404,1783505158.8607423,1,True
1783505158869121566,1783505158.8691216,1,True
1783505158869276879,1783505158.869277,1,True
1783505158881288226,1783505158.8812883,1,True
1783505158889515793,1783505158.8895159,1,True
1783505158889647761,1783505158.889648,1,True
1783505158901702671,1783505158.9017026,1,True
1783505158905723709,1783505158.9057236,1,True
1783505158910011360,1783505158.9100113,1,True
1783505158913928964,1783505158.913929,1,True
1783505158918236492,1783505158.9182365,1,True
1783505158922156179,1783505158.9221563,1,True
1783505158926224337,1783505158.9262245,1,True
1783505158930700152,1783505158.9307,1,True
1783505158942594088,1783505158.942594,1,True
1783505158946638150,1783505158.946638,1,True
1783505158951023746,1783505158.9510238,1,True
1783505158963188663,1783505158.9631886,1,True
1783505158967220151,1783505158.9672203,1,True
1783505158971466714,1783505158.9714668,1,True
1783505158975407070,1783505158.9754071,1,True
1783505158979394606,1783505158.9793947,1,True
1783505158987719786,1783505158.9877198,1,True
1783505158991957914,1783505158.991958,1,True
1783505158999928095,1783505158.999928,1,True
1783505159008160470,1783505159.0081606,1,True
1783505159016398436,1783505159.0163984,1,True
1783505159020627276,1783505159.0206273,1,True
1783505159028725990,1783505159.028726,1,True
1783505159032908663,1783505159.0329084,1,True
1783505159033289590,1783505159.0332894,1,True
1783505159040976959,1783505159.040977,1,True
1783505159049249369,1783505159.0492492,1,True
1783505159049362743,1783505159.0493627,1,True
1783505159069856277,1783505159.0698562,1,True
1783505159070034613,1783505159.0700347,1,True
1783505159073905859,1783505159.073906,1,True
1783505159081972712,1783505159.0819728,1,True
1783505159086123545,1783505159.0861235,1,True
1783505159086240335,1783505159.0862403,1,True
1783505159090272365,1783505159.0902722,1,True
1783505159102482286,1783505159.102482,1,True
1783505159106365405,1783505159.1063654,1,True
1783505159110910741,1783505159.1109107,1,True
1783505159123047976,1783505159.1230478,1,True
1783505159126964508,1783505159.1269646,1,True
1783505159131335886,1783505159.131336,1,True
1783505159135374437,1783505159.1353743,1,True
1783505159139408370,1783505159.1394083,1,True
1783505159143328098,1783505159.143328,1,True
1783505159147478249,1783505159.1474783,1,True
1783505159151799062,1783505159.151799,1,True
1783505159159641473,1783505159.1596415,1,True
1783505159168153355,1783505159.1681533,1,True
1783505159172179533,1783505159.1721795,1,True
1783505159180251286,1783505159.1802514,1,True
1783505159184764983,1783505159.1847649,1,True
1783505159188691753,1783505159.1886916,1,True
1783505159192796680,1783505159.1927967,1,True
1783505159217478177,1783505159.217478,1,True
1783505159221519964,1783505159.22152,1,True
1783505159225531384,1783505159.2255313,1,True
1783505159229634557,1783505159.2296345,1,True
1783505159229965912,1783505159.229966,1,True
1783505159233709327,1783505159.2337093,1,True
1783505159237780780,1783505159.2377808,1,True
1783505159241839029,1783505159.2418392,1,True
1783505159250037691,1783505159.2500377,1,True
1783505159250301358,1783505159.2503014,1,True
1783505159254680661,1783505159.2546806,1,True
1783505159262250127,1783505159.2622502,1,True
1783505159270416027,1783505159.270416,1,True
1783505159270676608,1783505159.2706764,1,True
1783505159282780711,1783505159.2827806,1,True
1783505159286604277,1783505159.2866044,1,True
1783505159291082176,1783505159.2910821,1,True
1783505159295103575,1783505159.2951035,1,True
1783505159303194484,1783505159.3031943,1,True
1783505159303301997,1783505159.3033018,1,True
1783505159307200544,1783505159.3072004,1,True
1783505159311317133,1783505159.3113172,1,True
1783505159319504283,1783505159.3195045,1,True
1783505159323581757,1783505159.3235817,1,True
1783505159331727880,1783505159.331728,1,True
1783505159339976657,1783505159.3399768,1,True
1783505159344053280,1783505159.3440533,1,True
1783505159348383601,1783505159.3483834,1,True
1783505159352470974,1783505159.352471,1,True
1783505159352742696,1783505159.3527427,1,True
1783505159356435747,1783505159.3564358,1,True
1783505159364682469,1783505159.3646824,1,True
1783505159368699320,1783505159.3686993,1,True
1783505159372961833,1783505159.3729618,1,True
1783505159380701740,1783505159.3807018,1,True
1783505159389168768,1783505159.3891687,1,True
1783505159393219432,1783505159.3932192,1,True
1783505159401435537,1783505159.4014356,1,True
1783505159405521758,1783505159.4055216,1,True
1783505159409613750,1783505159.4096138,1,True
1783505159413833433,1783505159.4138334,1,True
1783505159414018712,1783505159.4140189,1,True
1783505159421816869,1783505159.4218168,1,True
1783505159430109147,1783505159.4301093,1,True
1783505159434221668,1783505159.4342215,1,True
1783505159442373652,1783505159.4423735,1,True
1783505159450742374,1783505159.4507422,1,True
1783505159454631745,1783505159.4546316,1,True
1783505159458824356,1783505159.4588244,1,True
1783505159462895028,1783505159.4628952,1,True
1783505159467029781,1783505159.4670298,1,True
1783505159471402482,1783505159.4714024,1,True
1783505159475329002,1783505159.475329,1,True
1783505159483507967,1783505159.4835079,1,True
1783505159487507214,1783505159.487507,1,True
1783505159503916150,1783505159.503916,1,True
1783505159507871003,1783505159.507871,1,True
1783505159512174344,1783505159.5121744,1,True
1783505159516283208,1783505159.516283,1,True
1783505159524475898,1783505159.5244758,1,True
1783505159528567660,1783505159.5285676,1,True
1783505159528821999,1783505159.528822,1,True
1783505159532758699,1783505159.5327587,1,True
1783505159548978347,1783505159.5489783,1,True
1783505159553109363,1783505159.5531092,1,True
1783505159565398805,1783505159.5653987,1,True
1783505159569480898,1783505159.569481,1,True
1783505159573537433,1783505159.5735376,1,True
1783505159573797784,1783505159.573798,1,True
1783505159577584851,1783505159.577585,1,True
1783505159581896628,1783505159.5818968,1,True
1783505159589791296,1783505159.5897913,1,True
1783505159593956487,1783505159.5939567,1,True
1783505159602002791,1783505159.6020026,1,True
1783505159610314426,1783505159.6103146,1,True
1783505159622553162,1783505159.622553,1,True
1783505159626839961,1783505159.62684,1,True
1783505159630854898,1783505159.6308548,1,True
1783505159634975384,1783505159.6349754,1,True
1783505159635231527,1783505159.6352315,1,True
1783505159647022429,1783505159.6470222,1,True
1783505159655365513,1783505159.6553657,1,True
1783505159663597888,1783505159.6635978,1,True
1783505159667773879,1783505159.667774,1,True
1783505159675835773,1783505159.6758356,1,True
1783505159680002365,1783505159.6800022,1,True
1783505159684090771,1783505159.6840909,1,True
1783505159688312908,1783505159.6883128,1,True
1783505159692549202,1783505159.6925492,1,True
1783505159704597569,1783505159.7045975,1,True
1783505159708557332,1783505159.7085574,1,True
1783505159712824244,1783505159.7128243,1,True
1783505159725073870,1783505159.7250738,1,True
1783505159729070353,1783505159.7290704,1,True
1783505159733466779,1783505159.7334669,1,True
1783505159737480022,1783505159.73748,1,True
1783505159745606919,1783505159.745607,1,True
1783505159745880444,1783505159.7458804,1,True
1783505159749732374,1783505159.7497323,1,True
1783505159753791284,1783505159.7537913,1,True
1783505159766067390,1783505159.7660675,1,True
1783505159770086395,1783505159.7700863,1,True
1783505159774284226,1783505159.7742844,1,True
1783505159782179126,1783505159.782179,1,True
1783505159786569430,1783505159.7865694,1,True
1783505159790540714,1783505159.7905407,1,True
1783505159794677611,1783505159.7946775,1,True
1783505159798621514,1783505159.7986214,1,True
1783505159802482381,1783505159.8024824,1,True
1783505159810745324,1783505159.8107452,1,True
1783505159814838899,1783505159.814839,1,True
1783505159831237785,1783505159.8312378,1,True
1783505159835352660,1783505159.8353527,1,True
1783505159843557815,1783505159.8435578,1,True
1783505159847757239,1783505159.8477573,1,True
1783505159847831549,1783505159.8478315,1,True
1783505159855956522,1783505159.8559566,1,True
1783505159856035561,1783505159.8560355,1,True
1783505159863890134,1783505159.8638902,1,True
1783505159868205648,1783505159.8682055,1,True
1783505159876266720,1783505159.8762667,1,True
1783505159884469670,1783505159.8844697,1,True
1783505159888545812,1783505159.8885458,1,True
1783505159892666439,1783505159.8926663,1,True
1783505159896919995,1783505159.89692,1,True
1783505159905026593,1783505159.9050267,1,True
1783505159909233282,1783505159.9092333,1,True
1783505159913649304,1783505159.9136493,1,True
1783505159917434288,1783505159.9174345,1,True
1783505159925683715,1783505159.9256837,1,True
1783505159929806916,1783505159.929807,1,True
1783505159934259768,1783505159.9342597,1,True
1783505159950288988,1783505159.950289,1,True
1783505159954418752,1783505159.9544187,1,True
1783505159958334331,1783505159.9583342,1,True
1783505159966848979,1783505159.966849,1,True
1783505159967022586,1783505159.9670227,1,True
1783505159970957001,1783505159.970957,1,True
1783505159975050756,1783505159.9750507,1,True
1783505159987062144,1783505159.9870622,1,True
1783505159991436197,1783505159.9914362,1,True
1783505159995157311,1783505159.9951572,1,True
1783505160003287553,1783505160.0032876,1,True
1783505160007527665,1783505160.0075276,1,True
1783505160011689208,1783505160.0116892,1,True
1783505160015616019,1783505160.015616,1,True
1783505160019696539,1783505160.0196967,1,True
1783505160023602070,1783505160.0236022,1,True
1783505160027738786,1783505160.0277388,1,True
1783505160036050090,1783505160.03605,1,True
1783505160048135437,1783505160.0481355,1,True
1783505160056460978,1783505160.056461,1,True
1783505160060365266,1783505160.0603652,1,True
1783505160064749890,1783505160.0647497,1,True
1783505160068821173,1783505160.0688212,1,True
1783505160073123692,1783505160.0731237,1,True
1783505160077067034,1783505160.077067,1,True
1783505160085239857,1783505160.08524,1,True
1783505160089387163,1783505160.0893872,1,True
1783505160097534608,1783505160.0975347,1,True
1783505160105797621,1783505160.1057975,1,True
1783505160109972269,1783505160.1099722,1,True
1783505160118134893,1783505160.1181347,1,True
1783505160118240773,1783505160.1182408,1,True
1783505160126208168,1783505160.1262083,1,True
1783505160130456646,1783505160.1304567,1,True
1783505160134506809,1783505160.1345067,1,True
1783505160134616235,1783505160.1346164,1,True
1783505160146793776,1783505160.1467938,1,True
1783505160150818731,1783505160.1508188,1,True
1783505160154772413,1783505160.1547725,1,True
1783505160167240210,1783505160.1672401,1,True
1783505160171456667,1783505160.1714568,1,True
1783505160171566604,1783505160.1715665,1,True
1783505160175533891,1783505160.1755338,1,True
1783505160183595956,1783505160.1835961,1,True
1783505160187708176,1783505160.1877081,1,True
1783505160191757437,1783505160.1917572,1,True
1783505160195724243,1783505160.1957242,1,True
1783505160224854675,1783505160.2248547,1,True
1783505160225219713,1783505160.2252197,1,True
1783505160228958639,1783505160.2289586,1,True
1783505160233097059,1783505160.233097,1,True
1783505160237067812,1783505160.2370677,1,True
1783505160237148965,1783505160.237149,1,True
1783505160241430585,1783505160.2414305,1,True
1783505160245067860,1783505160.2450678,1,True
1783505160249357735,1783505160.249358,1,True
1783505160257482838,1783505160.2574828,1,True
1783505160265589737,1783505160.2655897,1,True
1783505160269885243,1783505160.2698853,1,True
1783505160277905979,1783505160.277906,1,True
1783505160282097198,1783505160.282097,1,True
1783505160285985126,1783505160.285985,1,True
1783505160290407300,1783505160.2904074,1,True
1783505160294496657,1783505160.2944968,1,True
1783505160298366260,1783505160.2983663,1,True
1783505160306608494,1783505160.3066084,1,True
1783505160310796186,1783505160.3107963,1,True
1783505160318796635,1783505160.3187966,1,True
1783505160327092820,1783505160.3270926,1,True
1783505160331250015,1783505160.33125,1,True
1783505160335150416,1783505160.3351502,1,True
1783505160339490115,1783505160.33949,1,True
1783505160347584540,1783505160.3475845,1,True
1783505160351731276,1783505160.3517313,1,True
1783505160351907698,1783505160.3519075,1,True
1783505160355774876,1783505160.3557749,1,True
1783505160368170218,1783505160.3681703,1,True
1783505160372097439,1783505160.3720975,1,True
1783505160376140759,1783505160.3761408,1,True
1783505160388828652,1783505160.3888288,1,True
1783505160392926134,1783505160.3929262,1,True
1783505160393276545,1783505160.3932767,1,True
1783505160396956340,1783505160.3969564,1,True
1783505160401043733,1783505160.4010437,1,True
1783505160408999417,1783505160.4089994,1,True
1783505160417286506,1783505160.4172864,1,True
1783505160425275502,1783505160.4252753,1,True
1783505160429699009,1783505160.4296992,1,True
1783505160437808473,1783505160.4378083,1,True
1783505160445977439,1783505160.4459774,1,True
1783505160450334069,1783505160.4503338,1,True
1783505160454185448,1783505160.4541855,1,True
1783505160458269415,1783505160.4582694,1,True
1783505160462329186,1783505160.4623291,1,True
1783505160466381333,1783505160.4663813,1,True
1783505160470676037,1783505160.470676,1,True
1783505160478692616,1783505160.4786925,1,True
1783505160486779447,1783505160.4867795,1,True
1783505160491079331,1783505160.4910793,1,True
1783505160499236494,1783505160.4992366,1,True
1783505160499492667,1783505160.4994926,1,True
1783505160507323325,1783505160.5073235,1,True
1783505160511679576,1783505160.5116794,1,True
1783505160515547135,1783505160.515547,1,True
1783505160519617456,1783505160.5196176,1,True
1783505160527814184,1783505160.5278141,1,True
1783505160532074694,1783505160.5320747,1,True
1783505160535832095,1783505160.5358322,1,True
1783505160548334067,1783505160.5483341,1,True
1783505160552482105,1783505160.5524821,1,True
1783505160556412482,1783505160.5564125,1,True
1783505160560810271,1783505160.5608103,1,True
1783505160568952296,1783505160.5689523,1,True
1783505160573071549,1783505160.5730717,1,True
1783505160573407542,1783505160.5734074,1,True
1783505160577020742,1783505160.5770206,1,True
1783505160589497998,1783505160.589498,1,True
1783505160589834091,1783505160.589834,1,True
1783505160597493116,1783505160.597493,1,True
1783505160601813348,1783505160.6018133,1,True
1783505160609637574,1783505160.6096377,1,True
1783505160618003491,1783505160.6180034,1,True
1783505160622190142,1783505160.62219,1,True
1783505160626205149,1783505160.6262052,1,True
1783505160630247527,1783505160.6302474,1,True
1783505160638525889,1783505160.638526,1,True
1783505160642675580,1783505160.6426754,1,True
1783505160646467717,1783505160.646468,1,True
1783505160662998782,1783505160.6629987,1,True
1783505160667164504,1783505160.6671643,1,True
1783505160671414644,1783505160.6714146,1,True
1783505160675079691,1783505160.6750796,1,True
1783505160679594420,1783505160.6795945,1,True
1783505160683657327,1783505160.6836572,1,True
1783505160687563599,1783505160.6875634,1,True
1783505160699994778,1783505160.6999948,1,True
1783505160700252504,1783505160.7002525,1,True
1783505160708316061,1783505160.708316,1,True
1783505160720462954,1783505160.7204628,1,True
1783505160720719898,1783505160.7207198,1,True
1783505160724602495,1783505160.7246025,1,True
1783505160728659331,1783505160.7286594,1,True
1783505160732757044,1783505160.732757,1,True
1783505160736588084,1783505160.736588,1,True
1783505160741005189,1783505160.7410054,1,True
1783505160748996821,1783505160.748997,1,True
1783505160757059747,1783505160.7570598,1,True
1783505160761577010,1783505160.761577,1,True
1783505160769559324,1783505160.7695594,1,True
1783505160777816486,1783505160.7778165,1,True
1783505160778085223,1783505160.7780852,1,True
1783505160781961348,1783505160.7819614,1,True
1783505160787824198,1783505160.7878242,1,True
1783505160790210385,1783505160.7902102,1,True
1783505160798093672,1783505160.7980936,1,True
1783505160802463307,1783505160.8024633,1,True
1783505160810434661,1783505160.8104346,1,True
1783505160818616601,1783505160.8186166,1,True
1783505160822889474,1783505160.8228896,1,True
1783505160831027632,1783505160.8310277,1,True
1783505160831142408,1783505160.8311424,1,True
1783505160843328184,1783505160.8433282,1,True
1783505160843547377,1783505160.8435473,1,True
1783505160847338913,1783505160.847339,1,True
1783505160859669953,1783505160.85967,1,True
1783505160863909874,1783505160.86391,1,True
1783505160867547349,1783505160.8675473,1,True
1783505160879988136,1783505160.8799882,1,True
1783505160884230011,1783505160.88423,1,True
1783505160884351911,1783505160.884352,1,True
1783505160896586609,1783505160.8965864,1,True
1783505160900711443,1783505160.9007115,1,True
1783505160904735487,1783505160.9047356,1,True
1783505160921191792,1783505160.9211917,1,True
1783505160921449658,1783505160.9214497,1,True
1783505160929292178,1783505160.9292922,1,True
1783505160941557284,1783505160.9415572,1,True
1783505160945575166,1783505160.9455752,1,True
1783505160949664714,1783505160.9496648,1,True
1783505160953934761,1783505160.953935,1,True
1783505160957756334,1783505160.9577565,1,True
1783505160962217532,1783505160.9622176,1,True
1783505160970150833,1783505160.970151,1,True
1783505160978152434,1783505160.9781525,1,True
1783505160982561223,1783505160.9825613,1,True
1783505160994784410,1783505160.9947846,1,True
1783505160998938629,1783505160.9989386,1,True
1783505161003089131,1783505161.0030892,1,True
1783505161007130518,1783505161.0071306,1,True
1783505161019259888,1783505161.01926,1,True
1783505161023514065,1783505161.023514,1,True
1783505161031556593,1783505161.0315566,1,True
1783505161043843439,1783505161.0438433,1,True
1783505161047859158,1783505161.0478592,1,True
1783505161052212492,1783505161.0522125,1,True
1783505161060207711,1783505161.0602076,1,True
1783505161064520649,1783505161.0645206,1,True
1783505161068517171,1783505161.0685172,1,True
1783505161072809771,1783505161.0728097,1,True
1783505161088820737,1783505161.0888207,1,True
1783505161093291492,1783505161.0932915,1,True
1783505161101334852,1783505161.1013348,1,True
1783505161105408128,1783505161.105408,1,True
1783505161113651995,1783505161.113652,1,True
1783505161117704373,1783505161.1177044,1,True
1783505161121747743,1783505161.1217477,1,True
1783505161129927850,1783505161.1299279,1,True
1783505161134225359,1783505161.1342254,1,True
1783505161142209747,1783505161.1422098,1,True
1783505161150226957,1783505161.1502268,1,True
1783505161158505269,1783505161.1585052,1,True
1783505161162802367,1783505161.1628025,1,True
1783505161170887104,1783505161.1708872,1,True
1783505161175005717,1783505161.1750057,1,True
1783505161175137545,1783505161.1751375,1,True
1783505161191521403,1783505161.1915212,1,True
1783505161195439057,1783505161.195439,1,True
1783505161199460025,1783505161.19946,1,True
1783505161228595656,1783505161.2285957,1,True
1783505161228895451,1783505161.2288954,1,True
1783505161232624198,1783505161.232624,1,True
1783505161236544837,1783505161.2365448,1,True
1783505161240614557,1783505161.2406147,1,True
1783505161248575501,1783505161.2485754,1,True
1783505161252894350,1783505161.2528944,1,True
1783505161261069077,1783505161.261069,1,True
1783505161269297926,1783505161.2692978,1,True
1783505161273321078,1783505161.273321,1,True
1783505161273466943,1783505161.2734668,1,True
1783505161281319503,1783505161.2813194,1,True
1783505161289430659,1783505161.2894309,1,True
1783505161293670520,1783505161.2936704,1,True
1783505161301840027,1783505161.30184,1,True
1783505161310044700,1783505161.3100448,1,True
1783505161314231521,1783505161.3142316,1,True
1783505161322114027,1783505161.322114,1,True
1783505161330414390,1783505161.3304143,1,True
1783505161334700378,1783505161.3347003,1,True
1783505161338566013,1783505161.3385658,1,True
1783505161350916720,1783505161.3509166,1,True
1783505161355120793,1783505161.355121,1,True
1783505161358908983,1783505161.358909,1,True
1783505161371445199,1783505161.3714452,1,True
1783505161375465606,1783505161.3754656,1,True
1783505161379562057,1783505161.379562,1,True
1783505161387695586,1783505161.3876956,1,True
1783505161391997484,1783505161.3919973,1,True
1783505161396009134,1783505161.3960092,1,True
1783505161400063355,1783505161.4000633,1,True
1783505161412316007,1783505161.4123158,1,True
1783505161420491816,1783505161.4204917,1,True
1783505161432762231,1783505161.4327621,1,True
1783505161436964932,1783505161.4369648,1,True
1783505161440987223,1783505161.440987,1,True
1783505161445182960,1783505161.445183,1,True
1783505161448992330,1783505161.4489923,1,True
1783505161453409294,1783505161.4534092,1,True
1783505161461469204,1783505161.4614692,1,True
1783505161469671714,1783505161.4696717,1,True
1783505161473898820,1783505161.4738986,1,True
1783505161482105156,1783505161.482105,1,True
1783505161485991651,1783505161.4859917,1,True
1783505161490326511,1783505161.4903266,1,True
1783505161494450363,1783505161.4944503,1,True
1783505161498503472,1783505161.4985034,1,True
1783505161502552363,1783505161.5025523,1,True
1783505161510479032,1783505161.5104792,1,True
1783505161523039674,1783505161.5230398,1,True
1783505161531030585,1783505161.5310304,1,True
1783505161539226231,1783505161.539226,1,True
1783505161543529571,1783505161.5435295,1,True
1783505161551486707,1783505161.5514867,1,True
1783505161555798113,1783505161.555798,1,True
1783505161559694276,1783505161.5596943,1,True
1783505161572172744,1783505161.5721729,1,True
1783505161576160289,1783505161.5761602,1,True
1783505161580157903,1783505161.580158,1,True
1783505161592586447,1783505161.5925865,1,True
1783505161596721039,1783505161.5967212,1,True
1783505161600721689,1783505161.6007216,1,True
1783505161608928115,1783505161.608928,1,True
1783505161613095479,1783505161.6130955,1,True
1783505161621269094,1783505161.621269,1,True
1783505161633606295,1783505161.6336064,1,True
1783505161633721142,1783505161.633721,1,True
1783505161641737811,1783505161.6417377,1,True
1783505161649834119,1783505161.6498342,1,True
1783505161654137219,1783505161.6541374,1,True
1783505161658185990,1783505161.658186,1,True
1783505161662300725,1783505161.6623006,1,True
1783505161666239268,1783505161.6662393,1,True
1783505161670217916,1783505161.670218,1,True
1783505161674608661,1783505161.6746087,1,True
1783505161682689260,1783505161.6826892,1,True
1783505161694929339,1783505161.6949294,1,True
1783505161703173236,1783505161.7031732,1,True
1783505161707278122,1783505161.707278,1,True
1783505161711191237,1783505161.7111912,1,True
1783505161719583865,1783505161.7195837,1,True
1783505161723580527,1783505161.7235804,1,True
1783505161731790340,1783505161.7317903,1,True
1783505161735984244,1783505161.735984,1,True
1783505161739831735,1783505161.739832,1,True
1783505161752310032,1783505161.75231,1,True
1783505161756414919,1783505161.756415,1,True
1783505161760325779,1783505161.760326,1,True
1783505161764746190,1783505161.7647462,1,True
1783505161772823213,1783505161.7728233,1,True
1783505161776908322,1783505161.7769084,1,True
1783505161777061931,1783505161.777062,1,True
1783505161781109740,1783505161.7811098,1,True
1783505161793327867,1783505161.7933278,1,True
1783505161801432432,1783505161.8014324,1,True
1783505161814084837,1783505161.8140848,1,True
1783505161814285796,1783505161.8142858,1,True
1783505161817943680,1783505161.8179436,1,True
1783505161822092980,1783505161.822093,1,True
1783505161830343419,1783505161.8303435,1,True
1783505161834338839,1783505161.834339,1,True
1783505161834416285,1783505161.8344164,1,True
1783505161850583816,1783505161.8505838,1,True
1783505161854895101,1783505161.854895,1,True
1783505161863025554,1783505161.8630257,1,True
1783505161871170865,1783505161.8711708,1,True
1783505161875364679,1783505161.8753645,1,True
1783505161879395496,1783505161.8793955,1,True
1783505161883529417,1783505161.8835294,1,True
1783505161887556517,1783505161.8875566,1,True
1783505161891511951,1783505161.8915122,1,True
1783505161904026848,1783505161.904027,1,True
1783505161912060138,1783505161.9120603,1,True
1783505161924412748,1783505161.9244127,1,True
1783505161928542762,1783505161.9285426,1,True
1783505161932557348,1783505161.9325573,1,True
1783505161936810083,1783505161.93681,1,True
1783505161940765137,1783505161.9407651,1,True
1783505161953136132,1783505161.9531362,1,True
1783505161957390030,1783505161.95739,1,True
1783505161961328583,1783505161.9613287,1,True
1783505161973763628,1783505161.9737635,1,True
1783505161977532341,1783505161.9775324,1,True
1783505161981577054,1783505161.981577,1,True
1783505161985856890,1783505161.9858568,1,True
1783505161994079086,1783505161.9940789,1,True
1783505161994352211,1783505161.994352,1,True
1783505162002087339,1783505162.0020874,1,True
1783505162014426374,1783505162.0144265,1,True
1783505162022663709,1783505162.0226636,1,True
1783505162035215514,1783505162.0352156,1,True
1783505162035475545,1783505162.0354755,1,True
1783505162039306985,1783505162.039307,1,True
1783505162047424985,1783505162.047425,1,True
1783505162051577251,1783505162.0515773,1,True
1783505162055809768,1783505162.0558097,1,True
1783505162063789907,1783505162.0637898,1,True
1783505162071765108,1783505162.071765,1,True
1783505162084224460,1783505162.0842245,1,True
1783505162092538779,1783505162.0925388,1,True
1783505162092675537,1783505162.0926757,1,True
1783505162096763421,1783505162.0967634,1,True
1783505162100779881,1783505162.1007798,1,True
1783505162104891079,1783505162.104891,1,True
1783505162112686060,1783505162.1126862,1,True
1783505162125130804,1783505162.1251307,1,True
1783505162133331660,1783505162.1333318,1,True
1783505162137636603,1783505162.1376367,1,True
1783505162141363307,1783505162.1413631,1,True
1783505162145898855,1783505162.1458988,1,True
1783505162153755532,1783505162.1537557,1,True
1783505162158129145,1783505162.1581292,1,True
1783505162161910962,1783505162.161911,1,True
1783505162174319759,1783505162.17432,1,True
1783505162178498124,1783505162.178498,1,True
1783505162182547926,1783505162.182548,1,True
1783505162194876111,1783505162.1948762,1,True
1783505162198826736,1783505162.1988268,1,True
1783505162203177426,1783505162.2031775,1,True
1783505162232095637,1783505162.2320957,1,True
1783505162232389140,1783505162.2323892,1,True
1783505162236046322,1783505162.2360463,1,True
1783505162240292234,1783505162.2402923,1,True
1783505162252096602,1783505162.2520964,1,True
1783505162256525779,1783505162.2565258,1,True
1783505162260512082,1783505162.260512,1,True
1783505162264580780,1783505162.264581,1,True
1783505162268770236,1783505162.2687702,1,True
1783505162272535352,1783505162.2725353,1,True
1783505162284969686,1783505162.2849698,1,True
1783505162293075323,1783505162.293075,1,True
1783505162297521452,1783505162.2975214,1,True
1783505162305423685,1783505162.3054235,1,True
1783505162309486021,1783505162.3094862,1,True
1783505162313602249,1783505162.3136022,1,True
1783505162317874922,1783505162.317875,1,True
1783505162322244887,1783505162.322245,1,True
1783505162326079905,1783505162.32608,1,True
1783505162334139495,1783505162.3341393,1,True
1783505162338429780,1783505162.3384297,1,True
1783505162354745380,1783505162.3547454,1,True
1783505162358711444,1783505162.3587115,1,True
1783505162362591888,1783505162.362592,1,True
1783505162367066511,1783505162.3670666,1,True
1783505162375055718,1783505162.3750556,1,True
1783505162379133814,1783505162.3791337,1,True
1783505162383112512,1783505162.3831124,1,True
1783505162395740892,1783505162.395741,1,True
1783505162396098126,1783505162.3960981,1,True
1783505162403723196,1783505162.4037232,1,True
1783505162416164053,1783505162.4161642,1,True
1783505162420340675,1783505162.4203408,1,True
1783505162420605514,1783505162.4206054,1,True
1783505162432592766,1783505162.4325926,1,True
1783505162436635795,1783505162.436636,1,True
1783505162436892589,1783505162.4368927,1,True
1783505162444685797,1783505162.444686,1,True
1783505162452808896,1783505162.4528089,1,True
1783505162457110002,1783505162.45711,1,True
1783505162465152540,1783505162.4651525,1,True
1783505162473186842,1783505162.4731867,1,True
1783505162477720757,1783505162.4777207,1,True
1783505162485707008,1783505162.485707,1,True
1783505162489675287,1783505162.4896753,1,True
1783505162493756899,1783505162.493757,1,True
1783505162498133127,1783505162.4981332,1,True
1783505162514170352,1783505162.5141704,1,True
1783505162518619757,1783505162.5186195,1,True
1783505162530613662,1783505162.5306137,1,True
1783505162534983227,1783505162.5349832,1,True
1783505162539062866,1783505162.5390627,1,True
1783505162543015094,1783505162.5430152,1,True
1783505162555455450,1783505162.5554554,1,True
1783505162559438317,1783505162.5594382,1,True
1783505162567558270,1783505162.567558,1,True
1783505162575874072,1783505162.575874,1,True
1783505162579879581,1783505162.5798798,1,True
1783505162583857899,1783505162.583858,1,True
1783505162596448588,1783505162.5964484,1,True
1783505162596561952,1783505162.596562,1,True
1783505162600641951,1783505162.600642,1,True
1783505162604521683,1783505162.6045218,1,True
1783505162616617720,1783505162.6166177,1,True
1783505162620669216,1783505162.6206691,1,True
1783505162624727134,1783505162.624727,1,True
1783505162632802694,1783505162.6328027,1,True
1783505162637272047,1783505162.6372721,1,True
1783505162641385118,1783505162.6413853,1,True
1783505162645519290,1783505162.6455193,1,True
1783505162649316166,1783505162.649316,1,True
1783505162653753739,1783505162.6537538,1,True
1783505162657954356,1783505162.6579542,1,True
1783505162665846340,1783505162.6658463,1,True
1783505162673993594,1783505162.6739936,1,True
1783505162686451824,1783505162.6864517,1,True
1783505162694570354,1783505162.6945703,1,True
1783505162698840653,1783505162.6988406,1,True
1783505162698932987,1783505162.698933,1,True
1783505162706987156,1783505162.7069874,1,True
1783505162707095280,1783505162.7070954,1,True
1783505162714996130,1783505162.7149963,1,True
1783505162719308828,1783505162.7193089,1,True
1783505162727338231,1783505162.7273383,1,True
1783505162735583440,1783505162.7355835,1,True
