time_ns,time_s,channel_count,values,joints_0,joints_1,joints_2,joints_3
1783505114032768880,1783505114.0327687,4,"[10.699999809265137, 8.206060409545898, 40.39999771118164, -2.0]",10.699999809265137,8.206060409545898,40.39999771118164,-2.0
1783505114135060684,1783505114.1350608,4,"[10.699999809265137, 8.212121963500977, 40.69999694824219, -2.0]",10.699999809265137,8.212121963500977,40.69999694824219,-2.0
1783505114233453719,1783505114.2334538,4,"[10.699999809265137, 8.2151517868042, 41.099998474121094, -2.0]",10.699999809265137,8.2151517868042,41.099998474121094,-2.0
1783505114335750974,1783505114.3357508,4,"[10.699999809265137, 8.221212387084961, 41.39999771118164, -2.0]",10.699999809265137,8.221212387084961,41.39999771118164,-2.0
1783505114434092181,1783505114.4340923,4,"[10.699999809265137, 8.227272987365723, 41.69999694824219, -2.0]",10.699999809265137,8.227272987365723,41.69999694824219,-2.0
1783505114536477792,1783505114.5364778,4,"[10.699999809265137, 8.230303764343262, 42.099998474121094, -2.0]",10.699999809265137,8.230303764343262,42.099998474121094,-2.0
1783505114634920180,1783505114.6349201,4,"[10.699999809265137, 8.233333587646484, 42.39999771118164, -2.0]",10.699999809265137,8.233333587646484,42.39999771118164,-2.0
1783505114733238414,1783505114.7332385,4,"[10.699999809265137, 8.239394187927246, 42.69999694824219, -2.0]",10.699999809265137,8.239394187927246,42.69999694824219,-2.0
1783505114835468882,1783505114.8354688,4,"[10.699999809265137, 8.242424964904785, 42.999996185302734, -2.0]",10.699999809265137,8.242424964904785,42.999996185302734,-2.0
1783505114933870494,1783505114.9338706,4,"[10.699999809265137, 8.248485565185547, 43.39999771118164, -2.0]",10.699999809265137,8.248485565185547,43.39999771118164,-2.0
1783505115036048222,1783505115.0360482,4,"[10.699999809265137, 8.257575988769531, 43.69999694824219, -2.0]",10.699999809265137,8.257575988769531,43.69999694824219,-2.0
1783505115134567595,1783505115.1345677,4,"[10.799999237060547, 8.263636589050293, 43.999996185302734, -2.0]",10.799999237060547,8.263636589050293,43.999996185302734,-2.0
1783505115236953175,1783505115.236953,4,"[10.799999237060547, 8.269697189331055, 44.29999923706055, -2.0]",10.799999237060547,8.269697189331055,44.29999923706055,-2.0
1783505115335204703,1783505115.3352046,4,"[10.799999237060547, 8.275757789611816, 44.69999694824219, -2.0]",10.799999237060547,8.275757789611816,44.69999694824219,-2.0
1783505115433451953,1783505115.4334521,4,"[10.799999237060547, 8.284849166870117, 44.999996185302734, -2.0]",10.799999237060547,8.284849166870117,44.999996185302734,-2.0
1783505115535696567,1783505115.5356967,4,"[10.799999237060547, 8.293939590454102, 45.29999542236328, -2.0]",10.799999237060547,8.293939590454102,45.29999542236328,-2.0
1783505115634032143,1783505115.634032,4,"[10.799999237060547, 8.303030967712402, 45.599998474121094, -2.0]",10.799999237060547,8.303030967712402,45.599998474121094,-2.0
1783505115736653758,1783505115.7366538,4,"[10.799999237060547, 8.312121391296387, 45.89999771118164, -2.0]",10.799999237060547,8.312121391296387,45.89999771118164,-2.0
1783505115834714266,1783505115.8347144,4,"[10.799999237060547, 8.321212768554688, 46.29999542236328, -2.0]",10.799999237060547,8.321212768554688,46.29999542236328,-2.0
1783505115936891573,1783505115.9368916,4,"[10.799999237060547, 8.330303192138672, 46.599998474121094, -2.0]",10.799999237060547,8.330303192138672,46.599998474121094,-2.0
1783505116035628877,1783505116.0356288,4,"[10.799999237060547, 8.339394569396973, 46.89999771118164, -2.0]",10.799999237060547,8.339394569396973,46.89999771118164,-2.0
1783505116137819258,1783505116.137819,4,"[10.799999237060547, 8.351515769958496, 47.19999694824219, -2.0]",10.799999237060547,8.351515769958496,47.19999694824219,-2.0
1783505116236136519,1783505116.2361364,4,"[10.799999237060547, 8.36060619354248, 47.599998474121094, -2.0]",10.799999237060547,8.36060619354248,47.599998474121094,-2.0
1783505116334467446,1783505116.3344674,4,"[10.799999237060547, 8.369697570800781, 47.89999771118164, -2.0]",10.799999237060547,8.369697570800781,47.89999771118164,-2.0
1783505116436795347,1783505116.4367955,4,"[10.799999237060547, 8.378787994384766, 48.19999694824219, -2.0]",10.799999237060547,8.378787994384766,48.19999694824219,-2.0
1783505116535154256,1783505116.535154,4,"[10.799999237060547, 8.387879371643066, 48.499996185302734, -2.0]",10.799999237060547,8.387879371643066,48.499996185302734,-2.0
1783505116637520880,1783505116.6375208,4,"[10.799999237060547, 8.39696979522705, 48.79999542236328, -2.0]",10.799999237060547,8.39696979522705,48.79999542236328,-2.0
1783505116735963678,1783505116.7359636,4,"[10.899999618530273, 8.406061172485352, 49.19999694824219, -2.0]",10.899999618530273,8.406061172485352,49.19999694824219,-2.0
1783505116834190048,1783505116.8341901,4,"[10.899999618530273, 8.415151596069336, 49.499996185302734, -2.0]",10.899999618530273,8.415151596069336,49.499996185302734,-2.0
1783505116936501948,1783505116.936502,4,"[10.899999618530273, 8.421212196350098, 49.79999542236328, -2.0]",10.899999618530273,8.421212196350098,49.79999542236328,-2.0
1783505117034900292,1783505117.0349002,4,"[10.899999618530273, 8.42727279663086, 50.099998474121094, -2.0]",10.899999618530273,8.42727279663086,50.099998474121094,-2.0
1783505117137258199,1783505117.1372583,4,"[10.899999618530273, 8.433333396911621, 50.39999771118164, -2.0]",10.899999618530273,8.433333396911621,50.39999771118164,-2.0
1783505117235618240,1783505117.2356184,4,"[10.899999618530273, 8.439393997192383, 50.69999694824219, -2.0]",10.899999618530273,8.439393997192383,50.69999694824219,-2.0
1783505117337796859,1783505117.337797,4,"[10.899999618530273, 8.445454597473145, 50.999996185302734, -2.0]",10.899999618530273,8.445454597473145,50.999996185302734,-2.0
1783505117436277287,1783505117.4362772,4,"[10.899999618530273, 8.448485374450684, 51.39999771118164, -2.0]",10.899999618530273,8.448485374450684,51.39999771118164,-2.0
1783505117538623241,1783505117.5386233,4,"[10.899999618530273, 8.454545974731445, 51.69999694824219, -2.0]",10.899999618530273,8.454545974731445,51.69999694824219,-2.0
1783505117637008680,1783505117.6370087,4,"[10.899999618530273, 8.457575798034668, 51.999996185302734, -2.0]",10.899999618530273,8.457575798034668,51.999996185302734,-2.0
1783505117735346349,1783505117.7353463,4,"[11.0, 8.46363639831543, 52.29999542236328, -2.0]",11.0,8.46363639831543,52.29999542236328,-2.0
1783505117838031222,1783505117.838031,4,"[11.0, 8.466667175292969, 52.599998474121094, -2.0]",11.0,8.466667175292969,52.599998474121094,-2.0
1783505117936177310,1783505117.9361775,4,"[11.0, 8.47272777557373, 52.89999771118164, -2.0]",11.0,8.47272777557373,52.89999771118164,-2.0
1783505118038321533,1783505118.0383215,4,"[11.0, 8.475757598876953, 53.29999542236328, -2.0]",11.0,8.475757598876953,53.29999542236328,-2.0
1783505118136660344,1783505118.1366603,4,"[11.0, 8.481818199157715, 53.599998474121094, -2.0]",11.0,8.481818199157715,53.599998474121094,-2.0
1783505118238867646,1783505118.2388678,4,"[11.0, 8.487878799438477, 53.89999771118164, -2.0]",11.0,8.487878799438477,53.89999771118164,-2.0
1783505118337308529,1783505118.3373084,4,"[11.0, 8.493939399719238, 54.19999694824219, -2.0]",11.0,8.493939399719238,54.19999694824219,-2.0
1783505118439620088,1783505118.43962,4,"[11.0, 8.503030776977539, 54.499996185302734, -2.0]",11.0,8.503030776977539,54.499996185302734,-2.0
1783505118537776234,1783505118.5377762,4,"[11.0, 8.5090913772583, 54.79999542236328, -2.0]",11.0,8.5090913772583,54.79999542236328,-2.0
1783505118636360838,1783505118.636361,4,"[11.09999942779541, 8.518182754516602, 55.19999694824219, -2.0]",11.09999942779541,8.518182754516602,55.19999694824219,-2.0
1783505118738757747,1783505118.7387576,4,"[11.09999942779541, 8.527273178100586, 55.499996185302734, -2.0]",11.09999942779541,8.527273178100586,55.499996185302734,-2.0
1783505118837199502,1783505118.8371997,4,"[11.09999942779541, 8.53636360168457, 55.79999542236328, -2.0]",11.09999942779541,8.53636360168457,55.79999542236328,-2.0
1783505118939224070,1783505118.939224,4,"[11.09999942779541, 8.545454978942871, 56.099998474121094, -2.0]",11.09999942779541,8.545454978942871,56.099998474121094,-2.0
1783505119037733872,1783505119.0377338,4,"[11.09999942779541, 8.554546356201172, 56.39999771118164, -2.0]",11.09999942779541,8.554546356201172,56.39999771118164,-2.0
1783505119136179012,1783505119.136179,4,"[11.09999942779541, 8.563636779785156, 56.69999694824219, -2.0]",11.09999942779541,8.563636779785156,56.69999694824219,-2.0
1783505119238305652,1783505119.2383056,4,"[11.09999942779541, 8.57575798034668, 56.999996185302734, -2.0]",11.09999942779541,8.57575798034668,56.999996185302734,-2.0
1783505119336878142,1783505119.336878,4,"[11.09999942779541, 8.584848403930664, 57.29999542236328, -2.0]",11.09999942779541,8.584848403930664,57.29999542236328,-2.0
1783505119439161938,1783505119.4391618,4,"[11.09999942779541, 8.593939781188965, 57.599998474121094, -2.0]",11.09999942779541,8.593939781188965,57.599998474121094,-2.0
1783505119537510987,1783505119.5375109,4,"[11.09999942779541, 8.603031158447266, 57.89999771118164, -2.0]",11.09999942779541,8.603031158447266,57.89999771118164,-2.0
1783505119639725392,1783505119.6397252,4,"[11.09999942779541, 8.61212158203125, 58.29999542236328, -2.0]",11.09999942779541,8.61212158203125,58.29999542236328,-2.0
1783505119738082667,1783505119.7380826,4,"[11.09999942779541, 8.621212005615234, 58.499996185302734, -2.0]",11.09999942779541,8.621212005615234,58.499996185302734,-2.0
1783505119840341586,1783505119.8403416,4,"[11.09999942779541, 8.630303382873535, 58.89999771118164, -2.0]",11.09999942779541,8.630303382873535,58.89999771118164,-2.0
1783505119938825439,1783505119.9388254,4,"[11.199999809265137, 8.639394760131836, 59.19999694824219, -2.0]",11.199999809265137,8.639394760131836,59.19999694824219,-2.0
1783505120037094217,1783505120.037094,4,"[11.199999809265137, 8.64848518371582, 59.499996185302734, -2.0]",11.199999809265137,8.64848518371582,59.499996185302734,-2.0
1783505120139397679,1783505120.1393976,4,"[11.199999809265137, 8.654545783996582, 59.79999542236328, -2.0]",11.199999809265137,8.654545783996582,59.79999542236328,-2.0
1783505120238004734,1783505120.2380047,4,"[11.199999809265137, 8.663637161254883, 60.09999465942383, -3.0]",11.199999809265137,8.663637161254883,60.09999465942383,-3.0
1783505120340356307,1783505120.3403563,4,"[11.199999809265137, 8.669696807861328, 60.499996185302734, -2.0]",11.199999809265137,8.669696807861328,60.499996185302734,-2.0
1783505120438781189,1783505120.4387813,4,"[11.199999809265137, 8.675758361816406, 60.79999542236328, -2.0]",11.199999809265137,8.675758361816406,60.79999542236328,-2.0
1783505120537081696,1783505120.5370817,4,"[11.299999237060547, 8.681818008422852, 61.09999465942383, -2.0]",11.299999237060547,8.681818008422852,61.09999465942383,-2.0
1783505120639316208,1783505120.6393163,4,"[11.299999237060547, 8.68484878540039, 61.499996185302734, -3.0]",11.299999237060547,8.68484878540039,61.499996185302734,-3.0
1783505120741607607,1783505120.7416077,4,"[11.299999237060547, 8.690909385681152, 61.79999542236328, -3.0]",11.299999237060547,8.690909385681152,61.79999542236328,-3.0
1783505120840236684,1783505120.840237,4,"[11.299999237060547, 8.696969985961914, 62.09999465942383, -3.0]",11.299999237060547,8.696969985961914,62.09999465942383,-3.0
1783505120938553742,1783505120.9385538,4,"[11.299999237060547, 8.700000762939453, 62.39999771118164, -3.0]",11.299999237060547,8.700000762939453,62.39999771118164,-3.0
1783505121041131872,1783505121.0411317,4,"[11.299999237060547, 8.706060409545898, 62.69999694824219, -3.0]",11.299999237060547,8.706060409545898,62.69999694824219,-3.0
1783505121138990135,1783505121.1389902,4,"[11.399999618530273, 8.712121963500977, 62.999996185302734, -3.0]",11.399999618530273,8.712121963500977,62.999996185302734,-3.0
1783505121241424764,1783505121.2414246,4,"[11.399999618530273, 8.718181610107422, 63.29999542236328, -3.0]",11.399999618530273,8.718181610107422,63.29999542236328,-3.0
1783505121339791595,1783505121.3397915,4,"[11.399999618530273, 8.7242431640625, 63.59999465942383, -3.0]",11.399999618530273,8.7242431640625,63.59999465942383,-3.0
1783505121438112901,1783505121.438113,4,"[11.399999618530273, 8.733333587646484, 63.89999771118164, -3.0]",11.399999618530273,8.733333587646484,63.89999771118164,-3.0
1783505121540543282,1783505121.5405433,4,"[11.399999618530273, 8.742424964904785, 64.19999694824219, -3.0]",11.399999618530273,8.742424964904785,64.19999694824219,-3.0
1783505121638957422,1783505121.6389573,4,"[11.399999618530273, 8.748485565185547, 64.49999237060547, -3.0]",11.399999618530273,8.748485565185547,64.49999237060547,-3.0
1783505121741082077,1783505121.7410822,4,"[11.399999618530273, 8.757575988769531, 64.79999542236328, -3.0]",11.399999618530273,8.757575988769531,64.79999542236328,-3.0
1783505121839676918,1783505121.8396769,4,"[11.499999046325684, 8.766667366027832, 65.0999984741211, -3.0]",11.499999046325684,8.766667366027832,65.0999984741211,-3.0
1783505121941798317,1783505121.9417984,4,"[11.499999046325684, 8.778788566589355, 65.39999389648438, -3.0]",11.499999046325684,8.778788566589355,65.39999389648438,-3.0
1783505122040339727,1783505122.0403397,4,"[11.499999046325684, 8.78787899017334, 65.69999694824219, -3.0]",11.499999046325684,8.78787899017334,65.69999694824219,-3.0
1783505122142421109,1783505122.142421,4,"[11.499999046325684, 8.79697036743164, 65.99999237060547, -3.0]",11.499999046325684,8.79697036743164,65.99999237060547,-3.0
1783505122240805173,1783505122.2408051,4,"[11.499999046325684, 8.809091567993164, 66.19999694824219, -3.0]",11.499999046325684,8.809091567993164,66.19999694824219,-3.0
1783505122339326816,1783505122.3393266,4,"[11.59999942779541, 8.818181991577148, 66.49999237060547, -3.0]",11.59999942779541,8.818181991577148,66.49999237060547,-3.0
1783505122441539175,1783505122.441539,4,"[11.59999942779541, 8.82727336883545, 66.79999542236328, -3.0]",11.59999942779541,8.82727336883545,66.79999542236328,-3.0
1783505122539823420,1783505122.5398233,4,"[11.59999942779541, 8.836363792419434, 67.0999984741211, -3.0]",11.59999942779541,8.836363792419434,67.0999984741211,-3.0
1783505122642158992,1783505122.642159,4,"[11.59999942779541, 8.845455169677734, 67.39999389648438, -3.0]",11.59999942779541,8.845455169677734,67.39999389648438,-3.0
1783505122740617195,1783505122.7406173,4,"[11.59999942779541, 8.854545593261719, 67.79999542236328, -3.0]",11.59999942779541,8.854545593261719,67.79999542236328,-3.0
1783505122842869870,1783505122.8428698,4,"[11.59999942779541, 8.86363697052002, 68.0999984741211, -3.0]",11.59999942779541,8.86363697052002,68.0999984741211,-3.0
1783505122941042495,1783505122.9410424,4,"[11.59999942779541, 8.869697570800781, 68.39999389648438, -3.0]",11.59999942779541,8.869697570800781,68.39999389648438,-3.0
1783505123039366024,1783505123.0393662,4,"[11.59999942779541, 8.878787994384766, 68.69999694824219, -3.0]",11.59999942779541,8.878787994384766,68.69999694824219,-3.0
1783505123141719218,1783505123.1417193,4,"[11.699999809265137, 8.884848594665527, 68.99999237060547, -3.0]",11.699999809265137,8.884848594665527,68.99999237060547,-3.0
1783505123240070469,1783505123.2400703,4,"[11.59999942779541, 8.893939971923828, 69.19999694824219, -3.0]",11.59999942779541,8.893939971923828,69.19999694824219,-3.0
1783505123342496881,1783505123.3424969,4,"[11.59999942779541, 8.90000057220459, 69.39999389648438, -3.0]",11.59999942779541,8.90000057220459,69.39999389648438,-3.0
1783505123440682740,1783505123.4406826,4,"[11.59999942779541, 8.906061172485352, 69.49999237060547, -3.0]",11.59999942779541,8.906061172485352,69.49999237060547,-3.0
1783505123542974499,1783505123.5429745,4,"[11.699999809265137, 8.909090995788574, 69.49999237060547, -3.0]",11.699999809265137,8.909090995788574,69.49999237060547,-3.0
1783505123641492213,1783505123.6414921,4,"[11.699999809265137, 8.915151596069336, 69.5999984741211, -3.0]",11.699999809265137,8.915151596069336,69.5999984741211,-3.0
1783505123739859364,1783505123.7398593,4,"[11.699999809265137, 8.921212196350098, 69.49999237060547, -3.0]",11.699999809265137,8.921212196350098,69.49999237060547,-3.0
1783505123842239499,1783505123.8422394,4,"[11.799999237060547, 8.924242973327637, 69.5999984741211, -3.0]",11.799999237060547,8.924242973327637,69.5999984741211,-3.0
1783505123940769177,1783505123.9407692,4,"[11.799999237060547, 8.930303573608398, 69.5999984741211, -3.0]",11.799999237060547,8.930303573608398,69.5999984741211,-3.0
1783505124042933024,1783505124.042933,4,"[11.799999237060547, 8.93636417388916, 69.5999984741211, -3.0]",11.799999237060547,8.93636417388916,69.5999984741211,-3.0
1783505124141431792,1783505124.1414318,4,"[11.799999237060547, 8.942424774169922, 69.5999984741211, -3.0]",11.799999237060547,8.942424774169922,69.5999984741211,-3.0
1783505124243726265,1783505124.2437263,4,"[11.899999618530273, 8.951515197753906, 69.5999984741211, -3.0]",11.899999618530273,8.951515197753906,69.5999984741211,-3.0
1783505124341944464,1783505124.3419447,4,"[11.899999618530273, 8.960606575012207, 69.5999984741211, -3.0]",11.899999618530273,8.960606575012207,69.5999984741211,-3.0
1783505124444141544,1783505124.4441416,4,"[11.999999046325684, 8.969697952270508, 69.5999984741211, -3.0]",11.999999046325684,8.969697952270508,69.5999984741211,-3.0
1783505124542602481,1783505124.5426025,4,"[11.999999046325684, 8.978788375854492, 69.5999984741211, -3.0]",11.999999046325684,8.978788375854492,69.5999984741211,-3.0
1783505124641044633,1783505124.6410449,4,"[11.999999046325684, 8.990909576416016, 69.5999984741211, -3.0]",11.999999046325684,8.990909576416016,69.5999984741211,-3.0
1783505124743227415,1783505124.7432275,4,"[12.09999942779541, 9.003030776977539, 69.5999984741211, -3.0]",12.09999942779541,9.003030776977539,69.5999984741211,-3.0
1783505124841882528,1783505124.8418827,4,"[12.09999942779541, 9.018182754516602, 69.5999984741211, -3.0]",12.09999942779541,9.018182754516602,69.5999984741211,-3.0
1783505124943903185,1783505124.9439032,4,"[12.09999942779541, 9.030303955078125, 69.5999984741211, -2.0]",12.09999942779541,9.030303955078125,69.5999984741211,-2.0
1783505125042346999,1783505125.042347,4,"[12.199999809265137, 9.045454978942871, 69.5999984741211, -3.0]",12.199999809265137,9.045454978942871,69.5999984741211,-3.0
1783505125144878688,1783505125.1448786,4,"[12.199999809265137, 9.057576179504395, 69.5999984741211, -3.0]",12.199999809265137,9.057576179504395,69.5999984741211,-3.0
1783505125243012248,1783505125.2430124,4,"[12.199999809265137, 9.07272720336914, 69.5999984741211, -2.0]",12.199999809265137,9.07272720336914,69.5999984741211,-2.0
1783505125341408122,1783505125.341408,4,"[12.299999237060547, 9.084848403930664, 69.5999984741211, -2.0]",12.299999237060547,9.084848403930664,69.5999984741211,-2.0
1783505125443701342,1783505125.4437013,4,"[12.299999237060547, 9.096969604492188, 69.5999984741211, -2.0]",12.299999237060547,9.096969604492188,69.5999984741211,-2.0
1783505125542237039,1783505125.542237,4,"[12.299999237060547, 9.109090805053711, 69.5999984741211, -2.0]",12.299999237060547,9.109090805053711,69.5999984741211,-2.0
1783505125644485805,1783505125.644486,4,"[12.399999618530273, 9.118182182312012, 69.5999984741211, -3.0]",12.399999618530273,9.118182182312012,69.5999984741211,-3.0
1783505125742835021,1783505125.742835,4,"[12.399999618530273, 9.127273559570312, 69.5999984741211, -3.0]",12.399999618530273,9.127273559570312,69.5999984741211,-3.0
1783505125845172544,1783505125.8451724,4,"[12.399999618530273, 9.136363983154297, 69.5999984741211, -3.0]",12.399999618530273,9.136363983154297,69.5999984741211,-3.0
1783505125943408988,1783505125.943409,4,"[12.399999618530273, 9.142424583435059, 69.5999984741211, -3.0]",12.399999618530273,9.142424583435059,69.5999984741211,-3.0
1783505126045661871,1783505126.045662,4,"[12.399999618530273, 9.14848518371582, 69.5999984741211, -3.0]",12.399999618530273,9.14848518371582,69.5999984741211,-3.0
1783505126144314529,1783505126.1443145,4,"[12.499999046325684, 9.154545783996582, 69.5999984741211, -3.0]",12.499999046325684,9.154545783996582,69.5999984741211,-3.0
1783505126242658043,1783505126.2426581,4,"[12.499999046325684, 9.160606384277344, 69.5999984741211, -3.0]",12.499999046325684,9.160606384277344,69.5999984741211,-3.0
1783505126344780391,1783505126.3447802,4,"[12.59999942779541, 9.166666984558105, 69.5999984741211, -3.0]",12.59999942779541,9.166666984558105,69.5999984741211,-3.0
1783505126443122212,1783505126.4431221,4,"[12.59999942779541, 9.175758361816406, 69.5999984741211, -3.0]",12.59999942779541,9.175758361816406,69.5999984741211,-3.0
1783505126545371528,1783505126.5453715,4,"[12.699999809265137, 9.18484878540039, 69.5999984741211, -3.0]",12.699999809265137,9.18484878540039,69.5999984741211,-3.0
1783505126643772922,1783505126.6437728,4,"[12.699999809265137, 9.193940162658691, 69.5999984741211, -3.0]",12.699999809265137,9.193940162658691,69.5999984741211,-3.0
1783505126742133299,1783505126.7421331,4,"[12.799999237060547, 9.206061363220215, 69.5999984741211, -3.0]",12.799999237060547,9.206061363220215,69.5999984741211,-3.0
1783505126844487362,1783505126.8444874,4,"[12.799999237060547, 9.218182563781738, 69.5999984741211, -3.0]",12.799999237060547,9.218182563781738,69.5999984741211,-3.0
1783505126942768109,1783505126.942768,4,"[12.799999237060547, 9.227272987365723, 69.5999984741211, -3.0]",12.799999237060547,9.227272987365723,69.5999984741211,-3.0
1783505127045021062,1783505127.0450213,4,"[12.899999618530273, 9.242424964904785, 69.5999984741211, -3.0]",12.899999618530273,9.242424964904785,69.5999984741211,-3.0
1783505127143503698,1783505127.1435037,4,"[12.899999618530273, 9.254546165466309, 69.5999984741211, -3.0]",12.899999618530273,9.254546165466309,69.5999984741211,-3.0
1783505127246038322,1783505127.2460382,4,"[12.899999618530273, 9.266667366027832, 69.5999984741211, -3.0]",12.899999618530273,9.266667366027832,69.5999984741211,-3.0
1783505127344198741,1783505127.3441987,4,"[12.899999618530273, 9.278788566589355, 69.5999984741211, -3.0]",12.899999618530273,9.278788566589355,69.5999984741211,-3.0
1783505127446428820,1783505127.446429,4,"[12.899999618530273, 9.290909767150879, 69.5999984741211, -3.0]",12.899999618530273,9.290909767150879,69.5999984741211,-3.0
1783505127544824913,1783505127.5448248,4,"[12.899999618530273, 9.303030967712402, 69.5999984741211, -3.0]",12.899999618530273,9.303030967712402,69.5999984741211,-3.0
1783505127643222750,1783505127.6432228,4,"[12.999999046325684, 9.315152168273926, 69.5999984741211, -3.0]",12.999999046325684,9.315152168273926,69.5999984741211,-3.0
1783505127745477927,1783505127.745478,4,"[12.999999046325684, 9.32424259185791, 69.5999984741211, -3.0]",12.999999046325684,9.32424259185791,69.5999984741211,-3.0
1783505127843854463,1783505127.8438544,4,"[12.999999046325684, 9.336363792419434, 69.5999984741211, -3.0]",12.999999046325684,9.336363792419434,69.5999984741211,-3.0
1783505127946041051,1783505127.946041,4,"[12.999999046325684, 9.345455169677734, 69.5999984741211, -3.0]",12.999999046325684,9.345455169677734,69.5999984741211,-3.0
1783505128044480014,1783505128.04448,4,"[12.999999046325684, 9.351515769958496, 69.5999984741211, -3.0]",12.999999046325684,9.351515769958496,69.5999984741211,-3.0
1783505128146598884,1783505128.1465988,4,"[13.09999942779541, 9.357576370239258, 69.5999984741211, -3.0]",13.09999942779541,9.357576370239258,69.5999984741211,-3.0
1783505128245320219,1783505128.24532,4,"[13.09999942779541, 9.36363697052002, 69.5999984741211, -3.0]",13.09999942779541,9.36363697052002,69.5999984741211,-3.0
1783505128347674202,1783505128.3476741,4,"[13.09999942779541, 9.369697570800781, 69.5999984741211, -3.0]",13.09999942779541,9.369697570800781,69.5999984741211,-3.0
1783505128445841503,1783505128.4458413,4,"[13.09999942779541, 9.375758171081543, 69.5999984741211, -3.0]",13.09999942779541,9.375758171081543,69.5999984741211,-3.0
1783505128544455627,1783505128.5444558,4,"[13.199999809265137, 9.381818771362305, 69.5999984741211, -3.0]",13.199999809265137,9.381818771362305,69.5999984741211,-3.0
1783505128646559177,1783505128.6465592,4,"[13.199999809265137, 9.387879371643066, 69.5999984741211, -3.0]",13.199999809265137,9.387879371643066,69.5999984741211,-3.0
1783505128744917769,1783505128.7449179,4,"[13.199999809265137, 9.393939971923828, 69.5999984741211, -3.0]",13.199999809265137,9.393939971923828,69.5999984741211,-3.0
1783505128847167535,1783505128.8471675,4,"[13.199999809265137, 9.40000057220459, 69.5999984741211, -3.0]",13.199999809265137,9.40000057220459,69.5999984741211,-3.0
1783505128945683944,1783505128.945684,4,"[13.199999809265137, 9.40909194946289, 69.5999984741211, -3.0]",13.199999809265137,9.40909194946289,69.5999984741211,-3.0
1783505129044020274,1783505129.0440202,4,"[13.199999809265137, 9.418182373046875, 69.5999984741211, -3.0]",13.199999809265137,9.418182373046875,69.5999984741211,-3.0
1783505129146342817,1783505129.146343,4,"[13.299999237060547, 9.42727279663086, 69.5999984741211, -3.0]",13.299999237060547,9.42727279663086,69.5999984741211,-3.0
1783505129244620245,1783505129.2446203,4,"[13.299999237060547, 9.43636417388916, 69.5999984741211, -3.0]",13.299999237060547,9.43636417388916,69.5999984741211,-3.0
1783505129347125763,1783505129.3471258,4,"[13.299999237060547, 9.448485374450684, 69.5999984741211, -3.0]",13.299999237060547,9.448485374450684,69.5999984741211,-3.0
1783505129445358396,1783505129.4453583,4,"[13.299999237060547, 9.457576751708984, 69.5999984741211, -3.0]",13.299999237060547,9.457576751708984,69.5999984741211,-3.0
1783505129547648758,1783505129.5476487,4,"[13.399999618530273, 9.466667175292969, 69.5999984741211, -3.0]",13.399999618530273,9.466667175292969,69.5999984741211,-3.0
1783505129646040853,1783505129.646041,4,"[13.399999618530273, 9.47272777557373, 69.5999984741211, -3.0]",13.399999618530273,9.47272777557373,69.5999984741211,-3.0
1783505129748303543,1783505129.7483037,4,"[13.399999618530273, 9.475757598876953, 69.5999984741211, -3.0]",13.399999618530273,9.475757598876953,69.5999984741211,-3.0
1783505129846684967,1783505129.846685,4,"[13.499999046325684, 9.475757598876953, 69.5999984741211, -3.0]",13.499999046325684,9.475757598876953,69.5999984741211,-3.0
1783505129945037387,1783505129.9450374,4,"[13.499999046325684, 9.478788375854492, 69.5999984741211, -3.0]",13.499999046325684,9.478788375854492,69.5999984741211,-3.0
1783505130047172055,1783505130.047172,4,"[13.59999942779541, 9.478788375854492, 69.5999984741211, -3.0]",13.59999942779541,9.478788375854492,69.5999984741211,-3.0
1783505130145954074,1783505130.1459541,4,"[13.699999809265137, 9.478788375854492, 69.5999984741211, -3.0]",13.699999809265137,9.478788375854492,69.5999984741211,-3.0
1783505130248009001,1783505130.248009,4,"[13.799999237060547, 9.481819152832031, 69.5999984741211, -3.0]",13.799999237060547,9.481819152832031,69.5999984741211,-3.0
1783505130346568451,1783505130.3465683,4,"[13.799999237060547, 9.481819152832031, 69.5999984741211, -3.0]",13.799999237060547,9.481819152832031,69.5999984741211,-3.0
1783505130444801575,1783505130.4448016,4,"[13.799999237060547, 9.481819152832031, 69.5999984741211, -3.0]",13.799999237060547,9.481819152832031,69.5999984741211,-3.0
1783505130547263179,1783505130.5472631,4,"[13.899999618530273, 9.481819152832031, 69.5999984741211, -3.0]",13.899999618530273,9.481819152832031,69.5999984741211,-3.0
1783505130649324148,1783505130.649324,4,"[13.999999046325684, 9.481819152832031, 69.5999984741211, -3.0]",13.999999046325684,9.481819152832031,69.5999984741211,-3.0
1783505130747696284,1783505130.7476964,4,"[14.09999942779541, 9.481819152832031, 69.5999984741211, -3.0]",14.09999942779541,9.481819152832031,69.5999984741211,-3.0
1783505130846153150,1783505130.8461533,4,"[14.199999809265137, 9.481819152832031, 69.69999694824219, -3.0]",14.199999809265137,9.481819152832031,69.69999694824219,-3.0
1783505130948402494,1783505130.9484024,4,"[14.299999237060547, 9.481819152832031, 69.5999984741211, -3.0]",14.299999237060547,9.481819152832031,69.5999984741211,-3.0
1783505131046775682,1783505131.0467758,4,"[14.399999618530273, 9.481819152832031, 69.69999694824219, -3.0]",14.399999618530273,9.481819152832031,69.69999694824219,-3.0
