time_ns,time_s,joint_count,base_to_cylinder_joint,cylinder_to_arm1_joint,arm_link1_to_arm2_joint,arm_link2_to_arm3_joint,arm_link3_to_arm4_joint,arm_link4_to_armFork_joint,basket_link_to_armFork_joint,basket_crane_link_to_basket_link,winch_link_to_basket_crane_link
1783505109229504094,1783505109.229504,9,0.4188789871891255,-0.18151423554950755,-0.4827980308532715,-0.4827980308532715,-0.4827980308532715,0.3014208205893941,-0.49092451876314397,0.0,-6.6787261962890625
1783505109333516845,1783505109.3335168,9,0.42411499491881666,-0.18151423554950755,-0.48582833099365236,-0.48582833099365236,-0.48582833099365236,0.3014208205893941,-0.5026670617995759,0.0,-6.6787261962890625
1783505109433960358,1783505109.4339604,9,0.4310963052688912,-0.18151423554950755,-0.4888586311340332,-0.4888586311340332,-0.4888586311340332,0.3014208205893941,-0.5144602714757465,0.0,-6.6787261962890625
1783505109531919488,1783505109.5319192,9,0.43633227970906874,-0.18151423554950755,-0.4918889312744141,-0.4918889312744141,-0.4918889312744141,0.3014208205893941,-0.5263546812733401,0.0,-6.6787261962890625
1783505109630387327,1783505109.6303873,9,0.44331359005914334,-0.18151423554950755,-0.49491923141479494,-0.49491923141479494,-0.49491923141479494,0.3014208205893941,-0.5379454241276375,0.0,-6.6787261962890625
1783505109732925960,1783505109.732926,9,0.4485495977888345,-0.18151423554950755,-0.4979495315551758,-0.4979495315551758,-0.4979495315551758,0.3014208205893941,-0.5498904339859426,0.0,-6.6787261962890625
1783505109831033339,1783505109.8310332,9,0.45378557222901206,-0.18151423554950755,-0.5009798316955566,-0.5009798316955566,-0.5009798316955566,0.3014208205893941,-0.5615824435406903,0.0,-6.6787261962890625
1783505109933450393,1783505109.9334505,9,0.46076688257908666,-0.18151423554950755,-0.5040101318359375,-0.5040101318359375,-0.5040101318359375,0.3014208205893941,-0.5732237864556992,0.0,-6.6787261962890625
1783505110032439544,1783505110.0324395,9,0.46600289030877784,-0.18151423554950755,-0.5070405909220378,-0.5070405909220378,-0.5070405909220378,0.3014208205893941,-0.5847132626095463,0.0,-6.6787261962890625
1783505110130431105,1783505110.1304312,9,0.4712388647489554,-0.18151423554950755,-0.5100707321166992,-0.5100707321166992,-0.5100707321166992,0.3014208205893941,-0.5951398711723427,0.0,-6.6787261962890625
1783505110232653631,1783505110.2326536,9,0.4782201750990299,-0.1832595714594046,-0.5131011912027995,-0.5131011912027995,-0.5131011912027995,0.3031661564992912,-0.6081984152614373,0.0,-6.6787261962890625
1783505110330996845,1783505110.3309968,9,0.4834561828287211,-0.18151423554950755,-0.5161313323974609,-0.5161313323974609,-0.5161313323974609,0.3014208205893941,-0.6187768905853955,0.0,-6.6787261962890625
1783505110433365646,1783505110.4333658,9,0.48869215726889864,-0.18151423554950755,-0.5181515324910482,-0.5181515324910482,-0.5181515324910482,0.3014208205893941,-0.6311268340874472,0.0,-6.6787261962890625
1783505110532015538,1783505110.5320156,9,0.49567346761897324,-0.1832595714594046,-0.5211819915771484,-0.5211819915771484,-0.5211819915771484,0.3031661564992912,-0.6355809044315774,0.0,-6.6787261962890625
1783505110633723193,1783505110.633723,9,0.5009094753486644,-0.1832595714594046,-0.5232021916707357,-0.5232021916707357,-0.5232021916707357,0.3031661564992912,-0.6362389049579088,0.0,-6.6787261962890625
1783505110732075294,1783505110.7320752,9,0.5061454497888419,-0.1832595714594046,-0.5262323328653972,-0.5262323328653972,-0.5262323328653972,0.3031661564992912,-0.6366944386623669,0.0,-6.6787261962890625
1783505110834249398,1783505110.8342495,9,0.5148720960488136,-0.1832595714594046,-0.5282525329589843,-0.5282525329589843,-0.5282525329589843,0.3031661564992912,-0.635175970787831,0.0,-6.6787261962890625
1783505110932759517,1783505110.9327595,9,0.5201080704889911,-0.1832595714594046,-0.5302727330525716,-0.5302727330525716,-0.5302727330525716,0.3031661564992912,-0.6348723038445346,0.0,-6.6787261962890625
1783505111031527941,1783505111.031528,9,0.5253440782186823,-0.1832595714594046,-0.5322929331461589,-0.5322929331461589,-0.5322929331461589,0.3031661564992912,-0.6353784376097041,0.0,-6.6787261962890625
1783505111133978767,1783505111.1339788,9,0.5323253885687569,-0.1832595714594046,-0.5333031921386718,-0.5333031921386718,-0.5333031921386718,0.3031661564992912,-0.6354290376704157,0.0,-6.6787261962890625
1783505111231724965,1783505111.231725,9,0.5375613630089344,-0.1832595714594046,-0.5353233922322591,-0.5353233922322591,-0.5353233922322591,0.3031661564992912,-0.6349735039659576,0.0,-6.6787261962890625
1783505111333835619,1783505111.3338356,9,0.5427973707386256,-0.1832595714594046,-0.5363333333333333,-0.5363333333333333,-0.5363333333333333,0.3031661564992912,-0.6319872348566246,0.0,-6.6787261962890625
1783505111432961668,1783505111.4329617,9,0.5497786810887002,-0.1832595714594046,-0.5383535334269206,-0.5383535334269206,-0.5383535334269206,0.3031661564992912,-0.6273812977513326,0.0,-6.6787261962890625
1783505111531235139,1783505111.531235,9,0.5550146555288777,-0.1832595714594046,-0.5393637924194336,-0.5393637924194336,-0.5393637924194336,0.3031661564992912,-0.6210544925286585,0.0,-6.6787261962890625
1783505111633524391,1783505111.6335244,9,0.5619959658789523,-0.1832595714594046,-0.5413839925130208,-0.5413839925130208,-0.5413839925130208,0.3031661564992912,-0.6128549524274408,0.0,-6.6787261962890625
1783505111731987940,1783505111.731988,9,0.5672319403191298,-0.1832595714594046,-0.542393933614095,-0.542393933614095,-0.542393933614095,0.3031661564992912,-0.6044023454436382,0.0,-6.6787261962890625
1783505111834221286,1783505111.8342214,9,0.5724679813383347,-0.1832595714594046,-0.5444141337076823,-0.5444141337076823,-0.5444141337076823,0.3031661564992912,-0.5961015386419704,0.0,-6.6787261962890625
1783505111932662123,1783505111.932662,9,0.5794492583988956,-0.1832595714594046,-0.5464343338012695,-0.5464343338012695,-0.5464343338012695,0.3031661564992912,-0.587041531192548,0.0,-6.6787261962890625
1783505112034269839,1783505112.03427,9,0.5846852328390731,-0.18500489072454485,-0.5494647928873698,-0.5494647928873698,-0.5494647928873698,0.30491147576443145,-0.5779815237431257,0.0,-6.6787261962890625
1783505112135443146,1783505112.1354432,9,0.5916665764786614,-0.18500489072454485,-0.551484992980957,-0.551484992980957,-0.551484992980957,0.30491147576443145,-0.568263515767372,0.0,-6.6787261962890625
1783505112235286516,1783505112.2352865,9,0.5986479201182496,-0.18500489072454485,-0.5535051930745443,-0.5535051930745443,-0.5535051930745443,0.30491147576443145,-0.5581912407876106,0.0,-6.6787261962890625
1783505112333864822,1783505112.3338647,9,0.6038838945584272,-0.18500489072454485,-0.5565353342692058,-0.5565353342692058,-0.5565353342692058,0.30491147576443145,-0.5482707659899837,0.0,-6.6787261962890625
1783505112432839204,1783505112.4328392,9,0.6091198689986047,-0.18500489072454485,-0.559565793355306,-0.559565793355306,-0.559565793355306,0.30491147576443145,-0.5375910905446024,0.0,-6.6787261962890625
1783505112534694586,1783505112.5346947,9,0.6161012126381928,-0.18500489072454485,-0.5625959345499675,-0.5625959345499675,-0.5625959345499675,0.30491147576443145,-0.5266077481559249,0.0,-6.6787261962890625
1783505112633365226,1783505112.6333652,9,0.6213371870783704,-0.18500489072454485,-0.5656263936360677,-0.5656263936360677,-0.5656263936360677,0.30491147576443145,-0.5158774726498321,0.0,-6.6787261962890625
1783505112735347508,1783505112.7353475,9,0.6265731615185479,-0.18500489072454485,-0.5686565348307292,-0.5686565348307292,-0.5686565348307292,0.30491147576443145,-0.5048941302611546,0.0,-6.6787261962890625
1783505112832795733,1783505112.8327956,9,0.6335545051581362,-0.18500489072454485,-0.5716869939168294,-0.5716869939168294,-0.5716869939168294,0.30491147576443145,-0.49380952117202676,0.0,-6.6787261962890625
1783505112935039698,1783505112.9350398,9,0.6405357822186971,-0.18500489072454485,-0.5747171351114909,-0.5747171351114909,-0.5747171351114909,0.30491147576443145,-0.48343357924896907,0.0,-6.6787261962890625
1783505113034309958,1783505113.0343099,9,0.6457717566588747,-0.18500489072454485,-0.5787578531901042,-0.5787578531901042,-0.5787578531901042,0.30491147576443145,-0.4720959032772565,0.0,-6.6787261962890625
1783505113136579160,1783505113.136579,9,0.6510077976780795,-0.18500489072454485,-0.5817879943847656,-0.5817879943847656,-0.5817879943847656,0.30491147576443145,-0.45964469307475453,0.0,-6.6787261962890625
1783505113234963640,1783505113.2349637,9,0.6579890747386404,-0.18500489072454485,-0.5848181355794271,-0.5848181355794271,-0.5848181355794271,0.30491147576443145,-0.44810455028116863,0.0,-6.6787261962890625
1783505113333675296,1783505113.3336751,9,0.663225049178818,-0.18500489072454485,-0.5878485946655273,-0.5878485946655273,-0.5878485946655273,0.30491147576443145,-0.43788040854024546,0.0,-6.6787261962890625
1783505113435600730,1783505113.4356008,9,0.6702063928184062,-0.18500489072454485,-0.5908790537516276,-0.5908790537516276,-0.5908790537516276,0.30491147576443145,-0.42613786550381355,0.0,-6.6787261962890625
1783505113534178143,1783505113.534178,9,0.6754423672585838,-0.1867502266344419,-0.593909194946289,-0.593909194946289,-0.593909194946289,0.3066568116743285,-0.4144459225280932,0.0,-6.6787261962890625
1783505113636725930,1783505113.636726,9,0.6806783416987613,-0.1867502266344419,-0.5959293950398763,-0.5959293950398763,-0.5959293950398763,0.3066568116743285,-0.4026021793702383,0.0,-6.6787261962890625
1783505113734788974,1783505113.734789,9,0.6876596853383495,-0.1867502266344419,-0.5989598541259765,-0.5989598541259765,-0.5989598541259765,0.3066568116743285,-0.3908089031150404,0.0,-6.6787261962890625
1783505113833178954,1783505113.833179,9,0.6928956597785271,-0.1867502266344419,-0.600979736328125,-0.600979736328125,-0.600979736328125,0.3066568116743285,-0.37916756020003156,0.0,-6.6787261962890625
1783505113935268377,1783505113.9352684,9,0.6998770034181152,-0.1867502266344419,-0.6030002543131511,-0.6030002543131511,-0.6030002543131511,0.3066568116743285,-0.3677287506859232,0.0,-6.6787261962890625
1783505114033687211,1783505114.0336874,9,0.7051129778582927,-0.1867502266344419,-0.6050201365152995,-0.6050201365152995,-0.6050201365152995,0.3066568116743285,-0.3556824741271678,0.0,-6.6787261962890625
1783505114135986740,1783505114.1359868,9,0.7103489522984703,-0.1867502266344419,-0.6070406545003255,-0.6070406545003255,-0.6070406545003255,0.3066568116743285,-0.34363619756841235,0.0,-6.6787261962890625
1783505114234374294,1783505114.2343743,9,0.7173302959380585,-0.1867502266344419,-0.6080505956013997,-0.6080505956013997,-0.6080505956013997,0.3066568116743285,-0.33153932094894545,0.0,-6.6787261962890625
1783505114336722385,1783505114.3367224,9,0.7225662703782361,-0.1867502266344419,-0.610070795694987,-0.610070795694987,-0.610070795694987,0.3066568116743285,-0.3195436444509015,0.0,-6.6787261962890625
1783505114435697697,1783505114.4356976,9,0.7278022448184136,-0.1867502266344419,-0.6120909957885742,-0.6120909957885742,-0.6120909957885742,0.3066568116743285,-0.3074467678314346,0.0,-6.6787261962890625
1783505114537525296,1783505114.5375252,9,0.7347835884580018,-0.1867502266344419,-0.6131012547810872,-0.6131012547810872,-0.6131012547810872,0.3066568116743285,-0.2953498912119677,0.0,-6.6787261962890625
1783505114635433437,1783505114.6354334,9,0.7400195628981794,-0.1867502266344419,-0.6141111958821615,-0.6141111958821615,-0.6141111958821615,0.3066568116743285,-0.28330361465321224,0.0,-6.6787261962890625
1783505114734125877,1783505114.7341259,9,0.7452555373383569,-0.1867502266344419,-0.6161313959757487,-0.6161313959757487,-0.6161313959757487,0.3066568116743285,-0.2715104715560689,0.0,-6.6787261962890625
1783505114836299949,1783505114.8363001,9,0.7504915117785345,-0.1867502266344419,-0.6171416549682617,-0.6171416549682617,-0.6171416549682617,0.3066568116743285,-0.25961599517944794,0.0,-6.6787261962890625
1783505114934807099,1783505114.934807,9,0.7574728554181227,-0.1867502266344419,-0.619161855061849,-0.619161855061849,-0.619161855061849,0.3066568116743285,-0.24762031868140405,0.0,-6.6787261962890625
1783505115037148196,1783505115.0371482,9,0.7627088298583002,-0.1867502266344419,-0.6221919962565104,-0.6221919962565104,-0.6221919962565104,0.3066568116743285,-0.23552344206193712,0.0,-6.6787261962890625
1783505115135504451,1783505115.1355045,9,0.7679448042984778,-0.18849554589958215,-0.6242121963500976,-0.6242121963500976,-0.6242121963500976,0.3084021309394687,-0.22352789872194773,0.0,-6.6787261962890625
1783505115237730029,1783505115.23773,9,0.7731808453176825,-0.18849554589958215,-0.6262323964436849,-0.6262323964436849,-0.6262323964436849,0.3084021309394687,-0.2114310221024808,0.0,-6.6787261962890625
1783505115336183057,1783505115.336183,9,0.7801621223782436,-0.18849554589958215,-0.6282525965372722,-0.6282525965372722,-0.6282525965372722,0.3084021309394687,-0.20059941331691053,0.0,-6.6787261962890625
1783505115433972484,1783505115.4339726,9,0.7853980968184211,-0.18849554589958215,-0.6312830556233724,-0.6312830556233724,-0.6312830556233724,0.3084021309394687,-0.1887050700983441,0.0,-6.6787261962890625
1783505115536247866,1783505115.5362477,9,0.7906340712585986,-0.18849554589958215,-0.6343131968180339,-0.6343131968180339,-0.6343131968180339,0.3084021309394687,-0.17701312712262374,0.0,-6.6787261962890625
1783505115634540902,1783505115.6345408,9,0.7958701122778034,-0.18849554589958215,-0.6373436559041341,-0.6373436559041341,-0.6373436559041341,0.3084021309394687,-0.1656753845718839,0.0,-6.6787261962890625
1783505115737181162,1783505115.7371812,9,0.8011060867179809,-0.18849554589958215,-0.6403737970987956,-0.6403737970987956,-0.6403737970987956,0.3084021309394687,-0.1544389753006216,0.0,-6.6787261962890625
1783505115835180354,1783505115.8351803,9,0.8080873637785418,-0.18849554589958215,-0.6434042561848958,-0.6434042561848958,-0.6434042561848958,0.3084021309394687,-0.14340496627220528,0.0,-6.6787261962890625
1783505115937420831,1783505115.9374208,9,0.8133234047977467,-0.18849554589958215,-0.6464343973795573,-0.6464343973795573,-0.6464343973795573,0.3084021309394687,-0.1322698902804205,0.0,-6.6787261962890625
1783505116038302276,1783505116.0383022,9,0.8185593792379242,-0.18849554589958215,-0.6494648564656575,-0.6494648564656575,-0.6494648564656575,0.3084021309394687,-0.12093214772968065,0.0,-6.6787261962890625
1783505116138608957,1783505116.138609,9,0.8237953536781017,-0.18849554589958215,-0.653505256652832,-0.653505256652832,-0.653505256652832,0.3084021309394687,-0.10934140487538328,0.0,-6.6787261962890625
1783505116237707741,1783505116.2377079,9,0.83077669731769,-0.18849554589958215,-0.6565353978474935,-0.6565353978474935,-0.6565353978474935,0.3084021309394687,-0.09744706165681688,0.0,-6.6787261962890625
1783505116335207942,1783505116.335208,9,0.8360126717578675,-0.18849554589958215,-0.6595658569335937,-0.6595658569335937,-0.6595658569335937,0.3084021309394687,-0.0857043854623305,0.0,-6.6787261962890625
1783505116437456683,1783505116.4374566,9,0.8412486461980451,-0.18849554589958215,-0.6625959981282552,-0.6625959981282552,-0.6625959981282552,0.3084021309394687,-0.07391124236518712,0.0,-6.6787261962890625
1783505116535871769,1783505116.5358717,9,0.8464846206382226,-0.18849554589958215,-0.6656264572143554,-0.6656264572143554,-0.6656264572143554,0.3084021309394687,-0.06186496580643169,0.0,-6.6787261962890625
1783505116638199459,1783505116.6381996,9,0.8517205950784001,-0.18849554589958215,-0.6686565984090169,-0.6686565984090169,-0.6686565984090169,0.3084021309394687,-0.0499706225878653,0.0,-6.6787261962890625
1783505116736713071,1783505116.736713,9,0.8587019387179884,-0.1902408818094792,-0.6716870574951171,-0.6716870574951171,-0.6716870574951171,0.3101474668493658,-0.037519412385363334,0.0,-6.6787261962890625
1783505116834843870,1783505116.8348439,9,0.8639379131581659,-0.1902408818094792,-0.6747171986897786,-0.6747171986897786,-0.6747171986897786,0.3101474668493658,-0.025220002364995883,0.0,-6.6787261962890625
1783505116937261871,1783505116.9372618,9,0.8691738875983435,-0.1902408818094792,-0.6767373987833659,-0.6767373987833659,-0.6767373987833659,0.3101474668493658,-0.012819525381259925,0.0,-6.6787261962890625
1783505117035629346,1783505117.0356293,9,0.8744099286175482,-0.1902408818094792,-0.6787575988769531,-0.6787575988769531,-0.6787575988769531,0.3101474668493658,-0.0005707154216039807,0.0,-6.6787261962890625
1783505117137860304,1783505117.1378603,9,0.8796459030577257,-0.1902408818094792,-0.6807777989705404,-0.6807777989705404,-0.6807777989705404,0.3101474668493658,0.011627361319285955,0.0,-6.6787261962890625
1783505117236344859,1783505117.2363448,9,0.8848818774979033,-0.1902408818094792,-0.6827979990641276,-0.6827979990641276,-0.6827979990641276,0.3101474668493658,0.024027838303021912,0.0,-6.6787261962890625
1783505117338535962,1783505117.338536,9,0.8901178519380808,-0.1902408818094792,-0.6848181991577148,-0.6848181991577148,-0.6848181991577148,0.3101474668493658,0.03627664826267785,0.0,-6.6787261962890625
1783505117436898488,1783505117.4368985,9,0.897099195577669,-0.1902408818094792,-0.6858284581502279,-0.6858284581502279,-0.6858284581502279,0.3101474668493658,0.04827232476072177,0.0,-6.6787261962890625
1783505117539311328,1783505117.5393114,9,0.9023351700178466,-0.1902408818094792,-0.6878486582438151,-0.6878486582438151,-0.6878486582438151,0.3101474668493658,0.06036920138018869,0.0,-6.6787261962890625
1783505117637703199,1783505117.6377032,9,0.9075711444580241,-0.1902408818094792,-0.6888585993448894,-0.6888585993448894,-0.6888585993448894,0.3101474668493658,0.07266847824250164,0.0,-6.6787261962890625
1783505117736169190,1783505117.736169,9,0.9128071188982017,-0.19198621771937624,-0.6908787994384765,-0.6908787994384765,-0.6908787994384765,0.31189280275926284,0.08370248727091793,0.0,-6.6787261962890625
1783505117838919747,1783505117.8389196,9,0.9180431599174065,-0.19198621771937624,-0.6918890584309896,-0.6918890584309896,-0.6918890584309896,0.31189280275926284,0.09731776518589354,0.0,-6.6787261962890625
1783505117937044655,1783505117.9370446,9,0.923279134357584,-0.19198621771937624,-0.6939092585245769,-0.6939092585245769,-0.6939092585245769,0.31189280275926284,0.10825044093483233,0.0,-6.6787261962890625
1783505118039221921,1783505118.039222,9,0.930260411418145,-0.19198621771937624,-0.6949191996256511,-0.6949191996256511,-0.6949191996256511,0.31189280275926284,0.12196705212928544,0.0,-6.6787261962890625
1783505118137378497,1783505118.1373785,9,0.9354964524373497,-0.19198621771937624,-0.6969393997192382,-0.6969393997192382,-0.6969393997192382,0.31189280275926284,0.1328997278782242,0.0,-6.6787261962890625
1783505118239780657,1783505118.2397807,9,0.9407324268775272,-0.19198621771937624,-0.6989595998128255,-0.6989595998128255,-0.6989595998128255,0.31189280275926284,0.1461102053075078,0.0,-6.6787261962890625
1783505118338006424,1783505118.3380065,9,0.9459684013177048,-0.19198621771937624,-0.7009797999064128,-0.7009797999064128,-0.7009797999064128,0.31189280275926284,0.15699228099573506,0.0,-6.6787261962890625
1783505118440240116,1783505118.4402401,9,0.9512043757578823,-0.19198621771937624,-0.704010258992513,-0.704010258992513,-0.704010258992513,0.31189280275926284,0.17055695884999916,0.0,-6.6787261962890625
1783505118538196636,1783505118.5381968,9,0.9564403501980598,-0.19198621771937624,-0.7060304590861003,-0.7060304590861003,-0.7060304590861003,0.31189280275926284,0.1818441013400275,0.0,-6.6787261962890625
1783505118637062200,1783505118.637062,9,0.9634216938376481,-0.1937315369845165,-0.7090609181722005,-0.7090609181722005,-0.7090609181722005,0.3136381220244031,0.19429517838447494,0.0,-6.6787261962890625
1783505118739342780,1783505118.739343,9,0.9686576682778256,-0.1937315369845165,-0.712091059366862,-0.712091059366862,-0.712091059366862,0.3136381220244031,0.2066451884655539,0.0,-6.6787261962890625
1783505118837820923,1783505118.837821,9,0.9738936427180032,-0.1937315369845165,-0.7151212005615234,-0.7151212005615234,-0.7151212005615234,0.3136381220244031,0.21894446532786685,0.0,-6.6787261962890625
1783505118939933316,1783505118.9399335,9,0.979129683737208,-0.1937315369845165,-0.7181516596476237,-0.7181516596476237,-0.7181516596476237,0.3136381220244031,0.23144627559108033,0.0,-6.6787261962890625
1783505119038916692,1783505119.0389166,9,0.9843656581773855,-0.1937315369845165,-0.721182118733724,-0.721182118733724,-0.721182118733724,0.3136381220244031,0.24354315221054726,0.0,-6.6787261962890625
1783505119136957340,1783505119.1369574,9,0.9896016326175631,-0.1937315369845165,-0.7242122599283854,-0.7242122599283854,-0.7242122599283854,0.3136381220244031,0.25579196217020317,0.0,-6.6787261962890625
1783505119238648027,1783505119.2386482,9,0.9948376070577406,-0.1937315369845165,-0.7282526601155599,-0.7282526601155599,-0.7282526601155599,0.3136381220244031,0.26809123903251614,0.0,-6.6787261962890625
1783505119337776305,1783505119.3377764,9,1.000073581497918,-0.1937315369845165,-0.7312828013102214,-0.7312828013102214,-0.7312828013102214,0.3136381220244031,0.2803399158341176,0.0,-6.6787261962890625
1783505119440075620,1783505119.4400756,9,1.005309622517123,-0.1937315369845165,-0.7343132603963216,-0.7343132603963216,-0.7343132603963216,0.3136381220244031,0.29268992591519655,0.0,-6.6787261962890625
1783505119538428216,1783505119.538428,9,1.0105455969573005,-0.1937315369845165,-0.7373437194824218,-0.7373437194824218,-0.7373437194824218,0.3136381220244031,0.305292936299833,0.0,-6.6787261962890625
1783505119640293794,1783505119.6402938,9,1.0175268740178613,-0.1937315369845165,-0.7403738606770833,-0.7403738606770833,-0.7403738606770833,0.3136381220244031,0.3178959466844695,0.0,-6.6787261962890625
1783505119738639978,1783505119.7386398,9,1.0210175458376556,-0.1937315369845165,-0.7434040018717448,-0.7434040018717448,-0.7434040018717448,0.3136381220244031,0.33034715688697147,0.0,-6.6787261962890625
1783505119840914416,1783505119.8409145,9,1.0279988894772438,-0.1937315369845165,-0.746434460957845,-0.746434460957845,-0.746434460957845,0.3136381220244031,0.34219090004482633,0.0,-6.6787261962890625
1783505119939517854,1783505119.939518,9,1.0332348639174214,-0.19547687289441354,-0.7494649200439453,-0.7494649200439453,-0.7494649200439453,0.3153834579343001,0.3534780425348547,0.0,-6.6787261962890625
1783505120037487648,1783505120.0374875,9,1.038470838357599,-0.19547687289441354,-0.7524950612386068,-0.7524950612386068,-0.7524950612386068,0.3153834579343001,0.36107018217045256,0.0,-6.6787261962890625
1783505120140154105,1783505120.1401541,9,1.0437068127977764,-0.19547687289441354,-0.754515261332194,-0.754515261332194,-0.754515261332194,0.3153834579343001,0.3628923169882848,0.0,-6.6787261962890625
1783505120238911904,1783505120.238912,9,1.048942787237954,-0.19547687289441354,-0.7575457204182943,-0.7575457204182943,-0.7575457204182943,0.33283675045424344,0.36258858346596123,0.0,-6.6787261962890625
1783505120341258548,1783505120.3412585,9,1.0559241308775422,-0.19547687289441354,-0.7595656026204427,-0.7595656026204427,-0.7595656026204427,0.3153834579343001,0.3615763159356221,0.0,-6.6787261962890625
1783505120439737631,1783505120.4397376,9,1.0611601053177198,-0.19547687289441354,-0.7615861206054687,-0.7615861206054687,-0.7615861206054687,0.3153834579343001,0.3613739156927761,0.0,-6.6787261962890625
1783505120538077002,1783505120.5380769,9,1.0663960797578973,-0.19722219215955378,-0.7636060028076171,-0.7636060028076171,-0.7636060028076171,0.3171287771994404,0.3613739156927761,0.0,-6.6787261962890625
1783505120640273462,1783505120.6402733,9,1.0733774233974853,-0.19722219215955378,-0.7646162618001302,-0.7646162618001302,-0.7646162618001302,0.3345820697193837,0.3613739156927761,0.0,-6.6787261962890625
1783505120742634002,1783505120.742634,9,1.0786133978376629,-0.19722219215955378,-0.7666364618937175,-0.7666364618937175,-0.7666364618937175,0.3345820697193837,0.3613739156927761,0.0,-6.6787261962890625
1783505120840930552,1783505120.8409305,9,1.0838493722778404,-0.19722219215955378,-0.7686566619873046,-0.7686566619873046,-0.7686566619873046,0.3345820697193837,0.3613739156927761,0.0,-6.6787261962890625
1783505120939591027,1783505120.939591,9,1.0890854132970453,-0.19722219215955378,-0.7696669209798177,-0.7696669209798177,-0.7696669209798177,0.3345820697193837,0.3613739156927761,0.0,-6.6787261962890625
1783505121041635481,1783505121.0416355,9,1.0943213877372229,-0.19722219215955378,-0.7716868031819661,-0.7716868031819661,-0.7716868031819661,0.3345820697193837,0.3613739156927761,0.0,-6.6787261962890625
1783505121139950325,1783505121.1399503,9,1.0995573621774004,-0.19896752806945084,-0.7737073211669921,-0.7737073211669921,-0.7737073211669921,0.33632740562928076,0.3612219823525871,0.0,-6.6787261962890625
1783505121242254678,1783505121.2422545,9,1.104793336617578,-0.19896752806945084,-0.7757272033691406,-0.7757272033691406,-0.7757272033691406,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121340875268,1783505121.3408751,9,1.1100293110577555,-0.19896752806945084,-0.7777477213541667,-0.7777477213541667,-0.7777477213541667,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121439045238,1783505121.4390452,9,1.1152653520769602,-0.19896752806945084,-0.7807778625488281,-0.7807778625488281,-0.7807778625488281,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121541313203,1783505121.5413132,9,1.1205013265171377,-0.19896752806945084,-0.7838083216349284,-0.7838083216349284,-0.7838083216349284,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121639733706,1783505121.6397338,9,1.125737234378288,-0.19896752806945084,-0.7858285217285156,-0.7858285217285156,-0.7858285217285156,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121742181018,1783505121.742181,9,1.1309732753974928,-0.19896752806945084,-0.7888586629231771,-0.7888586629231771,-0.7888586629231771,0.33632740562928076,0.36117138229187556,0.0,-6.6787261962890625
1783505121840674839,1783505121.8406749,9,1.1362093164166975,-0.20071284733459108,-0.7918891220092773,-0.7918891220092773,-0.7918891220092773,0.338072724894421,0.36117138229187556,0.0,-6.6787261962890625
1783505121942824541,1783505121.9428244,9,1.141445224277848,-0.20071284733459108,-0.7959295221964519,-0.7959295221964519,-0.7959295221964519,0.338072724894421,0.36112078223116406,0.0,-6.6787261962890625
1783505122041319424,1783505122.0413194,9,1.1466812652970526,-0.20071284733459108,-0.7989596633911132,-0.7989596633911132,-0.7989596633911132,0.338072724894421,0.36112078223116406,0.0,-6.6787261962890625
1783505122143175401,1783505122.1431754,9,1.151917173158203,-0.20071284733459108,-0.8019901224772136,-0.8019901224772136,-0.8019901224772136,0.338072724894421,0.36112078223116406,0.0,-6.6787261962890625
1783505122242033679,1783505122.2420337,9,1.1554079115570244,-0.20071284733459108,-0.806030522664388,-0.806030522664388,-0.806030522664388,0.338072724894421,0.36107018217045256,0.0,-6.6787261962890625
1783505122340347860,1783505122.340348,9,1.1606438194181747,-0.20245818324448814,-0.8090606638590495,-0.8090606638590495,-0.8090606638590495,0.33981806080431803,0.3594504475954664,0.0,-6.6787261962890625
1783505122442371995,1783505122.442372,9,1.1658798604373795,-0.20245818324448814,-0.8120911229451497,-0.8120911229451497,-0.8120911229451497,0.33981806080431803,0.35545197753482144,0.0,-6.6787261962890625
1783505122540825489,1783505122.5408256,9,1.1711159014565842,-0.20245818324448814,-0.8151212641398112,-0.8151212641398112,-0.8151212641398112,0.33981806080431803,0.34796103802064654,0.0,-6.6787261962890625
1783505122643139690,1783505122.6431396,9,1.1763518093177345,-0.20245818324448814,-0.8181517232259115,-0.8181517232259115,-0.8181517232259115,0.33981806080431803,0.3365726954091952,0.0,-6.6787261962890625
1783505122741609826,1783505122.7416098,9,1.1833331529573228,-0.20245818324448814,-0.821181864420573,-0.821181864420573,-0.821181864420573,0.33981806080431803,0.32265368397189603,0.0,-6.6787261962890625
1783505122844388472,1783505122.8443882,9,1.1885691939765275,-0.20245818324448814,-0.8242123235066732,-0.8242123235066732,-0.8242123235066732,0.33981806080431803,0.3077224050042578,0.0,-6.6787261962890625
1783505122941755018,1783505122.941755,9,1.1938051018376779,-0.20245818324448814,-0.8262325236002604,-0.8262325236002604,-0.8262325236002604,0.33981806080431803,0.29289232615804256,0.0,-6.6787261962890625
