time_ns,joint_name,hardware_position,ros_position,error
1783419913519278012,arm_link1_to_arm2_joint,,,
1783419913519278012,arm_link2_to_arm3_joint,,,
1783419913519278012,arm_link3_to_arm4_joint,,,
1783419913519278012,arm_link4_to_armFork_joint,,,
1783419913619048499,base_to_cylinder_joint,,,
1783419913619048499,cylinder_to_arm1_joint,,,
1783419913619048499,arm_link1_to_arm2_joint,,,
1783419913619048499,arm_link2_to_arm3_joint,,,
1783419913619048499,arm_link3_to_arm4_joint,,,
1783419913619048499,arm_link4_to_armFork_joint,,,
1783419913719051306,base_to_cylinder_joint,,,
1783419913719051306,cylinder_to_arm1_joint,,,
1783419913719051306,arm_link1_to_arm2_joint,,,
1783419913719051306,arm_link2_to_arm3_joint,,,
1783419913719051306,arm_link3_to_arm4_joint,,,
1783419913719051306,arm_link4_to_armFork_joint,,,
1783419913819082610,base_to_cylinder_joint,,,
1783419913819082610,cylinder_to_arm1_joint,,,
1783419913819082610,arm_link1_to_arm2_joint,,,
1783419913819082610,arm_link2_to_arm3_joint,,,
1783419913819082610,arm_link3_to_arm4_joint,,,
1783419913819082610,arm_link4_to_armFork_joint,,,
1783419913919106253,base_to_cylinder_joint,,,
1783419913919106253,cylinder_to_arm1_joint,,,
1783419913919106253,arm_link1_to_arm2_joint,,,
1783419913919106253,arm_link2_to_arm3_joint,,,
1783419913919106253,arm_link3_to_arm4_joint,,,
1783419913919106253,arm_link4_to_armFork_joint,,,
1783419914019079872,base_to_cylinder_joint,,,
1783419914019079872,cylinder_to_arm1_joint,,,
1783419914019079872,arm_link1_to_arm2_joint,,,
1783419914019079872,arm_link2_to_arm3_joint,,,
1783419914019079872,arm_link3_to_arm4_joint,,,
1783419914019079872,arm_link4_to_armFork_joint,,,
1783419914119061256,base_to_cylinder_joint,,,
1783419914119061256,cylinder_to_arm1_joint,,,
1783419914119061256,arm_link1_to_arm2_joint,,,
1783419914119061256,arm_link2_to_arm3_joint,,,
1783419914119061256,arm_link3_to_arm4_joint,,,
1783419914119061256,arm_link4_to_armFork_joint,,,
1783419914219039579,base_to_cylinder_joint,,,
1783419914219039579,cylinder_to_arm1_joint,,,
1783419914219039579,arm_link1_to_arm2_joint,,,
1783419914219039579,arm_link2_to_arm3_joint,,,
1783419914219039579,arm_link3_to_arm4_joint,,,
1783419914219039579,arm_link4_to_armFork_joint,,,
1783419914319052997,base_to_cylinder_joint,,,
1783419914319052997,cylinder_to_arm1_joint,,,
1783419914319052997,arm_link1_to_arm2_joint,,,
1783419914319052997,arm_link2_to_arm3_joint,,,
1783419914319052997,arm_link3_to_arm4_joint,,,
1783419914319052997,arm_link4_to_armFork_joint,,,
1783419914420110495,base_to_cylinder_joint,,,
1783419914420110495,cylinder_to_arm1_joint,,,
1783419914420110495,arm_link1_to_arm2_joint,,,
1783419914420110495,arm_link2_to_arm3_joint,,,
1783419914420110495,arm_link3_to_arm4_joint,,,
1783419914420110495,arm_link4_to_armFork_joint,,,
1783419914519027747,base_to_cylinder_joint,,,
1783419914519027747,cylinder_to_arm1_joint,,,
1783419914519027747,arm_link1_to_arm2_joint,,,
1783419914519027747,arm_link2_to_arm3_joint,,,
1783419914519027747,arm_link3_to_arm4_joint,,,
1783419914519027747,arm_link4_to_armFork_joint,,,
1783419914619058016,base_to_cylinder_joint,,,
1783419914619058016,cylinder_to_arm1_joint,,,
1783419914619058016,arm_link1_to_arm2_joint,,,
1783419914619058016,arm_link2_to_arm3_joint,,,
1783419914619058016,arm_link3_to_arm4_joint,,,
1783419914619058016,arm_link4_to_armFork_joint,,,
1783419914719055047,base_to_cylinder_joint,,,
1783419914719055047,cylinder_to_arm1_joint,,,
1783419914719055047,arm_link1_to_arm2_joint,,,
1783419914719055047,arm_link2_to_arm3_joint,,,
1783419914719055047,arm_link3_to_arm4_joint,,,
1783419914719055047,arm_link4_to_armFork_joint,,,
1783419914819058699,base_to_cylinder_joint,,,
1783419914819058699,cylinder_to_arm1_joint,,,
1783419914819058699,arm_link1_to_arm2_joint,,,
1783419914819058699,arm_link2_to_arm3_joint,,,
1783419914819058699,arm_link3_to_arm4_joint,,,
1783419914819058699,arm_link4_to_armFork_joint,,,
1783419914919050624,base_to_cylinder_joint,,,
1783419914919050624,cylinder_to_arm1_joint,,,
1783419914919050624,arm_link1_to_arm2_joint,,,
1783419914919050624,arm_link2_to_arm3_joint,,,
1783419914919050624,arm_link3_to_arm4_joint,,,
1783419914919050624,arm_link4_to_armFork_joint,,,
1783419915019061390,base_to_cylinder_joint,,,
1783419915019061390,cylinder_to_arm1_joint,,,
1783419915019061390,arm_link1_to_arm2_joint,,,
1783419915019061390,arm_link2_to_arm3_joint,,,
1783419915019061390,arm_link3_to_arm4_joint,,,
1783419915019061390,arm_link4_to_armFork_joint,,,
1783419915119094883,base_to_cylinder_joint,,,
1783419915119094883,cylinder_to_arm1_joint,,,
1783419915119094883,arm_link1_to_arm2_joint,,,
1783419915119094883,arm_link2_to_arm3_joint,,,
1783419915119094883,arm_link3_to_arm4_joint,,,
1783419915119094883,arm_link4_to_armFork_joint,,,
1783419915219067858,base_to_cylinder_joint,,,
1783419915219067858,cylinder_to_arm1_joint,,,
1783419915219067858,arm_link1_to_arm2_joint,,,
1783419915219067858,arm_link2_to_arm3_joint,,,
1783419915219067858,arm_link3_to_arm4_joint,,,
1783419915219067858,arm_link4_to_armFork_joint,,,
1783419915319114166,base_to_cylinder_joint,,,
1783419915319114166,cylinder_to_arm1_joint,,,
1783419915319114166,arm_link1_to_arm2_joint,,,
1783419915319114166,arm_link2_to_arm3_joint,,,
1783419915319114166,arm_link3_to_arm4_joint,,,
1783419915319114166,arm_link4_to_armFork_joint,,,
1783419915419084848,base_to_cylinder_joint,,,
1783419915419084848,cylinder_to_arm1_joint,,,
1783419915419084848,arm_link1_to_arm2_joint,,,
1783419915419084848,arm_link2_to_arm3_joint,,,
1783419915419084848,arm_link3_to_arm4_joint,,,
1783419915419084848,arm_link4_to_armFork_joint,,,
1783419915519133507,base_to_cylinder_joint,,,
1783419915519133507,cylinder_to_arm1_joint,,,
1783419915519133507,arm_link1_to_arm2_joint,,,
1783419915519133507,arm_link2_to_arm3_joint,,,
1783419915519133507,arm_link3_to_arm4_joint,,,
1783419915519133507,arm_link4_to_armFork_joint,,,
1783419915619044664,base_to_cylinder_joint,,,
1783419915619044664,cylinder_to_arm1_joint,,,
1783419915619044664,arm_link1_to_arm2_joint,,,
1783419915619044664,arm_link2_to_arm3_joint,,,
1783419915619044664,arm_link3_to_arm4_joint,,,
1783419915619044664,arm_link4_to_armFork_joint,,,
1783419915719326525,base_to_cylinder_joint,,,
1783419915719326525,cylinder_to_arm1_joint,,,
1783419915719326525,arm_link1_to_arm2_joint,,,
1783419915719326525,arm_link2_to_arm3_joint,,,
1783419915719326525,arm_link3_to_arm4_joint,,,
1783419915719326525,arm_link4_to_armFork_joint,,,
1783419915819066199,base_to_cylinder_joint,,,
1783419915819066199,cylinder_to_arm1_joint,,,
1783419915819066199,arm_link1_to_arm2_joint,,,
1783419915819066199,arm_link2_to_arm3_joint,,,
1783419915819066199,arm_link3_to_arm4_joint,,,
1783419915819066199,arm_link4_to_armFork_joint,,,
1783419915919029633,base_to_cylinder_joint,,,
1783419915919029633,cylinder_to_arm1_joint,,,
1783419915919029633,arm_link1_to_arm2_joint,,,
1783419915919029633,arm_link2_to_arm3_joint,,,
1783419915919029633,arm_link3_to_arm4_joint,,,
1783419915919029633,arm_link4_to_armFork_joint,,,
1783419916019032908,base_to_cylinder_joint,,,
1783419916019032908,cylinder_to_arm1_joint,,,
1783419916019032908,arm_link1_to_arm2_joint,,,
1783419916019032908,arm_link2_to_arm3_joint,,,
1783419916019032908,arm_link3_to_arm4_joint,,,
1783419916019032908,arm_link4_to_armFork_joint,,,
1783419916119085775,base_to_cylinder_joint,,,
1783419916119085775,cylinder_to_arm1_joint,,,
1783419916119085775,arm_link1_to_arm2_joint,,,
1783419916119085775,arm_link2_to_arm3_joint,,,
1783419916119085775,arm_link3_to_arm4_joint,,,
1783419916119085775,arm_link4_to_armFork_joint,,,
1783419916219074013,base_to_cylinder_joint,,,
1783419916219074013,cylinder_to_arm1_joint,,,
1783419916219074013,arm_link1_to_arm2_joint,,,
1783419916219074013,arm_link2_to_arm3_joint,,,
1783419916219074013,arm_link3_to_arm4_joint,,,
1783419916219074013,arm_link4_to_armFork_joint,,,
1783419916319073139,base_to_cylinder_joint,,,
1783419916319073139,cylinder_to_arm1_joint,,,
1783419916319073139,arm_link1_to_arm2_joint,,,
1783419916319073139,arm_link2_to_arm3_joint,,,
1783419916319073139,arm_link3_to_arm4_joint,,,
1783419916319073139,arm_link4_to_armFork_joint,,,
1783419916419076534,base_to_cylinder_joint,,,
1783419916419076534,cylinder_to_arm1_joint,,,
1783419916419076534,arm_link1_to_arm2_joint,,,
1783419916419076534,arm_link2_to_arm3_joint,,,
1783419916419076534,arm_link3_to_arm4_joint,,,
1783419916419076534,arm_link4_to_armFork_joint,,,
1783419916519067822,base_to_cylinder_joint,,,
1783419916519067822,cylinder_to_arm1_joint,,,
1783419916519067822,arm_link1_to_arm2_joint,,,
1783419916519067822,arm_link2_to_arm3_joint,,,
1783419916519067822,arm_link3_to_arm4_joint,,,
1783419916519067822,arm_link4_to_armFork_joint,,,
1783419916619065307,base_to_cylinder_joint,,,
1783419916619065307,cylinder_to_arm1_joint,,,
1783419916619065307,arm_link1_to_arm2_joint,,,
1783419916619065307,arm_link2_to_arm3_joint,,,
1783419916619065307,arm_link3_to_arm4_joint,,,
1783419916619065307,arm_link4_to_armFork_joint,,,
1783419916719090782,base_to_cylinder_joint,,,
1783419916719090782,cylinder_to_arm1_joint,,,
1783419916719090782,arm_link1_to_arm2_joint,,,
1783419916719090782,arm_link2_to_arm3_joint,,,
1783419916719090782,arm_link3_to_arm4_joint,,,
1783419916719090782,arm_link4_to_armFork_joint,,,
1783419916819073207,base_to_cylinder_joint,,,
1783419916819073207,cylinder_to_arm1_joint,,,
1783419916819073207,arm_link1_to_arm2_joint,,,
1783419916819073207,arm_link2_to_arm3_joint,,,
1783419916819073207,arm_link3_to_arm4_joint,,,
1783419916819073207,arm_link4_to_armFork_joint,,,
1783419916919084431,base_to_cylinder_joint,,,
1783419916919084431,cylinder_to_arm1_joint,,,
1783419916919084431,arm_link1_to_arm2_joint,,,
1783419916919084431,arm_link2_to_arm3_joint,,,
1783419916919084431,arm_link3_to_arm4_joint,,,
1783419916919084431,arm_link4_to_armFork_joint,,,
1783419917019072671,base_to_cylinder_joint,,,
1783419917019072671,cylinder_to_arm1_joint,,,
1783419917019072671,arm_link1_to_arm2_joint,,,
1783419917019072671,arm_link2_to_arm3_joint,,,
1783419917019072671,arm_link3_to_arm4_joint,,,
1783419917019072671,arm_link4_to_armFork_joint,,,
1783419917119063104,base_to_cylinder_joint,,,
1783419917119063104,cylinder_to_arm1_joint,,,
1783419917119063104,arm_link1_to_arm2_joint,,,
1783419917119063104,arm_link2_to_arm3_joint,,,
1783419917119063104,arm_link3_to_arm4_joint,,,
1783419917119063104,arm_link4_to_armFork_joint,,,
1783419917219085305,base_to_cylinder_joint,,,
1783419917219085305,cylinder_to_arm1_joint,,,
1783419917219085305,arm_link1_to_arm2_joint,,,
1783419917219085305,arm_link2_to_arm3_joint,,,
1783419917219085305,arm_link3_to_arm4_joint,,,
1783419917219085305,arm_link4_to_armFork_joint,,,
1783419917319087720,base_to_cylinder_joint,,,
1783419917319087720,cylinder_to_arm1_joint,,,
1783419917319087720,arm_link1_to_arm2_joint,,,
1783419917319087720,arm_link2_to_arm3_joint,,,
1783419917319087720,arm_link3_to_arm4_joint,,,
1783419917319087720,arm_link4_to_armFork_joint,,,
1783419917419056245,base_to_cylinder_joint,,,
1783419917419056245,cylinder_to_arm1_joint,,,
1783419917419056245,arm_link1_to_arm2_joint,,,
1783419917419056245,arm_link2_to_arm3_joint,,,
1783419917419056245,arm_link3_to_arm4_joint,,,
1783419917419056245,arm_link4_to_armFork_joint,,,
1783419917519066906,base_to_cylinder_joint,,,
1783419917519066906,cylinder_to_arm1_joint,,,
1783419917519066906,arm_link1_to_arm2_joint,,,
1783419917519066906,arm_link2_to_arm3_joint,,,
1783419917519066906,arm_link3_to_arm4_joint,,,
1783419917519066906,arm_link4_to_armFork_joint,,,
1783419917619073597,base_to_cylinder_joint,,,
1783419917619073597,cylinder_to_arm1_joint,,,
1783419917619073597,arm_link1_to_arm2_joint,,,
1783419917619073597,arm_link2_to_arm3_joint,,,
1783419917619073597,arm_link3_to_arm4_joint,,,
1783419917619073597,arm_link4_to_armFork_joint,,,
1783419917719071478,base_to_cylinder_joint,,,
1783419917719071478,cylinder_to_arm1_joint,,,
1783419917719071478,arm_link1_to_arm2_joint,,,
1783419917719071478,arm_link2_to_arm3_joint,,,
1783419917719071478,arm_link3_to_arm4_joint,,,
1783419917719071478,arm_link4_to_armFork_joint,,,
1783419917819363658,base_to_cylinder_joint,,,
1783419917819363658,cylinder_to_arm1_joint,,,
1783419917819363658,arm_link1_to_arm2_joint,,,
1783419917819363658,arm_link2_to_arm3_joint,,,
1783419917819363658,arm_link3_to_arm4_joint,,,
1783419917819363658,arm_link4_to_armFork_joint,,,
1783419917919170770,base_to_cylinder_joint,,,
1783419917919170770,cylinder_to_arm1_joint,,,
1783419917919170770,arm_link1_to_arm2_joint,,,
1783419917919170770,arm_link2_to_arm3_joint,,,
1783419917919170770,arm_link3_to_arm4_joint,,,
1783419917919170770,arm_link4_to_armFork_joint,,,
1783419918019077590,base_to_cylinder_joint,,,
1783419918019077590,cylinder_to_arm1_joint,,,
1783419918019077590,arm_link1_to_arm2_joint,,,
1783419918019077590,arm_link2_to_arm3_joint,,,
1783419918019077590,arm_link3_to_arm4_joint,,,
1783419918019077590,arm_link4_to_armFork_joint,,,
1783419918119028440,base_to_cylinder_joint,,,
1783419918119028440,cylinder_to_arm1_joint,,,
1783419918119028440,arm_link1_to_arm2_joint,,,
1783419918119028440,arm_link2_to_arm3_joint,,,
1783419918119028440,arm_link3_to_arm4_joint,,,
1783419918119028440,arm_link4_to_armFork_joint,,,
1783419918219039039,base_to_cylinder_joint,,,
1783419918219039039,cylinder_to_arm1_joint,,,
1783419918219039039,arm_link1_to_arm2_joint,,,
1783419918219039039,arm_link2_to_arm3_joint,,,
1783419918219039039,arm_link3_to_arm4_joint,,,
1783419918219039039,arm_link4_to_armFork_joint,,,
