trial_id,receive_time_ns,feedback,status
4,1784025733527034815,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733627211872,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733727490451,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733827881170,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025733929840695,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734029245878,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734130193968,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734229994265,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734330486556,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734431014083,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734531528506,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734631998264,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734738543206,0.15451137721538544,"Executing trajectory point 3/33 (error=0.1545, tol=0.1500)."
4,1784025734833805195,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025734933520072,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025735035048264,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025735134671538,0.15451137721538544,"Executing trajectory point 3/33 (error=0.1545, tol=0.1500)."
4,1784025735235345110,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025735335504123,0.15276606380939484,"Executing trajectory point 3/33 (error=0.1528, tol=0.1500)."
4,1784025735436852617,0.15102072060108185,"Executing trajectory point 3/33 (error=0.1510, tol=0.1500)."
4,1784025735538033194,0.14753006398677826,"Executing trajectory point 3/33 (error=0.1475, tol=0.1500)."
4,1784025735538333851,0.18379080295562744,"Executing trajectory point 4/33 (error=0.1838, tol=0.1500)."
4,1784025735641834328,0.18030014634132385,"Executing trajectory point 4/33 (error=0.1803, tol=0.1500)."
4,1784025735741115097,0.17680948972702026,"Executing trajectory point 4/33 (error=0.1768, tol=0.1500)."
4,1784025735837908470,0.17331881821155548,"Executing trajectory point 4/33 (error=0.1733, tol=0.1500)."
4,1784025735944451348,0.1698281615972519,"Executing trajectory point 4/33 (error=0.1698, tol=0.1500)."
4,1784025736040633671,0.1663375049829483,"Executing trajectory point 4/33 (error=0.1663, tol=0.1500)."
4,1784025736139230221,0.16284684836864471,"Executing trajectory point 4/33 (error=0.1628, tol=0.1500)."
4,1784025736239385817,0.15935619175434113,"Executing trajectory point 4/33 (error=0.1594, tol=0.1500)."
4,1784025736339952017,0.15586553514003754,"Executing trajectory point 4/33 (error=0.1559, tol=0.1500)."
4,1784025736440221088,0.15237487852573395,"Executing trajectory point 4/33 (error=0.1524, tol=0.1500)."
4,1784025736541137718,0.14888422191143036,"Executing trajectory point 4/33 (error=0.1489, tol=0.1500)."
4,1784025736541476717,0.18514494597911835,"Executing trajectory point 5/33 (error=0.1851, tol=0.1500)."
4,1784025736641351995,0.18165428936481476,"Executing trajectory point 5/33 (error=0.1817, tol=0.1500)."
4,1784025736744245880,0.17816363275051117,"Executing trajectory point 5/33 (error=0.1782, tol=0.1500)."
4,1784025736846313478,0.17467297613620758,"Executing trajectory point 5/33 (error=0.1747, tol=0.1500)."
4,1784025736948485944,0.171182319521904,"Executing trajectory point 5/33 (error=0.1712, tol=0.1500)."
4,1784025737044081862,0.1676916480064392,"Executing trajectory point 5/33 (error=0.1677, tol=0.1500)."
4,1784025737190973813,0.16420100629329681,"Executing trajectory point 5/33 (error=0.1642, tol=0.1500)."
4,1784025737296528720,0.15896500647068024,"Executing trajectory point 5/33 (error=0.1590, tol=0.1500)."
4,1784025737412219419,0.15547434985637665,"Executing trajectory point 5/33 (error=0.1555, tol=0.1500)."
4,1784025737501579721,0.15198369324207306,"Executing trajectory point 5/33 (error=0.1520, tol=0.1500)."
4,1784025737597336492,0.14849303662776947,"Executing trajectory point 5/33 (error=0.1485, tol=0.1500)."
4,1784025737597725184,0.17463496327400208,"Executing trajectory point 6/33 (error=0.1746, tol=0.1500)."
4,1784025737700200380,0.1711443066596985,"Executing trajectory point 6/33 (error=0.1711, tol=0.1500)."
4,1784025737747635941,0.1676536500453949,"Executing trajectory point 6/33 (error=0.1677, tol=0.1500)."
4,1784025737847765649,0.1641629934310913,"Executing trajectory point 6/33 (error=0.1642, tol=0.1500)."
4,1784025737952177854,0.16067233681678772,"Executing trajectory point 6/33 (error=0.1607, tol=0.1500)."
4,1784025738049271012,0.15718168020248413,"Executing trajectory point 6/33 (error=0.1572, tol=0.1500)."
4,1784025738151112444,0.15369102358818054,"Executing trajectory point 6/33 (error=0.1537, tol=0.1500)."
4,1784025738250636251,0.15020035207271576,"Executing trajectory point 6/33 (error=0.1502, tol=0.1500)."
4,1784025738351050745,0.14670969545841217,"Executing trajectory point 6/33 (error=0.1467, tol=0.1500)."
4,1784025738351403239,0.17285163700580597,"Executing trajectory point 7/33 (error=0.1729, tol=0.1500)."
4,1784025738451551752,0.16936098039150238,"Executing trajectory point 7/33 (error=0.1694, tol=0.1500)."
4,1784025738551510098,0.1658703088760376,"Executing trajectory point 7/33 (error=0.1659, tol=0.1500)."
4,1784025738652119990,0.162379652261734,"Executing trajectory point 7/33 (error=0.1624, tol=0.1500)."
4,1784025738760662244,0.15888899564743042,"Executing trajectory point 7/33 (error=0.1589, tol=0.1500)."
4,1784025738854592675,0.15539833903312683,"Executing trajectory point 7/33 (error=0.1554, tol=0.1500)."
4,1784025738954334291,0.15190768241882324,"Executing trajectory point 7/33 (error=0.1519, tol=0.1500)."
4,1784025739054031465,0.14841702580451965,"Executing trajectory point 7/33 (error=0.1484, tol=0.1500)."
4,1784025739054516819,0.13096415996551514,"Executing trajectory point 8/33 (error=0.1310, tol=0.1500)."
4,1784025739054804982,0.1841103434562683,"Executing trajectory point 9/33 (error=0.1841, tol=0.1500)."
4,1784025739154616921,0.1831004023551941,"Executing trajectory point 9/33 (error=0.1831, tol=0.1500)."
4,1784025739255346138,0.1820901334285736,"Executing trajectory point 9/33 (error=0.1821, tol=0.1500)."
4,1784025739355367031,0.1820901334285736,"Executing trajectory point 9/33 (error=0.1821, tol=0.1500)."
4,1784025739456080168,0.1800699383020401,"Executing trajectory point 9/33 (error=0.1801, tol=0.1500)."
4,1784025739559442906,0.17905999720096588,"Executing trajectory point 9/33 (error=0.1791, tol=0.1500)."
4,1784025739657742256,0.17703980207443237,"Executing trajectory point 9/33 (error=0.1770, tol=0.1500)."
4,1784025739757268978,0.17400933802127838,"Executing trajectory point 9/33 (error=0.1740, tol=0.1500)."
4,1784025739857937791,0.17299939692020416,"Executing trajectory point 9/33 (error=0.1730, tol=0.1500)."
4,1784025739961924003,0.17097920179367065,"Executing trajectory point 9/33 (error=0.1710, tol=0.1500)."
4,1784025740059004938,0.16693879663944244,"Executing trajectory point 9/33 (error=0.1669, tol=0.1500)."
4,1784025740161101020,0.16592854261398315,"Executing trajectory point 9/33 (error=0.1659, tol=0.1500)."
4,1784025740296178908,0.16390833258628845,"Executing trajectory point 9/33 (error=0.1639, tol=0.1500)."
4,1784025740372192760,0.16188813745975494,"Executing trajectory point 9/33 (error=0.1619, tol=0.1500)."
4,1784025740461744052,0.16087819635868073,"Executing trajectory point 9/33 (error=0.1609, tol=0.1500)."
4,1784025740569390068,0.15986794233322144,"Executing trajectory point 9/33 (error=0.1599, tol=0.1500)."
